time = 5.65	Re = 0.1
0.187452	0.070542	0
0.230917	0.075823	1
0.242772	0.107819	2
0.251830	0.143490	3
0.248675	0.194123	4
0.238597	0.247908	5
0.229064	0.277313	6
0.219446	0.306732	7
0.207259	0.338408	8
0.194988	0.370776	9
0.179783	0.407357	10
0.164478	0.446556	11
0.146108	0.493683	12
0.126297	0.548596	13
0.113143	0.584206	14
0.098724	0.622579	15
0.087196	0.650787	16
0.075462	0.679238	17
0.050101	0.694487	18
0.022618	0.709022	19
-0.033664	0.709971	20
-0.040330	0.700244	21
-0.075954	0.672644	22
-0.095648	0.648982	23
-0.107343	0.629283	24
-0.130551	0.609386	25
-0.138884	0.594642	26
-0.159091	0.577272	27
-0.155690	0.571664	28
-0.197148	0.544964	29
-0.187749	0.542918	30
-0.225802	0.517299	31
-0.193274	0.530528	32
-0.226384	0.509754	33
-0.258446	0.489443	34
-0.223773	0.504740	35
-0.256108	0.483777	36
-0.287431	0.463070	37
-0.319619	0.435192	38
-0.326127	0.426607	39
-0.350314	0.406460	40
-0.379488	0.378263	41
-0.398000	0.356581	42
-0.429391	0.323950	43
-0.444272	0.303327	44
-0.472925	0.268312	45
-0.482044	0.251646	46
-0.513463	0.207102	47
-0.517315	0.194830	48
-0.543969	0.148126	49
-0.548087	0.134134	50
-0.570542	0.083296	51
-0.579206	0.053263	52
-0.587715	0.022824	53
-0.594453	-0.010301	54
-0.600675	-0.044371	55
-0.605269	-0.102863	56
-0.605890	-0.138529	57
-0.605581	-0.175115	58
-0.599456	-0.226384	59
-0.593556	-0.261534	60
-0.586633	-0.297336	61
-0.571845	-0.346117	62
-0.559716	-0.379308	63
-0.546498	-0.412958	64
-0.520468	-0.465298	65
-0.489755	-0.516530	66
-0.455542	-0.564433	67
-0.436200	-0.587659	68
-0.416801	-0.610890	69
-0.378142	-0.650373	70
-0.335820	-0.688202	71
-0.290742	-0.722763	72
-0.242263	-0.755165	73
-0.197080	-0.780690	74
-0.149161	-0.804631	75
-0.098233	-0.825858	76
-0.044956	-0.844529	77
0.004125	-0.858399	78
0.055006	-0.870171	79
0.104362	-0.878164	80
0.155097	-0.884106	81
0.203336	-0.887064	82
0.253237	-0.888260	83
0.301322	-0.886825	84
0.351069	-0.882444	85
0.389390	-0.879376	86
0.427403	-0.876424	87
0.484833	-0.876881	88
