time = 3.95	Re = 0.1
0.176139	0.095090	0
0.218156	0.109152	1
0.240286	0.164861	2
0.242098	0.205755	3
0.240443	0.249232	4
0.231697	0.299420	5
0.218715	0.354180	6
0.209008	0.385393	7
0.199218	0.417112	8
0.186870	0.453096	9
0.173927	0.490975	10
0.156806	0.535173	11
0.136770	0.585402	12
0.122561	0.617162	13
0.106968	0.650728	14
0.078687	0.696399	15
0.040977	0.714663	16
0.008079	0.719911	17
-0.032738	0.716593	18
-0.072527	0.705662	19
-0.081374	0.684531	20
-0.109216	0.669914	21
-0.105798	0.656527	22
-0.136641	0.640862	23
-0.162564	0.617768	24
-0.171440	0.606826	25
-0.189112	0.594637	26
-0.214406	0.574649	27
-0.233924	0.556746	28
-0.261687	0.538168	29
-0.279303	0.522336	30
-0.307547	0.503701	31
-0.320903	0.490429	32
-0.354439	0.469435	33
-0.363567	0.458140	34
-0.396332	0.436458	35
-0.405819	0.425617	36
-0.438894	0.402098	37
-0.475611	0.368818	38
-0.513516	0.332908	39
-0.544008	0.299115	40
-0.579326	0.258919	41
-0.602308	0.226569	42
-0.632594	0.183693	43
-0.651406	0.150302	44
-0.676298	0.105088	45
-0.693869	0.066522	46
-0.709782	0.026563	47
-0.723341	-0.013328	48
-0.735355	-0.054566	49
-0.744205	-0.092943	50
-0.751911	-0.132147	51
-0.757641	-0.171749	52
-0.762213	-0.212003	53
-0.764368	-0.248189	54
-0.765784	-0.284851	55
-0.765229	-0.322940	56
-0.763750	-0.361440	57
-0.760957	-0.395998	58
-0.757572	-0.430734	59
-0.752172	-0.464278	60
-0.746294	-0.497990	61
-0.739683	-0.529368	62
-0.732906	-0.560929	63
-0.724311	-0.591977	64
-0.715472	-0.623308	65
-0.706032	-0.672896	66
-0.700261	-0.716477	67
