time = 3.1	Re = 0.1
0.169484	0.106500	0
0.210268	0.124971	1
0.234200	0.175427	2
0.238944	0.211460	3
0.241661	0.249422	4
0.238367	0.294115	5
0.231921	0.342386	6
0.219511	0.397473	7
0.211123	0.428155	8
0.202579	0.459168	9
0.190352	0.494443	10
0.177150	0.531549	11
0.159784	0.574553	12
0.138092	0.622431	13
0.121535	0.651864	14
0.102508	0.682671	15
0.062510	0.719140	16
0.006732	0.728287	17
-0.023375	0.727363	18
-0.054141	0.724646	19
-0.098043	0.701508	20
-0.125478	0.676953	21
-0.150647	0.658758	22
-0.170326	0.640434	23
-0.194393	0.624961	24
-0.209539	0.610470	25
-0.236937	0.596294	26
-0.248668	0.583857	27
-0.276362	0.570230	28
-0.287535	0.559773	29
-0.316526	0.545996	30
-0.353066	0.523019	31
-0.391188	0.500543	32
-0.424133	0.478808	33
-0.462284	0.455721	34
-0.489901	0.435366	35
-0.526090	0.411418	36
-0.551490	0.390940	37
-0.585370	0.365548	38
-0.612101	0.342889	39
-0.638467	0.319392	40
-0.663468	0.295626	41
-0.688208	0.271163	42
-0.709877	0.247660	43
-0.731414	0.223864	44
-0.751977	0.199266	45
-0.772402	0.174409	46
-0.807007	0.128297	47
-0.823957	0.103464	48
-0.840904	0.078623	49
-0.870149	0.033365	50
-0.896405	-0.012475	51
-0.920818	-0.054827	52
-0.943566	-0.098642	53
-0.967101	-0.127220	54
-0.990189	-0.155222	55
