time = 5.5	Re = 0.1
0.186581	0.072771	0
0.229956	0.078873	1
0.241687	0.110444	2
0.250872	0.145409	3
0.248087	0.195149	4
0.238727	0.248075	5
0.229613	0.277170	6
0.220452	0.306276	7
0.208702	0.337706	8
0.196910	0.369692	9
0.182104	0.405898	10
0.167174	0.444494	11
0.149175	0.490627	12
0.129996	0.543683	13
0.117189	0.577769	14
0.103614	0.613793	15
0.083032	0.664395	16
0.058960	0.703674	17
0.002990	0.710460	18
-0.012844	0.699836	19
-0.065471	0.691427	20
-0.086884	0.664049	21
-0.099522	0.642261	22
-0.121306	0.622779	23
-0.130265	0.606811	24
-0.149514	0.589768	25
-0.147173	0.582979	26
-0.186283	0.558032	27
-0.178212	0.554636	28
-0.214484	0.530466	29
-0.184178	0.541543	30
-0.215706	0.522202	31
-0.246437	0.503257	32
-0.213794	0.516431	33
-0.244835	0.496830	34
-0.275133	0.477448	35
-0.306981	0.450541	36
-0.313688	0.441944	37
-0.337620	0.422777	38
-0.366840	0.395687	39
-0.385694	0.374589	40
-0.417324	0.343536	41
-0.432721	0.323512	42
-0.461997	0.290236	43
-0.471650	0.273938	44
-0.504164	0.231759	45
-0.508544	0.219572	46
-0.536707	0.175216	47
-0.541443	0.161481	48
-0.565909	0.113060	49
-0.575947	0.084046	50
-0.585911	0.054779	51
-0.594342	0.022738	52
-0.602345	-0.010090	53
-0.610258	-0.066981	54
-0.613036	-0.101750	55
-0.615055	-0.137360	56
-0.612391	-0.187836	57
-0.608996	-0.222487	58
-0.604765	-0.257758	59
-0.593824	-0.306363	60
-0.584456	-0.339562	61
-0.574181	-0.373198	62
-0.552869	-0.426038	63
-0.527002	-0.478169	64
-0.497579	-0.527387	65
-0.463775	-0.575695	66
-0.429586	-0.617305	67
-0.391865	-0.657740	68
-0.351259	-0.695300	69
-0.307309	-0.731185	70
-0.266014	-0.760142	71
-0.221970	-0.787706	72
-0.174658	-0.813046	73
-0.124959	-0.836398	74
-0.078946	-0.854774	75
-0.031106	-0.871358	76
0.015721	-0.884119	77
0.064082	-0.895131	78
0.110228	-0.903225	79
0.157920	-0.909853	80
0.204314	-0.913423	81
0.252631	-0.914726	82
0.290534	-0.917091	83
0.327889	-0.919025	84
0.384863	-0.924535	85
