time = 5.55	Re = 0.1
0.186874	0.072030	0
0.230280	0.077859	1
0.242051	0.109570	2
0.251196	0.144763	3
0.248282	0.194807	4
0.238683	0.248020	5
0.229429	0.277220	6
0.220115	0.306432	7
0.208219	0.337945	8
0.196265	0.370063	9
0.181325	0.406394	10
0.166266	0.445194	11
0.148128	0.491668	12
0.128755	0.545318	13
0.115833	0.579904	14
0.101974	0.616681	15
0.080650	0.669139	16
0.046594	0.708535	17
-0.009051	0.710353	18
-0.021364	0.699804	19
-0.069766	0.684410	20
-0.089923	0.658806	21
-0.102134	0.637834	22
-0.124432	0.618215	23
-0.133139	0.602694	24
-0.152707	0.585551	25
-0.150022	0.579168	26
-0.189916	0.553646	27
-0.181408	0.550701	28
-0.218263	0.526056	29
-0.187196	0.537854	30
-0.219274	0.518035	31
-0.250446	0.498648	32
-0.217130	0.512521	33
-0.248610	0.492465	34
-0.279254	0.472657	35
-0.311223	0.445433	36
-0.317869	0.436836	37
-0.341892	0.417349	38
-0.371100	0.389898	39
-0.389840	0.368607	40
-0.421420	0.337038	41
-0.436656	0.316812	42
-0.465731	0.282956	43
-0.475195	0.266534	44
-0.507377	0.223571	45
-0.511584	0.211353	46
-0.539263	0.166213	47
-0.543803	0.152393	48
-0.567618	0.103164	49
-0.577198	0.073800	50
-0.586694	0.044140	51
-0.594563	0.011728	52
-0.601991	-0.021524	53
-0.608824	-0.078972	54
-0.610900	-0.114060	55
-0.612143	-0.150011	56
-0.608347	-0.200782	57
-0.604145	-0.235619	58
-0.599010	-0.271074	59
-0.586808	-0.319769	60
-0.576537	-0.353002	61
-0.565275	-0.386666	62
-0.542393	-0.439380	63
-0.514907	-0.491264	64
-0.483885	-0.540094	65
-0.448442	-0.587855	66
-0.412744	-0.628796	67
-0.373472	-0.668416	68
-0.331358	-0.705043	69
-0.285881	-0.739818	70
-0.243268	-0.767666	71
-0.197878	-0.794055	72
-0.149307	-0.818107	73
-0.098384	-0.839967	74
-0.051314	-0.856888	75
-0.002400	-0.871898	76
0.045323	-0.883099	77
0.094546	-0.892473	78
0.141425	-0.898925	79
0.189881	-0.903754	80
0.236891	-0.905550	81
0.285924	-0.905159	82
0.323964	-0.906206	83
0.361557	-0.906167	84
0.417854	-0.909453	85
