time = 2.8	Re = 0.1
0.167036	0.110326	0
0.207287	0.130379	1
0.232053	0.179048	2
0.237868	0.213450	3
0.242121	0.249432	4
0.240801	0.291969	5
0.236761	0.337671	6
0.227029	0.389772	7
0.213393	0.447240	8
0.202878	0.479878	9
0.191972	0.513379	10
0.177527	0.551438	11
0.160609	0.592207	12
0.136239	0.639983	13
0.118504	0.668072	14
0.098029	0.697081	15
0.053745	0.726844	16
0.003267	0.733819	17
-0.048034	0.730315	18
-0.089565	0.715232	19
-0.118302	0.693267	20
-0.143667	0.676623	21
-0.161667	0.659948	22
-0.187102	0.646586	23
-0.200790	0.632670	24
-0.226158	0.620607	25
-0.238229	0.609583	26
-0.264793	0.597963	27
-0.300319	0.576939	28
-0.336996	0.557618	29
-0.369419	0.538874	30
-0.406515	0.520461	31
-0.434283	0.503505	32
-0.469996	0.485193	33
-0.495926	0.468724	34
-0.530175	0.449747	35
-0.557775	0.432487	36
-0.585278	0.414776	37
-0.611699	0.396896	38
-0.638070	0.378704	39
-0.685240	0.343351	40
-0.731193	0.306609	41
-0.771134	0.272374	42
-0.811611	0.235518	43
-0.847392	0.202380	44
-0.880920	0.168298	45
-0.912491	0.137705	46
-0.942994	0.105494	47
-0.971292	0.088773	48
-0.999265	0.073299	49
