time = 3.45	Re = 0.1
0.172254	0.101928	0
0.213616	0.118536	1
0.236718	0.171068	2
0.240224	0.209123	3
0.241139	0.249380	4
0.235586	0.296429	5
0.226390	0.347522	6
0.218675	0.376720	7
0.210957	0.405948	8
0.200872	0.438810	9
0.190402	0.472593	10
0.176182	0.511246	11
0.160149	0.553194	12
0.138859	0.603283	13
0.124351	0.632770	14
0.108540	0.663410	15
0.077140	0.705135	16
0.042882	0.715706	17
0.014032	0.723841	18
-0.015749	0.718378	19
-0.053581	0.719805	20
-0.098701	0.691892	21
-0.112835	0.676393	22
-0.129605	0.663612	23
-0.154955	0.641859	24
-0.175440	0.621997	25
-0.200525	0.604849	26
-0.218438	0.588549	27
-0.244046	0.572528	28
-0.258126	0.559090	29
-0.288392	0.542674	30
-0.298908	0.531050	31
-0.329184	0.514679	32
-0.339670	0.504323	33
-0.370958	0.487103	34
-0.408231	0.460552	35
-0.447142	0.433194	36
-0.479879	0.406991	37
-0.518042	0.377408	38
-0.544557	0.352379	39
-0.579650	0.320921	40
-0.603277	0.295194	41
-0.634942	0.261675	42
-0.659117	0.232361	43
-0.682512	0.201858	44
-0.704110	0.171108	45
-0.725025	0.139309	46
-0.742723	0.109178	47
-0.759889	0.078450	48
-0.775676	0.046969	49
-0.790969	0.014925	50
-0.803259	-0.014400	51
-0.815369	-0.043961	52
-0.826467	-0.075345	53
-0.837325	-0.106990	54
-0.846094	-0.135772	55
-0.854855	-0.164560	56
-0.868667	-0.221865	57
-0.880605	-0.275416	58
-0.889756	-0.329243	59
-0.901398	-0.371302	60
-0.913442	-0.409200	61
