time = 6.1	Re = 0.1
0.189913	0.063752	0
0.233532	0.066684	1
0.245908	0.099863	2
0.254636	0.137744	3
0.250456	0.190992	4
0.238249	0.247351	5
0.227486	0.277610	6
0.216530	0.307872	7
0.203050	0.340219	8
0.189480	0.373538	9
0.173099	0.411226	10
0.156769	0.452142	11
0.137259	0.502441	12
0.126524	0.532675	13
0.115845	0.563274	14
0.101176	0.604393	15
0.083746	0.652089	16
0.064455	0.694341	17
0.031392	0.692200	18
-0.005544	0.708394	19
-0.018141	0.698975	20
-0.066598	0.683747	21
-0.080535	0.659218	22
-0.036025	0.686835	23
-0.064859	0.655045	24
-0.096469	0.633637	25
-0.118870	0.611262	26
-0.129621	0.594954	27
-0.157170	0.573026	28
-0.164419	0.560608	29
-0.187456	0.541776	30
-0.181239	0.539337	31
-0.229402	0.507050	32
-0.216580	0.508625	33
-0.259358	0.478416	34
-0.220663	0.498114	35
-0.258105	0.472838	36
-0.293603	0.448166	37
-0.253562	0.469974	38
-0.289248	0.444696	39
-0.323043	0.419737	40
-0.355732	0.388669	41
-0.361633	0.380037	42
-0.386098	0.356747	43
-0.414559	0.324988	44
-0.431764	0.301382	45
-0.461603	0.263819	46
-0.474728	0.241350	47
-0.500699	0.201024	48
-0.508015	0.183234	49
-0.535017	0.131664	50
-0.537270	0.119231	51
-0.558343	0.065676	52
-0.560556	0.051045	53
-0.575648	-0.006665	54
-0.579685	-0.039366	55
-0.583249	-0.072877	56
-0.584407	-0.108750	57
-0.584506	-0.145897	58
-0.581439	-0.176820	59
-0.578151	-0.207976	60
-0.571666	-0.245478	61
-0.563580	-0.283992	62
-0.546388	-0.336134	63
-0.532447	-0.371641	64
-0.516802	-0.407778	65
-0.490128	-0.455331	66
-0.469597	-0.487218	67
-0.447430	-0.519430	68
-0.427522	-0.543620	69
-0.407329	-0.567851	70
-0.385013	-0.590696	71
-0.362251	-0.613650	72
-0.338313	-0.634083	73
-0.314027	-0.654538	74
-0.287795	-0.673500	75
-0.261011	-0.692397	76
-0.209790	-0.722645	77
-0.182367	-0.736271	78
-0.154818	-0.749909	79
-0.126364	-0.761373	80
-0.097794	-0.772822	81
-0.067841	-0.782564	82
-0.037621	-0.792187	83
0.016957	-0.805126	84
0.074170	-0.815140	85
0.133678	-0.821039	86
0.164293	-0.822185	87
0.195000	-0.823271	88
0.250458	-0.821626	89
0.307125	-0.816884	90
0.360621	-0.808159	91
0.414786	-0.796164	92
0.465589	-0.782015	93
0.517654	-0.764798	94
0.566172	-0.745354	95
0.615524	-0.722314	96
0.654700	-0.704386	97
0.692181	-0.687168	98
0.721257	-0.675697	99
0.749948	-0.664604	100
