time = 4.2	Re = 0.1
0.177997	0.091590	0
0.220303	0.104382	1
0.231360	0.132828	2
0.242035	0.161761	3
0.243052	0.204045	4
0.240121	0.249116	5
0.229791	0.300780	6
0.214966	0.357233	7
0.204305	0.389395	8
0.193603	0.422250	9
0.180149	0.459853	10
0.166111	0.499841	11
0.147593	0.547122	12
0.125206	0.602596	13
0.108559	0.639002	14
0.086939	0.681154	15
0.056277	0.711665	16
0.015030	0.717352	17
-0.025823	0.714654	18
-0.066975	0.707770	19
-0.085732	0.681657	20
-0.107819	0.664953	21
-0.102738	0.652885	22
-0.135858	0.636003	23
-0.125516	0.628563	24
-0.161574	0.610012	25
-0.188129	0.587604	26
-0.196386	0.577564	27
-0.215247	0.564839	28
-0.241425	0.544475	29
-0.260993	0.526699	30
-0.290151	0.506707	31
-0.307677	0.490610	32
-0.336922	0.470197	33
-0.349902	0.456694	34
-0.384493	0.432874	35
-0.392921	0.421537	36
-0.426277	0.396701	37
-0.435184	0.385454	38
-0.468371	0.358308	39
-0.503962	0.321158	40
-0.540316	0.280515	41
-0.568757	0.242666	42
-0.601352	0.196954	43
-0.621614	0.160949	44
-0.648039	0.112441	45
-0.663447	0.075419	46
-0.683338	0.024802	47
-0.696400	-0.017951	48
-0.707331	-0.062012	49
-0.715569	-0.105805	50
-0.721847	-0.150862	51
-0.725140	-0.192396	52
-0.726855	-0.234755	53
-0.726259	-0.277173	54
-0.724052	-0.320171	55
-0.719882	-0.358426	56
-0.714594	-0.397132	57
-0.706831	-0.436869	58
-0.697728	-0.476901	59
-0.687839	-0.512536	60
-0.677082	-0.548341	61
-0.664563	-0.582437	62
-0.651366	-0.616666	63
-0.637889	-0.648263	64
-0.623950	-0.680022	65
-0.608336	-0.710745	66
-0.592132	-0.741721	67
-0.569771	-0.791968	68
-0.551674	-0.836439	69
