time = 5.85	Re = 0.1
0.188574	0.067542	0
0.232124	0.071765	1
0.244188	0.104299	2
0.253086	0.140940	3
0.249465	0.192735	4
0.238435	0.247671	5
0.228351	0.277469	6
0.218131	0.307281	7
0.205365	0.339267	8
0.192492	0.372095	9
0.176760	0.409171	10
0.160990	0.449141	11
0.142104	0.497625	12
0.131796	0.526358	13
0.121467	0.555195	14
0.107726	0.593017	15
0.092192	0.634940	16
0.078939	0.667318	17
0.053110	0.706296	18
0.023178	0.699157	19
-0.023724	0.708801	20
-0.068034	0.684620	21
-0.035818	0.686371	22
-0.085582	0.653645	23
-0.106249	0.631214	24
-0.117407	0.613342	25
-0.142428	0.592728	26
-0.150250	0.579124	27
-0.171766	0.561172	28
-0.166967	0.557086	29
-0.211510	0.527933	30
-0.200574	0.527520	31
-0.240793	0.499941	32
-0.205408	0.516045	33
-0.240536	0.493310	34
-0.274268	0.471079	35
-0.237044	0.489267	36
-0.270999	0.466408	37
-0.303496	0.443870	38
-0.335996	0.414632	39
-0.342243	0.406035	40
-0.366649	0.384526	41
-0.395627	0.354791	42
-0.413613	0.332278	43
-0.444446	0.297476	44
-0.458615	0.276036	45
-0.486240	0.238689	46
-0.494572	0.221507	47
-0.524217	0.173828	48
-0.527368	0.161470	49
-0.551735	0.111658	50
-0.555067	0.097380	51
-0.574450	0.043382	52
-0.581147	0.012088	53
-0.587571	-0.019807	54
-0.591908	-0.054262	55
-0.595554	-0.089824	56
-0.595519	-0.119969	57
-0.595455	-0.150149	58
-0.593034	-0.186806	59
-0.589404	-0.224442	60
-0.578483	-0.276381	61
-0.569071	-0.311898	62
-0.558365	-0.348093	63
-0.538328	-0.396660	64
-0.522479	-0.429515	65
-0.505293	-0.462803	66
-0.489139	-0.488327	67
-0.472947	-0.513867	68
-0.454476	-0.538529	69
-0.435830	-0.563247	70
-0.415597	-0.585910	71
-0.395292	-0.608587	72
-0.372816	-0.630171	73
-0.350060	-0.651769	74
-0.305610	-0.687643	75
-0.257415	-0.721226	76
-0.206671	-0.751044	77
-0.179624	-0.764607	78
-0.152543	-0.778174	79
-0.102799	-0.798630	80
-0.050351	-0.816867	81
0.004892	-0.831695	82
0.062335	-0.843442	83
0.114829	-0.850777	84
0.168945	-0.855565	85
0.220906	-0.856583	86
0.274146	-0.855215	87
0.324157	-0.851306	88
0.375521	-0.844192	89
0.424638	-0.834230	90
0.475104	-0.821573	91
0.514689	-0.812392	92
0.552973	-0.803522	93
0.582565	-0.798424	94
0.612162	-0.793326	95
