time = 7.75	Re = 0.1
0.196686	0.039033	0
0.240163	0.032233	1
0.255279	0.069811	2
0.264213	0.116315	3
0.260919	0.147740	4
0.257028	0.179496	5
0.247875	0.211693	6
0.237494	0.244617	7
0.222619	0.277031	8
0.207242	0.309180	9
0.189436	0.342954	10
0.172150	0.378034	11
0.152588	0.418543	12
0.133250	0.465931	13
0.122103	0.497101	14
0.110961	0.529086	15
0.097689	0.571802	16
0.083159	0.620703	17
0.070982	0.661807	18
0.055115	0.686563	19
0.018397	0.704178	20
-0.038462	0.701505	21
-0.062976	0.673882	22
-0.036526	0.687168	23
-0.035827	0.686634	24
-0.057964	0.663633	25
-0.080022	0.642437	26
-0.057901	0.663666	27
-0.036314	0.686982	28
-0.063474	0.640972	29
-0.095599	0.614769	30
-0.064118	0.640999	31
-0.035978	0.686918	32
-0.036578	0.687066	33
-0.052197	0.652414	34
-0.069286	0.627122	35
-0.110024	0.594440	36
-0.069053	0.627262	37
-0.051913	0.652543	38
-0.036074	0.686939	39
-0.053435	0.640173	40
-0.075340	0.614591	41
-0.100140	0.594694	42
-0.124709	0.575122	43
-0.143411	0.556075	44
-0.113523	0.578977	45
-0.082903	0.603305	46
-0.056236	0.630387	47
-0.036489	0.687043	48
-0.045089	0.648464	49
-0.058651	0.621184	50
-0.090568	0.591234	51
-0.128589	0.561187	52
-0.164247	0.534212	53
-0.201384	0.503217	54
-0.212732	0.489756	55
-0.255268	0.455206	56
-0.260193	0.446453	57
-0.291102	0.418856	58
-0.277061	0.425947	59
-0.310261	0.397599	60
-0.341504	0.369295	61
-0.319756	0.383787	62
-0.345811	0.358728	63
-0.371224	0.333135	64
-0.345425	0.355842	65
-0.319305	0.378145	66
-0.342278	0.356148	67
-0.365116	0.333872	68
-0.404709	0.290650	69
-0.380283	0.314846	70
-0.355606	0.338474	71
-0.395558	0.295120	72
-0.430250	0.252107	73
-0.457523	0.206917	74
-0.460523	0.197839	75
-0.479724	0.161532	76
-0.498376	0.115401	77
-0.506857	0.084642	78
-0.521676	0.028826	79
-0.524946	0.000406	80
-0.531345	-0.057634	81
-0.530050	-0.078071	82
-0.529586	-0.113605	83
-0.527951	-0.150488	84
-0.524238	-0.162064	85
-0.518590	-0.196991	86
-0.511616	-0.233074	87
-0.505778	-0.247771	88
-0.494289	-0.282702	89
-0.481121	-0.318672	90
-0.463236	-0.353730	91
-0.442627	-0.389962	92
-0.417889	-0.426072	93
-0.389449	-0.462854	94
-0.363782	-0.489977	95
-0.335944	-0.517473	96
-0.299951	-0.547886	97
-0.259948	-0.577663	98
-0.231356	-0.594414	99
-0.201666	-0.611250	100
-0.158768	-0.631633	101
-0.112295	-0.650468	102
-0.080341	-0.659823	103
-0.047399	-0.668943	104
-0.001107	-0.678167	105
0.048254	-0.685217	106
0.086826	-0.687373	107
0.127162	-0.688322	108
0.166670	-0.686224	109
0.207911	-0.682646	110
0.246336	-0.676161	111
0.286298	-0.668111	112
0.325155	-0.657146	113
0.365329	-0.644259	114
0.399512	-0.630262	115
0.434658	-0.614926	116
0.468565	-0.597146	117
0.503320	-0.577738	118
0.535334	-0.556641	119
0.567944	-0.533845	120
0.598976	-0.508940	121
0.630381	-0.482134	122
0.655566	-0.457299	123
0.680905	-0.431302	124
0.704888	-0.403365	125
0.728936	-0.374011	126
0.750826	-0.343173	127
0.772536	-0.310804	128
0.792113	-0.277151	129
0.811515	-0.241751	130
0.826396	-0.209571	131
0.841053	-0.176335	132
0.853813	-0.141964	133
0.866228	-0.106370	134
0.875350	-0.072757	135
0.884140	-0.038240	136
0.890989	-0.003115	137
0.897305	0.032920	138
0.901150	0.066837	139
0.904647	0.101469	140
0.906230	0.137289	141
0.907187	0.173946	142
0.905847	0.207961	143
0.904202	0.242440	144
0.900403	0.277522	145
0.895501	0.314168	146
0.890710	0.344548	147
0.885934	0.374799	148
0.877824	0.425798	149
0.873336	0.463017	150
0.870776	0.495537	151
