time = 4.15	Re = 0.1
0.177631	0.092294	0
0.219882	0.105337	1
0.230935	0.133668	2
0.241687	0.162381	3
0.242860	0.204387	4
0.240184	0.249142	5
0.230170	0.300516	6
0.215711	0.356638	7
0.205236	0.388614	8
0.194716	0.421244	9
0.181480	0.458520	10
0.167659	0.498076	11
0.149423	0.544711	12
0.127482	0.599108	13
0.111499	0.634407	14
0.091604	0.674417	15
0.067819	0.703560	16
0.028967	0.717158	17
-0.012431	0.714944	18
-0.052240	0.715043	19
-0.079872	0.689402	20
-0.102223	0.672137	21
-0.098968	0.658569	22
-0.130957	0.642308	23
-0.121803	0.633818	24
-0.156776	0.615877	25
-0.183115	0.593459	26
-0.191495	0.583252	27
-0.210113	0.570657	28
-0.236109	0.550406	29
-0.255657	0.532628	30
-0.284536	0.512956	31
-0.302094	0.496925	32
-0.331168	0.476886	33
-0.344225	0.463452	34
-0.378636	0.440218	35
-0.387227	0.428893	36
-0.420492	0.404713	37
-0.429518	0.393553	38
-0.462725	0.367152	39
-0.498586	0.330797	40
-0.535323	0.291111	41
-0.564224	0.254088	42
-0.597428	0.209471	43
-0.618271	0.174190	44
-0.645570	0.126797	45
-0.661698	0.090475	46
-0.682643	0.040904	47
-0.696690	-0.001044	48
-0.708676	-0.044325	49
-0.718036	-0.087397	50
-0.725526	-0.131750	51
-0.729999	-0.172716	52
-0.732965	-0.214519	53
-0.733705	-0.256455	54
-0.732932	-0.298995	55
-0.730091	-0.336930	56
-0.726211	-0.375329	57
-0.719958	-0.414847	58
-0.712434	-0.454672	59
-0.703998	-0.490180	60
-0.694724	-0.525876	61
-0.683630	-0.559967	62
-0.671916	-0.594226	63
-0.659841	-0.625894	64
-0.647363	-0.657716	65
-0.633157	-0.688604	66
-0.618438	-0.719770	67
-0.599202	-0.769966	68
-0.583088	-0.815039	69
