time = 3.85	Re = 0.1
0.175377	0.096475	0
0.217272	0.111050	1
0.239579	0.166099	2
0.241719	0.206432	3
0.240577	0.249270	4
0.232467	0.298849	5
0.220232	0.352907	6
0.210914	0.383729	7
0.201512	0.414972	8
0.189605	0.450328	9
0.177121	0.487371	10
0.160593	0.530392	11
0.141389	0.578775	12
0.128001	0.608993	13
0.113740	0.640269	14
0.091050	0.680916	15
0.067486	0.703794	16
0.037558	0.719210	17
-0.004261	0.717595	18
-0.042978	0.718967	19
-0.067840	0.701106	20
-0.095905	0.685796	21
-0.096806	0.669185	22
-0.125694	0.654484	23
-0.151791	0.630694	24
-0.161005	0.619218	25
-0.178273	0.607193	26
-0.203258	0.587185	27
-0.222806	0.569102	28
-0.249963	0.550970	29
-0.267591	0.535188	30
-0.295365	0.517183	31
-0.308878	0.503963	32
-0.341864	0.484003	33
-0.351253	0.472691	34
-0.383673	0.452184	35
-0.393369	0.441480	36
-0.426240	0.419332	37
-0.463232	0.387516	38
-0.501576	0.353437	39
-0.532710	0.321241	40
-0.568892	0.283233	41
-0.592740	0.252359	42
-0.624310	0.211777	43
-0.644314	0.179897	44
-0.670921	0.136955	45
-0.690072	0.100158	46
-0.707768	0.061989	47
-0.723216	0.023807	48
-0.737300	-0.015700	49
-0.748176	-0.052614	50
-0.758038	-0.090313	51
-0.766052	-0.128528	52
-0.773061	-0.167405	53
-0.777532	-0.202490	54
-0.781390	-0.238011	55
-0.783487	-0.275055	56
-0.784794	-0.312520	57
-0.784590	-0.346285	58
-0.783959	-0.380242	59
-0.781334	-0.413250	60
-0.778326	-0.446360	61
-0.774501	-0.477280	62
-0.770508	-0.508318	63
-0.764628	-0.539072	64
-0.758585	-0.570130	65
-0.753724	-0.618870	66
-0.751993	-0.661901	67
