time = 1.6	Re = 0.1
0.156562	0.124734	0
0.194601	0.151222	1
0.223414	0.193399	2
0.244198	0.249044	3
0.250784	0.282178	4
0.256518	0.316378	5
0.258251	0.355248	6
0.258383	0.395875	7
0.253847	0.440518	8
0.246405	0.487839	9
0.232836	0.539204	10
0.213058	0.594550	11
0.198303	0.624210	12
0.182509	0.654257	13
0.160228	0.685995	14
0.133746	0.717562	15
0.096131	0.746108	16
0.052596	0.766183	17
0.005877	0.775051	18
-0.037059	0.779369	19
-0.076671	0.776158	20
-0.112319	0.772428	21
-0.142680	0.765218	22
-0.172419	0.760813	23
-0.222057	0.752287	24
-0.267168	0.747531	25
-0.307383	0.745545	26
-0.346104	0.746715	27
-0.379685	0.750017	28
-0.413991	0.755662	29
-0.443000	0.764007	30
-0.471993	0.772323	31
-0.520318	0.797242	32
-0.553648	0.835748	33
