time = 2.25	Re = 0.1
0.162349	0.117151	0
0.201619	0.140062	1
0.228104	0.185649	2
0.235947	0.217060	3
0.243027	0.249339	4
0.245368	0.287654	5
0.245734	0.328422	6
0.241140	0.374679	7
0.233723	0.424457	8
0.219934	0.480243	9
0.210327	0.511098	10
0.200317	0.542388	11
0.185454	0.577529	12
0.168966	0.614398	13
0.144752	0.656655	14
0.110450	0.702874	15
0.079552	0.725868	16
0.043795	0.740609	17
0.005119	0.743494	18
-0.030726	0.746509	19
-0.065558	0.738649	20
-0.097662	0.729951	21
-0.119297	0.716497	22
-0.144622	0.706363	23
-0.182655	0.684961	24
-0.217827	0.667885	25
-0.249435	0.651618	26
-0.283000	0.638606	27
-0.310031	0.625547	28
-0.342446	0.614671	29
-0.367779	0.603599	30
-0.399286	0.593751	31
-0.452386	0.575384	32
-0.504108	0.558447	33
-0.551478	0.542824	34
-0.598470	0.527906	35
-0.640239	0.514761	36
-0.683385	0.501321	37
-0.721884	0.490697	38
-0.759319	0.479222	39
-0.794054	0.471393	40
-0.828730	0.462804	41
-0.886192	0.467963	42
