time = 6.85	Re = 0.1
0.193434	0.052688	0
0.237155	0.051137	1
0.250563	0.086351	2
0.259154	0.128084	3
0.253443	0.185719	4
0.245802	0.215879	5
0.237803	0.246240	6
0.225087	0.277670	7
0.212043	0.308991	8
0.196480	0.342238	9
0.181106	0.376565	10
0.163027	0.415829	11
0.145124	0.459764	12
0.124199	0.515504	13
0.112231	0.550886	14
0.099968	0.588206	15
0.082001	0.642450	16
0.067631	0.682355	17
0.047162	0.698999	18
0.002476	0.707125	19
-0.038072	0.701738	20
-0.067783	0.674794	21
-0.036982	0.688051	22
-0.035855	0.686688	23
-0.058864	0.667048	24
-0.081562	0.647384	25
-0.058760	0.667070	26
-0.036332	0.687003	27
-0.064150	0.648460	28
-0.094851	0.624446	29
-0.109451	0.606161	30
-0.069789	0.635504	31
-0.052985	0.660431	32
-0.036311	0.686999	33
-0.055069	0.646605	34
-0.076362	0.621613	35
-0.101623	0.602974	36
-0.126752	0.584574	37
-0.155615	0.559413	38
-0.166525	0.545310	39
-0.201429	0.518297	40
-0.207537	0.508070	41
-0.234841	0.485766	42
-0.224630	0.487804	43
-0.253721	0.466492	44
-0.282195	0.445191	45
-0.264435	0.452590	46
-0.288819	0.433173	47
-0.313113	0.413674	48
-0.266417	0.444470	49
-0.309318	0.410983	50
-0.348363	0.378343	51
-0.302113	0.411477	52
-0.341323	0.378382	53
-0.377148	0.345630	54
-0.408776	0.308440	55
-0.413476	0.299605	56
-0.436755	0.270563	57
-0.462142	0.232345	58
-0.476078	0.205384	59
-0.500836	0.159267	60
-0.510134	0.133775	61
-0.529075	0.084710	62
-0.532791	0.065344	63
-0.541028	0.034420	64
-0.548968	0.002870	65
-0.548469	-0.009505	66
-0.552582	-0.041024	67
-0.556481	-0.073060	68
-0.555186	-0.088235	69
-0.555130	-0.121211	70
-0.554529	-0.154832	71
-0.549408	-0.190283	72
-0.542964	-0.226989	73
-0.533110	-0.265138	74
-0.520977	-0.304652	75
-0.507881	-0.335894	76
-0.493703	-0.367726	77
-0.473850	-0.404916	78
-0.451209	-0.442816	79
-0.432909	-0.466916	80
-0.414523	-0.491018	81
-0.386654	-0.523014	82
-0.356085	-0.555023	83
-0.333091	-0.574561	84
-0.310042	-0.594095	85
-0.276082	-0.618921	86
-0.239570	-0.643326	87
-0.209233	-0.659980	88
-0.177776	-0.676493	89
-0.145253	-0.690456	90
-0.111489	-0.704164	91
-0.078178	-0.714667	92
-0.043739	-0.724854	93
-0.008490	-0.732544	94
0.027937	-0.739633	95
0.060785	-0.743381	96
0.094262	-0.746844	97
0.128372	-0.747983	98
0.163221	-0.748606	99
0.197329	-0.746710	100
0.232089	-0.744248	101
0.266982	-0.739472	102
0.302490	-0.733835	103
0.333014	-0.726602	104
0.363753	-0.719073	105
0.394829	-0.709283	106
0.426262	-0.699060	107
0.457269	-0.686477	108
0.488584	-0.673333	109
0.519393	-0.658132	110
0.550603	-0.642220	111
0.577464	-0.626194	112
0.604404	-0.609899	113
0.630897	-0.591606	114
0.657547	-0.572934	115
0.681384	-0.553524	116
0.705257	-0.534000	117
0.728377	-0.512755	118
0.751487	-0.491204	119
0.772119	-0.469388	120
0.792756	-0.447572	121
0.812951	-0.423616	122
0.833170	-0.399424	123
0.868226	-0.351023	124
0.884780	-0.324665	125
0.901377	-0.297998	126
0.927690	-0.253562	127
0.951353	-0.214025	128
0.970222	-0.187424	129
0.988527	-0.163187	130
