time = 0.8	Re = 0.1
0.149110	0.133473	0
0.185743	0.164284	1
0.217715	0.202759	2
0.245776	0.248410	3
0.269775	0.300292	4
0.279354	0.329210	5
0.288837	0.358231	6
0.295579	0.389716	7
0.301838	0.421613	8
0.305035	0.455355	9
0.307364	0.489600	10
0.306355	0.524905	11
0.304138	0.560603	12
0.298442	0.596452	13
0.291194	0.632334	14
0.280597	0.667146	15
0.268427	0.701615	16
0.253775	0.733890	17
0.237887	0.765319	18
0.220918	0.793433	19
0.203869	0.820872	20
0.172185	0.868712	21
0.146857	0.911559	22
0.129504	0.952010	23
0.125427	0.994157	24
