time = 5.75	Re = 0.1
0.188019	0.069046	0
0.231533	0.073789	1
0.243484	0.106062	2
0.252460	0.142215	3
0.249070	0.193431	4
0.238515	0.247792	5
0.228705	0.277396	6
0.218785	0.307015	7
0.206307	0.338848	8
0.193730	0.371454	9
0.178261	0.408283	10
0.162726	0.447870	11
0.144089	0.495668	12
0.123869	0.551887	13
0.110436	0.588564	14
0.095523	0.628633	15
0.083130	0.658719	16
0.068126	0.691535	17
0.037661	0.698780	18
-0.000509	0.708956	19
-0.058602	0.700683	20
-0.046096	0.690558	21
-0.080905	0.662737	22
-0.101035	0.639865	23
-0.112466	0.621109	24
-0.136520	0.600924	25
-0.144537	0.586808	26
-0.165443	0.569159	27
-0.161325	0.564327	28
-0.204360	0.536398	29
-0.194161	0.535181	30
-0.233306	0.508604	31
-0.199357	0.523245	32
-0.233446	0.501533	33
-0.266385	0.480257	34
-0.230402	0.497001	35
-0.263584	0.475087	36
-0.295525	0.453467	37
-0.327873	0.424931	38
-0.334253	0.416342	39
-0.358577	0.395519	40
-0.387657	0.366562	41
-0.405939	0.344468	42
-0.437069	0.310766	43
-0.451589	0.289733	44
-0.479766	0.253563	45
-0.488513	0.236634	46
-0.519083	0.190514	47
-0.522575	0.178200	48
-0.548113	0.129929	49
-0.551844	0.115787	50
-0.572817	0.063365	51
-0.580519	0.032687	52
-0.588002	0.001503	53
-0.593578	-0.032304	54
-0.598528	-0.067141	55
-0.600814	-0.126599	56
-0.599943	-0.162797	57
-0.597986	-0.199947	58
-0.589509	-0.251609	59
-0.581859	-0.286972	60
-0.573070	-0.323015	61
-0.555663	-0.371758	62
-0.541687	-0.404840	63
-0.526494	-0.438351	64
-0.497295	-0.490145	65
-0.480363	-0.515319	66
-0.463367	-0.540551	67
-0.425987	-0.587293	68
-0.405075	-0.609755	69
-0.383986	-0.632227	70
-0.342397	-0.670011	71
-0.297098	-0.705823	72
-0.249137	-0.738103	73
-0.197754	-0.767950	74
-0.150193	-0.791040	75
-0.099943	-0.812270	76
-0.046773	-0.830387	77
0.008683	-0.845679	78
0.059584	-0.856357	79
0.112200	-0.864721	80
0.162957	-0.869317	81
0.215051	-0.871599	82
0.264487	-0.871075	83
0.315469	-0.868950	84
0.363802	-0.863057	85
0.414170	-0.853867	86
0.453418	-0.848018	87
0.491509	-0.842449	88
0.549944	-0.837769	89
