time = 3.6	Re = 0.1
0.173423	0.099917	0
0.215007	0.115751	1
0.237794	0.169190	2
0.240781	0.208116	3
0.240923	0.249347	4
0.234413	0.297358	5
0.224062	0.349599	6
0.215738	0.379416	7
0.207379	0.409408	8
0.196575	0.443226	9
0.185353	0.478189	10
0.170248	0.518439	11
0.153039	0.562641	12
0.129733	0.616443	13
0.113141	0.649057	14
0.092437	0.684881	15
0.066689	0.708350	16
0.033735	0.721171	17
0.001494	0.716440	18
-0.033404	0.722291	19
-0.061717	0.709538	20
-0.091443	0.694145	21
-0.121707	0.666545	22
-0.132875	0.653032	23
-0.149344	0.640917	24
-0.173970	0.620266	25
-0.193883	0.601343	26
-0.219639	0.584017	27
-0.237349	0.568055	28
-0.263807	0.551407	29
-0.277680	0.538132	30
-0.309062	0.520505	31
-0.319130	0.509068	32
-0.350337	0.491263	33
-0.360537	0.480817	34
-0.392575	0.461859	35
-0.429877	0.433462	36
-0.468762	0.403699	37
-0.501078	0.375333	38
-0.538770	0.342685	39
-0.564464	0.315504	40
-0.598529	0.280656	41
-0.620988	0.252610	42
-0.651087	0.215537	43
-0.673647	0.183352	44
-0.695190	0.149899	45
-0.714753	0.116264	46
-0.733407	0.081469	47
-0.748796	0.048642	48
-0.763482	0.015157	49
-0.776616	-0.019043	50
-0.789079	-0.053865	51
-0.798674	-0.085570	52
-0.807976	-0.117609	53
-0.815994	-0.151387	54
-0.823635	-0.185508	55
-0.829361	-0.216424	56
-0.834924	-0.247414	57
-0.838481	-0.277985	58
-0.841905	-0.308637	59
-0.847030	-0.366234	60
-0.849123	-0.423997	61
-0.855223	-0.469516	62
-0.861169	-0.512450	63
