time = 4.75	Re = 0.1
0.181843	0.083732	0
0.224690	0.093739	1
0.235902	0.123509	2
0.245813	0.154910	3
0.245167	0.200281	4
0.239472	0.248765	5
0.225715	0.303434	6
0.216348	0.333282	7
0.206971	0.363259	8
0.194513	0.397165	9
0.181796	0.432614	10
0.166180	0.473776	11
0.149830	0.518839	12
0.128340	0.574005	13
0.114564	0.608244	14
0.098990	0.645236	15
0.083754	0.674247	16
0.063122	0.705276	17
0.004489	0.713013	18
-0.041692	0.713932	19
-0.079315	0.684224	20
-0.097348	0.664142	21
-0.102612	0.648116	22
-0.129804	0.630613	23
-0.129386	0.618830	24
-0.156599	0.600756	25
-0.138784	0.600236	26
-0.184935	0.575032	27
-0.163679	0.577342	28
-0.211456	0.550738	29
-0.240417	0.527530	30
-0.247928	0.518538	31
-0.269488	0.503599	32
-0.297616	0.481169	33
-0.317279	0.462533	34
-0.348478	0.438549	35
-0.365497	0.421183	36
-0.395910	0.395929	37
-0.407797	0.381440	38
-0.443116	0.350475	39
-0.449946	0.338821	40
-0.482839	0.306182	41
-0.490230	0.293890	42
-0.521673	0.257972	43
-0.552631	0.211741	44
-0.582957	0.160359	45
-0.604650	0.113749	46
-0.616454	0.085110	47
-0.628123	0.056266	48
-0.640297	0.012865	49
-0.647710	-0.016935	50
-0.655008	-0.046871	51
-0.660984	-0.090632	52
-0.663877	-0.120893	53
-0.666698	-0.151227	54
-0.667221	-0.201099	55
-0.664549	-0.251768	56
-0.658570	-0.301283	57
-0.649413	-0.351492	58
-0.637892	-0.396728	59
-0.623729	-0.442294	60
-0.606673	-0.486942	61
-0.587118	-0.531665	62
-0.567187	-0.570439	63
-0.545394	-0.609283	64
-0.520506	-0.648087	65
-0.493616	-0.686587	66
-0.467627	-0.719886	67
-0.440083	-0.752818	68
-0.411480	-0.782865	69
-0.381503	-0.812579	70
-0.352233	-0.839417	71
-0.322145	-0.866073	72
-0.290604	-0.889670	73
-0.257958	-0.912999	74
-0.233365	-0.932910	75
-0.208739	-0.952946	76
-0.169362	-0.987918	77
