time = 3.2	Re = 0.1
0.170285	0.105205	0
0.211239	0.123141	1
0.234921	0.174188	2
0.239307	0.210794	3
0.241511	0.249412	4
0.237565	0.294798	5
0.230327	0.343894	6
0.217036	0.399957	7
0.208171	0.431243	8
0.199068	0.463038	9
0.186241	0.499264	10
0.172226	0.537703	11
0.153881	0.582519	12
0.130214	0.633307	13
0.111607	0.665183	14
0.086723	0.699932	15
0.057144	0.714499	16
0.028782	0.725194	17
-0.027170	0.727177	18
-0.058534	0.720601	19
-0.085229	0.708138	20
-0.117613	0.682714	21
-0.141289	0.659944	22
-0.165971	0.642365	23
-0.184805	0.624832	24
-0.209214	0.609362	25
-0.224002	0.595290	26
-0.252196	0.580600	27
-0.263504	0.568454	28
-0.291974	0.554127	29
-0.302949	0.543754	30
-0.332676	0.529086	31
-0.369499	0.505212	32
-0.407949	0.481460	33
-0.440937	0.458544	34
-0.479246	0.433697	35
-0.506663	0.412083	36
-0.542727	0.386064	37
-0.567742	0.364134	38
-0.601197	0.336468	39
-0.627369	0.311925	40
-0.653092	0.286434	41
-0.677306	0.260665	42
-0.701142	0.234078	43
-0.721886	0.208639	44
-0.742366	0.182818	45
-0.761814	0.156186	46
-0.780983	0.129214	47
-0.813111	0.079289	48
-0.828582	0.052469	49
-0.844013	0.025560	50
-0.870312	-0.023467	51
-0.893400	-0.072880	52
-0.914708	-0.118741	53
-0.934241	-0.165611	54
-0.955131	-0.198652	55
-0.975173	-0.232256	56
