time = 2.65	Re = 0.1
0.165787	0.112205	0
0.205770	0.133043	1
0.230979	0.180850	2
0.237337	0.214439	3
0.242360	0.249421	4
0.242034	0.290840	5
0.239192	0.335233	6
0.230827	0.385788	7
0.218867	0.441157	8
0.209314	0.472478	9
0.199487	0.504341	10
0.186412	0.540205	11
0.171510	0.578091	12
0.150488	0.621538	13
0.122021	0.671048	14
0.096709	0.701355	15
0.059798	0.728071	16
0.009135	0.735114	17
-0.034687	0.736104	18
-0.078592	0.723254	19
-0.110421	0.706421	20
-0.132671	0.688075	21
-0.158178	0.674504	22
-0.173726	0.659390	23
-0.198283	0.647675	24
-0.211225	0.636049	25
-0.236552	0.625224	26
-0.271693	0.604701	27
-0.307553	0.586514	28
-0.339576	0.568875	29
-0.375793	0.552384	30
-0.403404	0.536832	31
-0.438493	0.520967	32
-0.464426	0.506273	33
-0.498332	0.490195	34
-0.525951	0.475394	35
-0.553546	0.460358	36
-0.580186	0.445256	37
-0.606853	0.430055	38
-0.654930	0.400512	39
-0.702150	0.370063	40
-0.743594	0.341830	41
-0.785956	0.311559	42
-0.823625	0.284692	43
-0.859457	0.256839	44
-0.893145	0.232503	45
-0.926198	0.206837	46
-0.955486	0.195997	47
-0.984622	0.185653	48
