time = 5.45	Re = 0.1
0.186285	0.073510	0
0.229628	0.079886	1
0.241321	0.111316	2
0.250542	0.146070	3
0.247891	0.195491	4
0.238771	0.248128	5
0.229798	0.277118	6
0.220791	0.306116	7
0.209188	0.337461	8
0.197560	0.369312	9
0.182888	0.405393	10
0.168092	0.443782	11
0.150251	0.489562	12
0.131244	0.542050	13
0.118578	0.575631	14
0.105243	0.610953	15
0.085463	0.659847	16
0.066291	0.695714	17
0.014924	0.710523	18
-0.004163	0.699900	19
-0.059670	0.700589	20
-0.083702	0.669616	21
-0.096820	0.646822	22
-0.118229	0.627415	23
-0.127351	0.611028	24
-0.146321	0.594037	25
-0.144325	0.586836	26
-0.182637	0.562449	27
-0.175024	0.558595	28
-0.210721	0.534889	29
-0.181182	0.545232	30
-0.212132	0.526389	31
-0.242416	0.507881	32
-0.210457	0.520348	33
-0.241058	0.501196	34
-0.270999	0.482237	35
-0.302731	0.455635	36
-0.309477	0.447044	37
-0.333310	0.428193	38
-0.362531	0.401461	39
-0.381477	0.380557	40
-0.413185	0.350013	41
-0.428711	0.330190	42
-0.458172	0.297483	43
-0.468002	0.281314	44
-0.500836	0.239903	45
-0.505391	0.227760	46
-0.534022	0.184190	47
-0.538947	0.170542	48
-0.564050	0.122936	49
-0.574525	0.094274	50
-0.584933	0.065413	51
-0.593914	0.033752	52
-0.602490	0.001354	53
-0.611464	-0.054960	54
-0.614946	-0.089401	55
-0.617689	-0.124653	56
-0.616148	-0.174807	57
-0.613583	-0.209269	58
-0.610233	-0.244311	59
-0.600546	-0.292797	60
-0.592068	-0.325945	61
-0.582758	-0.359534	62
-0.563018	-0.412451	63
-0.538773	-0.464794	64
-0.510933	-0.514352	65
-0.478798	-0.563140	66
-0.446106	-0.605352	67
-0.409934	-0.646540	68
-0.370866	-0.684990	69
-0.328473	-0.721913	70
-0.288508	-0.751930	71
-0.245853	-0.780644	72
-0.199856	-0.807235	73
-0.151408	-0.831980	74
-0.106486	-0.851774	75
-0.059760	-0.869874	76
-0.013893	-0.884166	77
0.033550	-0.896784	78
0.078901	-0.906450	79
0.125824	-0.914809	80
0.171489	-0.920134	81
0.218938	-0.923300	82
0.256450	-0.926937	83
0.293609	-0.930269	84
0.351793	-0.938374	85
