time = 7.45	Re = 0.1
0.195725	0.043602	0
0.239316	0.038592	1
0.253815	0.075386	2
0.262585	0.120236	3
0.259352	0.150819	4
0.255842	0.181554	5
0.247168	0.213096	6
0.237569	0.245192	7
0.223390	0.277330	8
0.208771	0.309251	9
0.191671	0.342933	10
0.174981	0.377823	11
0.155894	0.417944	12
0.136987	0.464193	13
0.125934	0.494357	14
0.115140	0.524759	15
0.102283	0.564874	16
0.088615	0.609362	17
0.077749	0.644295	18
0.064320	0.685657	19
0.017319	0.701350	20
-0.039878	0.704644	21
-0.047128	0.693955	22
-0.035010	0.684836	23
-0.071196	0.663032	24
-0.036155	0.686824	25
-0.060489	0.653863	26
-0.086874	0.631626	27
-0.060995	0.654080	28
-0.036479	0.687053	29
-0.036240	0.686977	30
-0.065890	0.638185	31
-0.100554	0.610486	32
-0.065711	0.638274	33
-0.036592	0.687068	34
-0.052815	0.649712	35
-0.071470	0.624555	36
-0.114632	0.590484	37
-0.131780	0.572019	38
-0.105256	0.592262	39
-0.078430	0.613198	40
-0.055239	0.638759	41
-0.036573	0.687065	42
-0.046378	0.656185	43
-0.057388	0.628589	44
-0.085609	0.600872	45
-0.119254	0.574604	46
-0.151484	0.550500	47
-0.185853	0.521678	48
-0.197059	0.508132	49
-0.237289	0.476242	50
-0.242595	0.467090	51
-0.272578	0.441377	52
-0.259696	0.446783	53
-0.291863	0.420836	54
-0.322476	0.394958	55
-0.301802	0.407052	56
-0.327541	0.383935	57
-0.352864	0.360434	58
-0.327562	0.380618	59
-0.302118	0.400599	60
-0.324782	0.380333	61
-0.347416	0.360019	62
-0.387281	0.320435	63
-0.362984	0.341981	64
-0.338561	0.363220	65
-0.378699	0.323393	66
-0.414196	0.283882	67
-0.443285	0.241390	68
-0.446869	0.232375	69
-0.467722	0.198498	70
-0.488986	0.154974	71
-0.499447	0.125390	72
-0.518078	0.072657	73
-0.523504	0.045086	74
-0.534558	-0.010219	75
-0.534984	-0.030433	76
-0.537672	-0.064679	77
-0.539514	-0.100061	78
-0.536881	-0.112006	79
-0.534766	-0.146112	80
-0.531681	-0.181235	81
-0.527390	-0.196238	82
-0.519949	-0.230940	83
-0.511267	-0.266630	84
-0.497758	-0.302326	85
-0.482007	-0.339304	86
-0.462278	-0.376726	87
-0.439312	-0.415146	88
-0.417750	-0.444238	89
-0.394390	-0.473857	90
-0.363637	-0.507358	91
-0.329247	-0.540823	92
-0.303833	-0.560562	93
-0.277706	-0.580420	94
-0.239415	-0.605502	95
-0.197742	-0.629638	96
-0.168350	-0.642882	97
-0.138259	-0.656071	98
-0.095370	-0.671274	99
-0.049460	-0.684958	100
-0.012922	-0.692489	101
0.025234	-0.699256	102
0.063243	-0.703054	103
0.102913	-0.705837	104
0.140561	-0.705490	105
0.179729	-0.704084	106
0.218450	-0.699825	107
0.258530	-0.694162	108
0.293249	-0.686361	109
0.328916	-0.677609	110
0.363961	-0.666237	111
0.399944	-0.653645	112
0.433836	-0.638918	113
0.468438	-0.622903	114
0.502028	-0.604605	115
0.536216	-0.584787	116
0.564371	-0.565641	117
0.592799	-0.545653	118
0.620395	-0.523491	119
0.648272	-0.500241	120
0.674549	-0.475089	121
0.700957	-0.448723	122
0.725737	-0.420684	123
0.750693	-0.391243	124
0.770915	-0.363831	125
0.791117	-0.335609	126
0.809767	-0.305798	127
0.828363	-0.275000	128
0.843580	-0.245146	129
0.858715	-0.214614	130
0.872227	-0.182989	131
0.885441	-0.150598	132
0.895924	-0.119505	133
0.906247	-0.087886	134
0.915076	-0.054631	135
0.923597	-0.020658	136
0.929446	0.011410	137
0.935208	0.043844	138
0.939070	0.077453	139
0.942520	0.112272	140
0.946453	0.170423	141
0.949936	0.219444	142
0.954734	0.253350	143
0.960750	0.283924	144
