time = 6.4	Re = 0.1
0.191411	0.059355	0
0.235089	0.060540	1
0.247867	0.094441	2
0.256467	0.133894	3
0.251648	0.188891	4
0.238050	0.246934	5
0.226491	0.277699	6
0.214675	0.308441	7
0.200352	0.341178	8
0.186028	0.374970	9
0.168887	0.413371	10
0.151897	0.455485	11
0.131769	0.507914	12
0.120560	0.540071	13
0.109270	0.573132	14
0.093500	0.618618	15
0.083106	0.647444	16
0.072256	0.676606	17
0.044797	0.701630	18
0.001165	0.707642	19
-0.002976	0.693960	20
-0.040205	0.700929	21
-0.064417	0.687270	22
-0.036245	0.686980	23
-0.079314	0.655555	24
-0.092674	0.635631	25
-0.063517	0.656657	26
-0.036248	0.686970	27
-0.069392	0.640255	28
-0.108678	0.612661	29
-0.133560	0.589467	30
-0.144229	0.574388	31
-0.174764	0.550596	32
-0.181554	0.539213	33
-0.206394	0.519096	34
-0.198489	0.518533	35
-0.224699	0.500395	36
-0.250733	0.482273	37
-0.235762	0.486203	38
-0.281251	0.452652	39
-0.238985	0.476719	40
-0.278931	0.448257	41
-0.316155	0.420505	42
-0.273253	0.446748	43
-0.310668	0.418434	44
-0.345593	0.390462	45
-0.378145	0.357037	46
-0.383576	0.348324	47
-0.407827	0.322787	48
-0.435330	0.288510	49
-0.451393	0.263572	50
-0.479553	0.222608	51
-0.491294	0.198898	52
-0.514832	0.155016	53
-0.520764	0.136540	54
-0.532397	0.108542	55
-0.543968	0.080440	56
-0.545130	0.067972	57
-0.553316	0.039051	58
-0.561493	0.010113	59
-0.562328	-0.004823	60
-0.567064	-0.035554	61
-0.571660	-0.066546	62
-0.572235	-0.100615	63
-0.572055	-0.135747	64
-0.569039	-0.172936	65
-0.564530	-0.211494	66
-0.557569	-0.242879	67
-0.550125	-0.274755	68
-0.538434	-0.312672	69
-0.524681	-0.351551	70
-0.499686	-0.402958	71
-0.480147	-0.437691	72
-0.458501	-0.472943	73
-0.423916	-0.518138	74
-0.397873	-0.547997	75
-0.369797	-0.577905	76
-0.345495	-0.599640	77
-0.320569	-0.621446	78
-0.293865	-0.641318	79
-0.266380	-0.661207	80
-0.238285	-0.678203	81
-0.209503	-0.695172	82
-0.179149	-0.710181	83
-0.147964	-0.725005	84
-0.118906	-0.736103	85
-0.089617	-0.747157	86
-0.058931	-0.756312	87
-0.027836	-0.765328	88
0.003542	-0.771882	89
0.035323	-0.778284	90
0.068044	-0.782683	91
0.101255	-0.786747	92
0.160142	-0.789488	93
0.190659	-0.789001	94
0.221270	-0.788463	95
0.252448	-0.785599	96
0.283776	-0.782525	97
0.315379	-0.777364	98
0.347252	-0.771824	99
0.403912	-0.757960	100
0.432595	-0.749070	101
0.461275	-0.740172	102
0.514620	-0.719366	103
0.567796	-0.695134	104
0.616881	-0.669075	105
0.666543	-0.639237	106
0.711869	-0.607819	107
0.757154	-0.572407	108
0.793367	-0.543790	109
0.827677	-0.516104	110
0.854734	-0.495921	111
0.880920	-0.476686	112
