time = 1.4	Re = 0.1
0.154738	0.126980	0
0.192412	0.154533	1
0.221979	0.195758	2
0.244579	0.248913	3
0.252477	0.280364	4
0.259832	0.312498	5
0.263530	0.348967	6
0.266030	0.386712	7
0.264368	0.428033	8
0.260459	0.471332	9
0.251418	0.517832	10
0.238004	0.566915	11
0.217364	0.618802	12
0.202735	0.646022	13
0.187833	0.673279	14
0.166757	0.700568	15
0.143648	0.727397	16
0.112793	0.751630	17
0.079544	0.772054	18
0.042811	0.784220	19
0.007948	0.793741	20
-0.025829	0.797435	21
-0.058359	0.801253	22
-0.113818	0.801393	23
-0.161365	0.801021	24
-0.201449	0.801730	25
-0.238346	0.805445	26
-0.269281	0.811136	27
-0.300082	0.819506	28
-0.350162	0.841688	29
-0.389141	0.871827	30
-0.411042	0.914608	31
