time = 0.95	Re = 0.1
0.150555	0.131886	0
0.187420	0.161879	1
0.218776	0.201019	2
0.245470	0.248551	3
0.267305	0.303402	4
0.275438	0.334238	5
0.283159	0.365492	6
0.287858	0.399419	7
0.291655	0.434103	8
0.291915	0.470885	9
0.290717	0.508504	10
0.285486	0.547391	11
0.278066	0.587000	12
0.266207	0.626705	13
0.251333	0.666470	14
0.231833	0.704665	15
0.208790	0.741702	16
0.182273	0.774818	17
0.153610	0.805125	18
0.124932	0.830202	19
0.096796	0.853190	20
0.072653	0.872392	21
0.049010	0.891634	22
0.013197	0.926778	23
-0.010272	0.962195	24
-0.017537	1.003024	25
