time = 2.55	Re = 0.1
0.164946	0.113445	0
0.204748	0.134805	1
0.230262	0.182051	2
0.236987	0.215097	3
0.242523	0.249407	4
0.242862	0.290067	5
0.240792	0.333607	6
0.233380	0.383075	7
0.222547	0.437046	8
0.213627	0.467523	9
0.204550	0.498322	10
0.192357	0.532837	11
0.178747	0.568941	12
0.159554	0.609923	13
0.135177	0.655513	14
0.114925	0.682960	15
0.090966	0.710714	16
0.047454	0.732446	17
0.004941	0.738470	18
-0.040093	0.736272	19
-0.080067	0.726633	20
-0.108919	0.708421	21
-0.135938	0.694569	22
-0.153632	0.678477	23
-0.177965	0.666791	24
-0.191798	0.654642	25
-0.216462	0.644164	26
-0.251535	0.623740	27
-0.286885	0.606107	28
-0.318641	0.589044	29
-0.354187	0.573655	30
-0.381629	0.558910	31
-0.416177	0.544526	32
-0.442028	0.530908	33
-0.475536	0.516598	34
-0.503011	0.503319	35
-0.530505	0.489945	36
-0.583823	0.463316	37
-0.632124	0.437516	38
-0.679754	0.411166	39
-0.721769	0.386875	40
-0.764917	0.360962	41
-0.803362	0.338285	42
-0.840174	0.314609	43
-0.874741	0.294478	44
-0.908846	0.273171	45
-0.938255	0.266191	46
-0.967600	0.259470	47
