time = 6.9	Re = 0.1
0.193643	0.051940	0
0.237361	0.050091	1
0.250849	0.085446	2
0.259449	0.127436	3
0.253643	0.185365	4
0.245913	0.215649	5
0.237779	0.246158	6
0.224938	0.277655	7
0.211760	0.309033	8
0.196064	0.342328	9
0.180579	0.376702	10
0.162407	0.416052	11
0.144411	0.460186	12
0.123396	0.516319	13
0.111356	0.552059	14
0.098973	0.589924	15
0.080764	0.645295	16
0.065269	0.687574	17
0.037247	0.697877	18
-0.008582	0.707051	19
-0.047609	0.699345	20
-0.069548	0.670193	21
-0.036450	0.687655	22
-0.036109	0.686809	23
-0.059517	0.664060	24
-0.083076	0.643971	25
-0.059405	0.664089	26
-0.036245	0.686982	27
-0.064757	0.646181	28
-0.096511	0.621397	29
-0.111310	0.603132	30
-0.070495	0.633429	31
-0.053253	0.658225	32
-0.036226	0.686978	33
-0.055241	0.644893	34
-0.077098	0.619811	35
-0.103070	0.600477	36
-0.128761	0.581625	37
-0.158110	0.556191	38
-0.169038	0.542157	39
-0.204398	0.514775	40
-0.210432	0.504652	41
-0.238004	0.482078	42
-0.227516	0.484416	43
-0.256921	0.462726	44
-0.285647	0.441046	45
-0.267607	0.448836	46
-0.292140	0.429118	47
-0.316563	0.409297	48
-0.269445	0.440855	49
-0.312615	0.406794	50
-0.351786	0.373599	51
-0.305252	0.407512	52
-0.344603	0.373874	53
-0.380469	0.340569	54
-0.411952	0.302963	55
-0.416555	0.294097	56
-0.439677	0.264659	57
-0.464773	0.226004	58
-0.478456	0.198813	59
-0.502770	0.152131	60
-0.511758	0.126448	61
-0.530130	0.076834	62
-0.533583	0.057375	63
-0.541405	0.026143	64
-0.548885	-0.005763	65
-0.548199	-0.018117	66
-0.551831	-0.049891	67
-0.555212	-0.082230	68
-0.553662	-0.097423	69
-0.553041	-0.130597	70
-0.551807	-0.164458	71
-0.546013	-0.199999	72
-0.538829	-0.236806	73
-0.528187	-0.274998	74
-0.515179	-0.314527	75
-0.501386	-0.345673	76
-0.486427	-0.377422	77
-0.465655	-0.414421	78
-0.442037	-0.452104	79
-0.423107	-0.475927	80
-0.404050	-0.499772	81
-0.375291	-0.531344	82
-0.343732	-0.562833	83
-0.320158	-0.581937	84
-0.296463	-0.601031	85
-0.261693	-0.625196	86
-0.224289	-0.648835	87
-0.193337	-0.664821	88
-0.161219	-0.680640	89
-0.128131	-0.693855	90
-0.093753	-0.706764	91
-0.059960	-0.716444	92
-0.024992	-0.725764	93
0.010693	-0.732544	94
0.047580	-0.738658	95
0.080741	-0.741525	96
0.114566	-0.744052	97
0.148921	-0.744216	98
0.184047	-0.743831	99
0.218298	-0.740927	100
0.253230	-0.737387	101
0.288183	-0.731495	102
0.323765	-0.724672	103
0.354273	-0.716408	104
0.385015	-0.707837	105
0.416013	-0.697011	106
0.447360	-0.685707	107
0.478171	-0.672056	108
0.509296	-0.657793	109
0.539820	-0.641486	110
0.570739	-0.624410	111
0.597240	-0.607373	112
0.623838	-0.590043	113
0.649894	-0.570708	114
0.676112	-0.550956	115
0.699440	-0.530608	116
0.722804	-0.510068	117
0.745353	-0.487866	118
0.767887	-0.465294	119
0.787878	-0.442570	120
0.807902	-0.419808	121
0.827387	-0.394922	122
0.846841	-0.369737	123
0.863552	-0.344674	124
0.880258	-0.319584	125
0.895898	-0.292428	126
0.911635	-0.264729	127
0.936557	-0.218776	128
0.958915	-0.178481	129
0.976795	-0.150412	130
0.994093	-0.124742	131
