time = 6.35	Re = 0.1
0.191170	0.060088	0
0.234839	0.061568	1
0.247551	0.095341	2
0.256164	0.134537	3
0.251449	0.189242	4
0.238081	0.247006	5
0.226653	0.277690	6
0.214979	0.308357	7
0.200795	0.341032	8
0.186591	0.374754	9
0.169571	0.413043	10
0.152689	0.454955	11
0.132659	0.507027	12
0.121541	0.538836	13
0.110336	0.571496	14
0.094762	0.616204	15
0.074442	0.672038	16
0.054052	0.698096	17
0.012290	0.707718	18
0.004398	0.693936	19
-0.030302	0.701146	20
-0.060014	0.694121	21
-0.037983	0.687445	22
-0.077492	0.659528	23
-0.090701	0.639283	24
-0.062685	0.659489	25
-0.036339	0.686989	26
-0.068647	0.642549	27
-0.106674	0.616000	28
-0.131111	0.592984	29
-0.141781	0.577735	30
-0.171816	0.554274	31
-0.178688	0.542721	32
-0.203244	0.522827	33
-0.195615	0.521967	34
-0.221472	0.504172	35
-0.247211	0.486383	36
-0.232569	0.489931	37
-0.277643	0.456950	38
-0.235923	0.480289	39
-0.275499	0.452357	40
-0.312440	0.425138	41
-0.269984	0.450629	42
-0.307139	0.422833	43
-0.341907	0.395374	44
-0.374518	0.362348	45
-0.380032	0.353649	46
-0.404334	0.328496	47
-0.432022	0.294643	48
-0.448290	0.269933	49
-0.476755	0.229537	50
-0.488754	0.206022	51
-0.512734	0.162743	52
-0.518914	0.144368	53
-0.530856	0.116714	54
-0.542784	0.089022	55
-0.544125	0.076548	56
-0.561323	0.019387	57
-0.562397	0.004489	58
-0.567618	-0.025952	59
-0.572739	-0.056604	60
-0.573922	-0.090473	61
-0.574363	-0.125351	62
-0.572074	-0.162355	63
-0.568368	-0.200719	64
-0.562056	-0.232067	65
-0.555330	-0.263856	66
-0.544537	-0.301748	67
-0.531757	-0.340624	68
-0.508057	-0.392234	69
-0.489456	-0.427156	70
-0.468822	-0.462619	71
-0.435532	-0.508297	72
-0.410407	-0.538561	73
-0.383296	-0.568933	74
-0.359725	-0.591135	75
-0.335570	-0.613414	76
-0.309575	-0.633847	77
-0.282845	-0.654296	78
-0.255430	-0.671924	79
-0.227358	-0.689530	80
-0.197654	-0.705258	81
-0.167161	-0.720817	82
-0.138623	-0.732629	83
-0.109903	-0.744425	84
-0.079713	-0.754386	85
-0.049158	-0.764235	86
-0.018213	-0.771664	87
0.013087	-0.778948	88
0.045419	-0.784282	89
0.078200	-0.789322	90
0.136501	-0.793852	91
0.166787	-0.794302	92
0.197131	-0.794735	93
0.228164	-0.792878	94
0.259335	-0.790876	95
0.290905	-0.786862	96
0.322652	-0.782518	97
0.379219	-0.770728	98
0.436640	-0.755028	99
0.490232	-0.736229	100
0.543780	-0.714093	101
0.593345	-0.690031	102
0.643616	-0.662307	103
0.689681	-0.632852	104
0.735861	-0.599448	105
0.772783	-0.572668	106
0.807930	-0.546677	107
0.835628	-0.527755	108
0.862824	-0.509128	109
