time = 1.45	Re = 0.1
0.155196	0.126422	0
0.192961	0.153708	1
0.222337	0.195169	2
0.244483	0.248947	3
0.252050	0.280828	4
0.259002	0.313478	5
0.262215	0.350546	6
0.264127	0.389012	7
0.261730	0.431173	8
0.256954	0.475462	9
0.246796	0.523136	10
0.231892	0.573689	11
0.209020	0.627359	12
0.192823	0.655624	13
0.175743	0.683942	14
0.151726	0.712176	15
0.124569	0.739201	16
0.088500	0.761658	17
0.051059	0.778338	18
0.012545	0.786454	19
-0.023607	0.792708	20
-0.057573	0.793250	21
-0.090070	0.794169	22
-0.144039	0.790639	23
-0.190504	0.788474	24
-0.230332	0.788299	25
-0.267438	0.791351	26
-0.298905	0.796509	27
-0.330512	0.804280	28
-0.382533	0.825383	29
-0.423908	0.854554	30
-0.448454	0.896761	31
