time = 7.5	Re = 0.1
0.195893	0.042843	0
0.239468	0.037541	1
0.254067	0.074459	2
0.262860	0.119584	3
0.259615	0.150306	4
0.256040	0.181211	5
0.247285	0.212862	6
0.237555	0.245098	7
0.223258	0.277286	8
0.208511	0.309249	9
0.191289	0.342954	10
0.174498	0.377878	11
0.155331	0.418065	12
0.136349	0.464504	13
0.125248	0.494867	14
0.114427	0.525492	15
0.101515	0.566023	16
0.087709	0.611205	17
0.076642	0.646993	18
0.062260	0.690708	19
0.008564	0.701227	20
-0.050738	0.701219	21
-0.038936	0.688392	22
-0.035398	0.685445	23
-0.072772	0.659219	24
-0.036442	0.686933	25
-0.060994	0.651536	26
-0.088340	0.628676	27
-0.061526	0.651715	28
-0.035968	0.686922	29
-0.036585	0.687064	30
-0.066367	0.636314	31
-0.102122	0.607719	32
-0.066169	0.636421	33
-0.036074	0.686939	34
-0.052901	0.648070	35
-0.072127	0.622800	36
-0.116308	0.587867	37
-0.133705	0.569321	38
-0.106599	0.590014	39
-0.079160	0.611513	40
-0.055411	0.637263	41
-0.036488	0.687043	42
-0.046243	0.654681	43
-0.057592	0.627299	44
-0.086412	0.599236	45
-0.120800	0.572335	46
-0.153593	0.547757	47
-0.188399	0.518603	48
-0.199663	0.505066	49
-0.240292	0.472741	50
-0.245525	0.463673	51
-0.275682	0.437649	52
-0.262613	0.443323	53
-0.294965	0.416988	54
-0.325703	0.390711	55
-0.304830	0.403202	56
-0.330632	0.379768	57
-0.355992	0.355920	58
-0.330577	0.376525	59
-0.305003	0.396890	60
-0.327743	0.376333	61
-0.350440	0.355691	62
-0.390288	0.315507	63
-0.365950	0.337489	64
-0.341471	0.359121	65
-0.381587	0.318723	66
-0.416987	0.278626	67
-0.445805	0.235686	68
-0.449293	0.226659	69
-0.469878	0.192376	70
-0.490743	0.148413	71
-0.500885	0.118623	72
-0.518912	0.065364	73
-0.523982	0.037646	74
-0.534300	-0.018140	75
-0.534438	-0.038400	76
-0.536625	-0.072870	77
-0.537911	-0.108538	78
-0.535104	-0.120423	79
-0.532421	-0.154694	80
-0.528696	-0.190006	81
-0.524149	-0.204961	82
-0.516045	-0.239743	83
-0.506626	-0.275512	84
-0.492386	-0.311135	85
-0.475835	-0.348038	86
-0.455271	-0.385284	87
-0.431384	-0.423479	88
-0.409140	-0.452294	89
-0.385017	-0.481607	90
-0.353376	-0.514641	91
-0.318031	-0.547554	92
-0.292062	-0.566819	93
-0.265324	-0.586227	94
-0.226236	-0.610589	95
-0.183717	-0.633900	96
-0.153858	-0.646523	97
-0.123261	-0.659070	98
-0.079750	-0.673328	99
-0.033197	-0.685959	100
0.003736	-0.692630	101
0.042313	-0.698465	102
0.080631	-0.701314	103
0.120642	-0.703083	104
0.158493	-0.701729	105
0.197871	-0.699259	106
0.236692	-0.693919	107
0.276857	-0.687064	108
0.311554	-0.678240	109
0.347212	-0.668371	110
0.382141	-0.655924	111
0.418020	-0.642200	112
0.451688	-0.626412	113
0.486043	-0.609248	114
0.519306	-0.589844	115
0.553126	-0.568849	116
0.580867	-0.548730	117
0.608866	-0.527714	118
0.635948	-0.504558	119
0.663284	-0.480254	120
0.688923	-0.454114	121
0.714667	-0.426708	122
0.738691	-0.397683	123
0.762831	-0.367197	124
0.782255	-0.338938	125
0.801587	-0.309815	126
0.819351	-0.279164	127
0.836983	-0.247470	128
0.851265	-0.216894	129
0.865446	-0.185610	130
0.877933	-0.153316	131
0.890056	-0.120243	132
0.899468	-0.088572	133
0.908693	-0.056344	134
0.916376	-0.022545	135
0.923708	0.011980	136
0.928455	0.044440	137
0.933070	0.077285	138
0.935638	0.111271	139
0.937651	0.146488	140
0.939437	0.205330	141
0.941342	0.254741	142
0.944959	0.289814	143
0.949461	0.320385	144
