time = 2.7	Re = 0.1
0.166205	0.111581	0
0.206278	0.132158	1
0.231337	0.180250	2
0.237514	0.214110	3
0.242279	0.249426	4
0.241622	0.291220	5
0.238393	0.336037	6
0.229557	0.387128	7
0.217038	0.443194	8
0.207164	0.474949	9
0.196967	0.507353	10
0.183462	0.543921	11
0.167905	0.582727	12
0.145863	0.627526	13
0.130355	0.653394	14
0.114758	0.679306	15
0.085206	0.710956	16
0.040592	0.732329	17
-0.009590	0.734833	18
-0.054793	0.731837	19
-0.094056	0.713471	20
-0.122608	0.696160	21
-0.142994	0.678364	22
-0.168298	0.664920	23
-0.183031	0.650255	24
-0.207841	0.638456	25
-0.220507	0.627057	26
-0.246200	0.616001	27
-0.281433	0.595361	28
-0.317556	0.576827	29
-0.349715	0.558854	30
-0.386249	0.541759	31
-0.413932	0.525762	32
-0.449260	0.509108	33
-0.475209	0.493844	34
-0.509263	0.476830	35
-0.536898	0.461230	36
-0.564496	0.445327	37
-0.591109	0.429317	38
-0.617702	0.413132	39
-0.665559	0.381675	40
-0.712446	0.349149	41
-0.753470	0.318926	42
-0.795301	0.286456	43
-0.832444	0.257488	44
-0.867630	0.227546	45
-0.900716	0.201119	46
-0.933055	0.173197	47
-0.962102	0.160384	48
-0.990868	0.148402	49
