time = 3.3	Re = 0.1
0.171079	0.103901	0
0.212199	0.121304	1
0.235640	0.172943	2
0.239672	0.210127	3
0.241360	0.249402	4
0.236769	0.295463	5
0.228744	0.345370	6
0.214585	0.402392	7
0.205259	0.434276	8
0.195563	0.466897	9
0.182193	0.504050	10
0.167345	0.543887	11
0.147908	0.590669	12
0.121946	0.644729	13
0.100277	0.679759	14
0.062601	0.717216	15
0.027046	0.718526	16
-0.003536	0.725525	17
-0.062325	0.719273	18
-0.086599	0.703229	19
-0.106048	0.689142	20
-0.133792	0.665470	21
-0.155600	0.644137	22
-0.180262	0.626870	23
-0.198656	0.609935	24
-0.223508	0.594313	25
-0.237910	0.580583	26
-0.266983	0.565229	27
-0.277921	0.553353	28
-0.307169	0.538247	29
-0.317914	0.527908	30
-0.348321	0.512268	31
-0.385385	0.487392	32
-0.424096	0.462265	33
-0.457041	0.438087	34
-0.495376	0.411410	35
-0.522519	0.388467	36
-0.558294	0.360321	37
-0.582848	0.336887	38
-0.615713	0.306897	39
-0.641187	0.280445	40
-0.666070	0.252947	41
-0.689375	0.225168	42
-0.712158	0.196479	43
-0.731806	0.169131	44
-0.751091	0.141322	45
-0.769210	0.112710	46
-0.786960	0.083655	47
-0.801612	0.056877	48
-0.816227	0.030034	49
-0.830067	0.001312	50
-0.843794	-0.027565	51
-0.866810	-0.080181	52
-0.886425	-0.132946	53
-0.904316	-0.182066	54
-0.920170	-0.231954	55
-0.937695	-0.269318	56
-0.953854	-0.307398	57
