time = 1.9	Re = 0.1
0.159261	0.121287	0
0.197858	0.146159	1
0.225578	0.189838	2
0.234761	0.219332	3
0.243645	0.249204	4
0.248281	0.284758	5
0.251540	0.322060	6
0.250328	0.364416	7
0.246944	0.409297	8
0.238147	0.458975	9
0.225173	0.512736	10
0.214798	0.542465	11
0.204131	0.572456	12
0.188979	0.605566	13
0.172395	0.639719	14
0.147574	0.676852	15
0.114533	0.715202	16
0.088079	0.731777	17
0.061218	0.747247	18
0.031375	0.752618	19
0.001801	0.759087	20
-0.055610	0.757797	21
-0.104411	0.747449	22
-0.144057	0.731995	23
-0.178883	0.720053	24
-0.207751	0.707451	25
-0.238339	0.698842	26
-0.263615	0.689342	27
-0.292542	0.682778	28
-0.342122	0.670886	29
-0.389859	0.662135	30
-0.433599	0.655426	31
-0.476736	0.650949	32
-0.515051	0.648313	33
-0.554562	0.647005	34
-0.589323	0.648393	35
-0.623508	0.649345	36
-0.654054	0.654138	37
-0.684643	0.658797	38
-0.729695	0.686817	39
