time = 3.25	Re = 0.1
0.170683	0.104554	0
0.211720	0.122223	1
0.235281	0.173566	2
0.239489	0.210461	3
0.241435	0.249408	4
0.237167	0.295132	5
0.229534	0.344636	6
0.215807	0.401180	7
0.206709	0.432765	8
0.197309	0.464974	9
0.184209	0.501661	10
0.169775	0.540796	11
0.150881	0.586586	12
0.126177	0.638920	13
0.106178	0.672262	14
0.076230	0.709029	15
0.041779	0.717822	16
0.012520	0.725592	17
-0.044874	0.724680	18
-0.074304	0.712757	19
-0.096446	0.698470	20
-0.126009	0.673908	21
-0.148633	0.651910	22
-0.173246	0.634521	23
-0.191828	0.617297	24
-0.216437	0.601768	25
-0.230991	0.587889	26
-0.259619	0.572875	27
-0.270778	0.560865	28
-0.299629	0.546162	29
-0.310487	0.535821	30
-0.340564	0.520673	31
-0.377503	0.496306	32
-0.416102	0.471878	33
-0.449078	0.448341	34
-0.487416	0.422586	35
-0.514710	0.400313	36
-0.550646	0.373241	37
-0.575444	0.350565	38
-0.608625	0.321743	39
-0.634459	0.296248	40
-0.659778	0.269755	41
-0.683563	0.242980	42
-0.706891	0.215333	43
-0.727101	0.188941	44
-0.747004	0.162118	45
-0.765828	0.134491	46
-0.784307	0.106473	47
-0.799671	0.080583	48
-0.815031	0.054682	49
-0.829719	0.026900	50
-0.844301	-0.001006	51
-0.869017	-0.051853	52
-0.890391	-0.102967	53
-0.910043	-0.150494	54
-0.927774	-0.198890	55
-0.947099	-0.234199	56
-0.965398	-0.270111	57
