time = 2.3	Re = 0.1
0.162795	0.116526	0
0.202148	0.139186	1
0.228464	0.185049	2
0.236119	0.216734	3
0.242941	0.249353	4
0.244948	0.288066	5
0.244906	0.329306	6
0.239841	0.376102	7
0.231857	0.426574	8
0.217337	0.483272	9
0.207304	0.514704	10
0.196770	0.546701	11
0.181204	0.582732	12
0.163733	0.620822	13
0.137476	0.664840	14
0.118114	0.689008	15
0.097769	0.713064	16
0.060754	0.733507	17
0.022556	0.742591	18
-0.015754	0.742873	19
-0.052974	0.742484	20
-0.085518	0.730197	21
-0.114676	0.719209	22
-0.133918	0.705595	23
-0.158479	0.695337	24
-0.195395	0.674196	25
-0.230325	0.657174	26
-0.261788	0.640867	27
-0.295649	0.627574	28
-0.322708	0.614318	29
-0.355496	0.602967	30
-0.380908	0.591540	31
-0.412825	0.581036	32
-0.466365	0.561455	33
-0.518522	0.543065	34
-0.566198	0.525872	35
-0.613480	0.509178	36
-0.655458	0.494265	37
-0.698834	0.478828	38
-0.737557	0.466267	39
-0.775140	0.452829	40
-0.810135	0.443038	41
-0.845088	0.432347	42
-0.903017	0.434126	43
