time = 500	Re = 1	rotation = 79.5774
-0.778447	0.483924	8353	
-0.632535	0.224212	4080	
0.915636	-0.188572	8245	
-0.276485	0.091118	2667	
0.244156	-0.765389	3043	
0.757951	0.143334	5831	
0.320534	0.118571	525	
0.533389	0.456279	2125	
-0.492738	-0.619569	7676	
-0.615634	-0.121832	386	
0.360342	0.664215	8088	
-0.512712	-0.571194	8459	
-0.175571	0.230599	8604	
-0.605005	-0.042485	5426	
-0.507088	-0.581212	8427	
0.631688	-0.452002	1736	
0.329784	-0.265573	7741	
0.674601	-0.607637	8329	
0.940171	-0.045675	1382	
-0.898894	0.228931	4943	
0.539980	0.232314	9370	
-0.486502	0.511574	995	
0.230883	0.177820	4558	
-0.144625	0.552502	8328	
0.448496	-0.294242	9118	
0.377954	-0.363613	2854	
-0.115538	-0.556817	7933	
0.009548	0.304678	6568	
0.842485	-0.235875	5953	
0.271623	-0.048111	4367	
0.089849	0.080374	3519	
0.129721	0.433452	2776	
0.031185	0.047521	656	
-0.435557	-0.758360	6199	
0.278790	-0.528481	4674	
0.128835	0.643006	9236	
0.282446	-0.896222	8926	
0.235880	-0.270708	450	
0.826996	0.251528	6792	
0.632999	0.465775	5629	
-0.568465	-0.387720	6329	
-0.186353	-0.030410	4125	
0.182609	-0.743552	4295	
-0.629523	0.691629	8208	
-0.366366	0.887438	1655	
-0.554011	0.356074	1832	
0.221851	-0.460540	3241	
0.421543	0.140983	7609	
0.481540	-0.856489	6930	
0.512083	0.293984	6217	
-0.419228	0.027442	3912	
-0.108845	0.563922	3749	
0.556022	0.231346	8920	
0.135573	0.132608	5199	
0.370387	0.730510	1803	
0.159955	-0.169106	7091	
-0.895712	0.268567	940	
-0.274072	-0.475121	3754	
0.782745	0.126996	8870	
-0.081469	-0.276527	3898	
0.260981	0.178750	1747	
-0.024395	0.828540	7698	
0.808876	0.209797	5806	
0.824554	0.083684	3708	
0.627731	-0.735312	6935	
-0.406336	0.170946	5442	
-0.246199	-0.205194	2686	
-0.173764	-0.481027	8986	
0.809366	-0.000669	3069	
0.027930	0.488507	7818	
-0.689144	0.048482	2373	
-0.096669	-0.875770	524	
0.415946	-0.873602	4910	
-0.343336	-0.764611	1993	
0.375704	-0.365110	2854	
0.965447	-0.097988	5306	
0.214427	0.406301	871	
-0.173074	0.246974	589	
-0.076568	0.565848	6019	
-0.543441	0.293320	930	
0.456202	-0.588722	5631	
-0.462540	0.061542	3826	
0.444399	-0.642579	5452	
-0.255169	0.909880	346	
-0.276945	0.053076	1358	
0.384987	0.254839	6763	
-0.629247	-0.624175	3658	
-0.150277	-0.592964	2317	
-0.363899	-0.692140	1102	
-0.767934	0.156271	1971	
0.826489	-0.502363	5467	
-0.057099	-0.515610	2329	
-0.591641	-0.099963	5055	
-0.857281	0.100080	6275	
-0.665044	-0.057336	2810	
-0.737356	-0.365710	2561	
0.037022	-0.670746	9224	
-0.674476	0.215733	275	
0.132996	0.747290	642	
-0.102935	0.578926	3749	
0.509533	0.134993	3126	
0.934926	0.129747	1146	
-0.529433	0.046272	2757	
0.795656	0.132688	9101	
-0.220563	0.011884	4584	
0.544580	0.692580	9061	
0.588045	-0.395373	5531	
-0.686548	0.170993	722	
-0.046403	-0.540141	6977	
0.204916	0.082476	5353	
-0.415957	0.135281	6564	
0.966574	-0.034867	5829	
0.130730	0.104320	319	
0.258124	-0.616846	7973	
