time = 26.5	Re = 1	rotation = 4.21745
0.100120	-0.904274	5386	
-0.376697	0.537134	701	
-0.907765	-0.233510	5713	
0.009156	-0.270545	6739	
0.677428	0.431332	360	
0.719206	0.308480	9038	
-0.238063	-0.165498	4482	
-0.396840	-0.606277	6427	
0.731235	-0.230488	2052	
-0.435483	-0.409559	5575	
-0.739547	-0.076122	1384	
-0.001507	-0.753829	2383	
0.176923	-0.244284	3897	
0.269933	-0.557482	2882	
-0.697748	0.211762	1354	
-0.471279	-0.607145	2987	
0.146646	0.166951	1579	
-0.711305	-0.564371	1471	
0.942858	0.057832	9451	
-0.788933	-0.490072	8388	
-0.426941	-0.438748	6142	
0.646402	0.237049	9520	
-0.053528	-0.519044	4355	
-0.400474	-0.271925	7575	
-0.299035	-0.319168	8859	
-0.239786	-0.441085	3639	
-0.064861	0.665113	1837	
-0.148024	-0.461793	8693	
-0.861047	0.153849	5160	
-0.097510	0.007429	379	
-0.110475	-0.240684	3055	
-0.263172	-0.551038	4129	
-0.072557	0.011025	668	
-0.713026	0.482563	6792	
-0.487363	0.296729	6584	
-0.588227	-0.291577	6925	
0.765233	-0.547219	9498	
0.174094	-0.025832	773	
-0.237814	0.837140	9126	
0.453389	-0.659818	2766	
0.246583	0.646967	5768	
-0.083141	0.023240	1609	
0.476927	-0.620612	2905	
0.325339	-0.879714	1684	
0.833593	-0.478889	699	
-0.200630	-0.614230	719	
-0.200359	-0.515150	5202	
-0.380124	0.250354	9127	
0.954562	-0.228727	2842	
-0.497111	0.024191	5945	
0.167930	0.014912	8363	
-0.419721	-0.331578	977	
-0.509699	-0.235229	6092	
0.135129	0.255772	3316	
0.232385	-0.768614	2899	
-0.071883	-0.137759	3965	
0.934586	-0.066527	497	
0.640674	-0.006080	9134	
0.205297	-0.774546	2801	
-0.282868	-0.032709	3778	
-0.176851	0.491490	8868	
-0.544916	0.623999	3234	
0.580423	0.597939	1501	
0.789771	0.279179	4690	
0.727386	0.633254	4642	
0.146297	0.040598	3949	
-0.032623	0.508754	6381	
0.327491	-0.588617	4266	
0.754222	0.316203	2657	
-0.366715	-0.160060	4379	
-0.377255	-0.562844	2495	
