time = 43.05	Re = 1	rotation = 6.85147
-0.881919	-0.217832	2532	
-0.274226	-0.602852	5762	
-0.689912	0.634600	8965	
0.176678	0.256208	4158	
-0.798802	-0.080091	3075	
-0.534988	0.595304	4648	
0.369172	-0.000060	2068	
-0.165664	-0.709330	5117	
0.213068	0.742851	3028	
0.391586	0.514025	3138	
-0.636570	-0.359227	5631	
0.602057	-0.481804	8155	
0.124816	0.328947	6578	
-0.271847	0.423571	9160	
-0.578722	-0.480100	3700	
0.681176	-0.419515	8441	
-0.114204	0.168637	3679	
-0.628447	0.662456	7419	
0.629792	-0.701328	6301	
-0.791968	0.487922	9309	
0.430418	0.490196	787	
0.436489	-0.508938	1353	
0.234597	0.474448	2915	
0.465489	0.391676	5970	
0.458319	0.287982	1031	
0.337071	0.436941	2849	
-0.541535	0.176964	7691	
0.395058	0.322715	6588	
0.521155	0.706915	5835	
-0.141894	-0.050739	3819	
-0.129428	-0.308140	6146	
0.040994	0.615800	8807	
-0.007772	0.122019	1906	
0.843712	0.181513	4775	
0.361690	-0.221394	4281	
0.632684	-0.151323	3300	
0.048607	-0.939185	7694	
0.090559	0.403673	3912	
0.815618	-0.319955	6535	
0.098365	0.793389	2005	
0.689763	0.048181	2663	
-0.056528	0.062919	966	
0.430445	0.656177	6886	
-0.526255	-0.776074	5943	
0.441249	-0.853831	7524	
0.206473	0.620223	3478	
0.126369	0.552737	8667	
0.256769	-0.167671	7468	
0.866768	-0.461738	8415	
0.388705	-0.277008	3246	
0.006870	0.370518	302	
0.393267	0.480783	1192	
0.618923	-0.040209	6971	
-0.170188	0.074434	4012	
0.311357	0.739656	3523	
-0.143237	-0.074520	7056	
0.440500	-0.823859	7524	
0.597555	-0.225200	2405	
0.372379	0.709226	2791	
0.431265	-0.009918	8226	
-0.000230	-0.458050	9143	
0.540585	-0.630882	781	
-0.417302	-0.729773	3338	
-0.780023	-0.276622	7394	
0.946260	0.187785	8253	
0.057137	0.387634	2601	
-0.169774	-0.471948	8304	
0.516872	-0.296907	2301	
-0.805494	-0.019136	6122	
0.546073	0.218971	6908	
-0.503251	0.501657	1841	
-0.483580	0.740374	3604	
0.547751	-0.798325	3594	
0.175198	-0.799446	4200	
0.261855	0.482930	4617	
