Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 15.0100	Mesh (Number of cells): 1891
0.1568211795 	 -0.8282719322 	 0.1758114935 	 0.1758114963 	 281
-0.1568211795 	 0.8282719322 	 -0.1758113772 	 -0.1758113801 	 282
-0.1639726875 	 0.4608825254 	 0.0918742940 	 0.0918742951 	 283
0.1639726875 	 -0.4608825254 	 -0.0918736823 	 -0.0918736839 	 284
0.4609541458 	 0.3258327244 	 0.0978804080 	 0.0978804068 	 285
-0.4609541458 	 -0.3258327244 	 -0.0978806050 	 -0.0978806036 	 286
-0.0222032196 	 -0.7605293085 	 -0.0607271746 	 -0.0607271768 	 287
0.0222032196 	 0.7605293085 	 0.0607271136 	 0.0607271159 	 288
0.1304455684 	 -0.4124768629 	 -0.0754590828 	 -0.0754590841 	 289
-0.1304455684 	 0.4124768629 	 0.0754600529 	 0.0754600536 	 290
0.0750978191 	 0.5133496327 	 -0.0579468865 	 -0.0579468849 	 291
-0.0750978191 	 -0.5133496327 	 0.0579487529 	 0.0579487500 	 292
-0.2754735231 	 0.2668824788 	 0.1169243546 	 0.1169243593 	 293
0.2754735231 	 -0.2668824788 	 -0.1169241560 	 -0.1169241608 	 294
0.3127109467 	 0.2061115095 	 -0.1621916671 	 -0.1621916709 	 295
-0.3127109467 	 -0.2061115095 	 0.1621916412 	 0.1621916449 	 296
-0.0903610878 	 0.7767889993 	 -0.1237469987 	 -0.1237470017 	 297
0.0903610878 	 -0.7767889993 	 0.1237475635 	 0.1237475661 	 298
0.0837566854 	 -0.7220116917 	 0.0975181989 	 0.0975182006 	 299
-0.0837566854 	 0.7220116917 	 -0.0975172409 	 -0.0975172433 	 300
-0.1568549326 	 -0.4527971376 	 0.1711489314 	 0.1711489252 	 301
0.1568549326 	 0.4527971377 	 -0.1711486519 	 -0.1711486459 	 302
0.0766134360 	 -0.3018730841 	 -0.0166888559 	 -0.0166888565 	 303
-0.0766134360 	 0.3018730841 	 0.0166903702 	 0.0166903698 	 304
-0.2430085629 	 0.2731112523 	 0.1086867920 	 0.1086867963 	 305
0.2430085629 	 -0.2731112523 	 -0.1086865970 	 -0.1086866015 	 306
-0.1396323069 	 -0.5007257908 	 0.1566311118 	 0.1566311046 	 307
0.1396323069 	 0.5007257908 	 -0.1566306883 	 -0.1566306814 	 308
0.4783316856 	 -0.2595562225 	 0.0320020147 	 0.0320020102 	 309
-0.4783316856 	 0.2595562225 	 -0.0320022368 	 -0.0320022322 	 310
-0.5851565591 	 0.5595831123 	 -0.4884857466 	 -0.4884857443 	 311
0.5851565591 	 -0.5595831123 	 0.4884854207 	 0.4884854187 	 312
-0.2944115211 	 -0.0705877376 	 0.1822583444 	 0.1822583533 	 313
0.2944115211 	 0.0705877376 	 -0.1822581316 	 -0.1822581407 	 314
0.2972108194 	 0.2414582668 	 -0.1570852891 	 -0.1570852913 	 315
-0.2972108195 	 -0.2414582668 	 0.1570851679 	 0.1570851703 	 316
0.0852653494 	 -0.2895225597 	 -0.0209009248 	 -0.0209009253 	 317
-0.0852653494 	 0.2895225597 	 0.0209020226 	 0.0209020223 	 318
0.0739274322 	 0.2303524707 	 -0.0093863683 	 -0.0093863681 	 319
-0.0739274322 	 -0.2303524707 	 0.0093871857 	 0.0093871849 	 320
0.6381562897 	 0.6008782159 	 0.6314001966 	 0.6314001956 	 321
-0.6381562897 	 -0.6008782159 	 -0.6314002428 	 -0.6314002417 	 322
0.1155507756 	 0.5134367444 	 -0.1382172120 	 -0.1382172059 	 323
-0.1155507756 	 -0.5134367444 	 0.1382180478 	 0.1382180412 	 324
0.3569578409 	 0.0030109474 	 -0.1819212799 	 -0.1819212894 	 325
-0.3569578409 	 -0.0030109474 	 0.1819215383 	 0.1819215476 	 326
-0.1514548630 	 -0.1725119513 	 0.0467760414 	 0.0467760430 	 327
0.1514548630 	 0.1725119513 	 -0.0467757600 	 -0.0467757618 	 328
0.2915436460 	 -0.6775755038 	 0.2249068277 	 0.2249068331 	 329
-0.2915436460 	 0.6775755038 	 -0.2249070590 	 -0.2249070642 	 330
-0.4169237812 	 0.3310939148 	 0.0028625776 	 0.0028625803 	 331
0.4169237812 	 -0.3310939148 	 -0.0028628093 	 -0.0028628119 	 332
0.2112931675 	 0.2596407997 	 -0.1559387122 	 -0.1559387125 	 333
-0.2112931675 	 -0.2596407997 	 0.1559386167 	 0.1559386171 	 334
-0.0744793399 	 -0.5689047712 	 0.0568406926 	 0.0568406890 	 335
0.0744793399 	 0.5689047712 	 -0.0568388282 	 -0.0568388259 	 336
-0.5171111956 	 -0.3574637015 	 -0.2208136560 	 -0.2208136541 	 337
0.5171111956 	 0.3574637015 	 0.2208134709 	 0.2208134691 	 338
-0.1864258272 	 0.4828384943 	 0.0885219580 	 0.0885219590 	 339
0.1864258272 	 -0.4828384943 	 -0.0885215741 	 -0.0885215754 	 340
0.2673275964 	 -0.6291878232 	 0.1158113435 	 0.1158113473 	 341
-0.2673275964 	 0.6291878232 	 -0.1158115758 	 -0.1158115795 	 342
0.3176514520 	 0.0111303733 	 -0.1856870401 	 -0.1856870505 	 343
-0.3176514520 	 -0.0111303733 	 0.1856873089 	 0.1856873191 	 344
0.4943365259 	 0.7552455461 	 0.5343045296 	 0.5343045295 	 345
-0.4943365259 	 -0.7552455461 	 -0.5343045544 	 -0.5343045542 	 346
0.1728801999 	 0.2268484726 	 -0.1146101360 	 -0.1146101369 	 347
-0.1728801999 	 -0.2268484726 	 0.1146102342 	 0.1146102350 	 348
-0.1687653697 	 0.5121873802 	 0.0819773400 	 0.0819773412 	 349
0.1687653697 	 -0.5121873802 	 -0.0819768270 	 -0.0819768285 	 350
-0.4346765531 	 0.2833045065 	 0.0169169501 	 0.0169169542 	 351
0.4346765531 	 -0.2833045065 	 -0.0169170830 	 -0.0169170870 	 352
0.0816278087 	 -0.4331154174 	 -0.0349426451 	 -0.0349426460 	 353
-0.0816278087 	 0.4331154174 	 0.0349443673 	 0.0349443671 	 354
0.1401679212 	 -0.3935838645 	 -0.0792673199 	 -0.0792673213 	 355
-0.1401679212 	 0.3935838645 	 0.0792681032 	 0.0792681041 	 356
0.0785099774 	 -0.7014766177 	 0.0664372609 	 0.0664372615 	 357
-0.0785099774 	 0.7014766177 	 -0.0664361488 	 -0.0664361502 	 358
0.5781328677 	 0.5376123609 	 0.4470318304 	 0.4470318287 	 359
-0.5781328677 	 -0.5376123609 	 -0.4470319604 	 -0.4470319587 	 360
-0.2083898349 	 0.1004391040 	 0.0482482089 	 0.0482482134 	 361
0.2083898349 	 -0.1004391040 	 -0.0482480098 	 -0.0482480145 	 362
0.1360432109 	 0.4733278204 	 -0.1616614214 	 -0.1616614154 	 363
-0.1360432109 	 -0.4733278204 	 0.1616619544 	 0.1616619480 	 364
-0.7443534655 	 0.1339009557 	 -0.6001787152 	 -0.6001787091 	 365
0.7443534655 	 -0.1339009557 	 0.6001785098 	 0.6001785038 	 366
0.3049242845 	 -0.0199836144 	 -0.1742441339 	 -0.1742441446 	 367
-0.3049242845 	 0.0199836144 	 0.1742444291 	 0.1742444396 	 368
-0.0854374084 	 -0.2346942072 	 0.0212355629 	 0.0212355622 	 369
