time = 7	Re = 90
0.205453	0.037662	0
0.215831	0.016637	1
0.218167	0.001095	2
0.211756	-0.015499	3
0.214599	-0.043235	4
0.215996	-0.053247	5
0.216671	-0.061338	6
0.216442	-0.069668	7
0.215491	-0.077927	8
0.209094	-0.100501	9
0.201883	-0.122651	10
0.200623	-0.129504	11
0.198417	-0.137033	12
0.192951	-0.148917	13
0.182060	-0.170550	14
0.166196	-0.192525	15
0.155904	-0.206755	16
0.144413	-0.222506	17
0.137731	-0.233973	18
0.130399	-0.249906	19
0.127188	-0.265001	20
0.124962	-0.285552	21
0.125128	-0.312330	22
0.126890	-0.341235	23
0.128474	-0.370721	24
0.131248	-0.397951	25
0.133467	-0.418027	26
0.135892	-0.437757	27
0.138930	-0.456850	28
0.141338	-0.474052	29
0.147004	-0.503479	30
0.153012	-0.529244	31
0.162317	-0.548642	32
0.173944	-0.563448	33
0.188820	-0.572941	34
0.206679	-0.577391	35
0.224040	-0.573667	36
0.241760	-0.570308	37
0.266353	-0.562460	38
0.291959	-0.550558	39
0.311536	-0.538555	40
0.331111	-0.527122	41
0.350966	-0.513216	42
0.372743	-0.496783	43
0.388261	-0.481630	44
0.402626	-0.467258	45
0.415260	-0.453605	46
0.433071	-0.433589	47
0.442345	-0.419730	48
0.452312	-0.405392	49
0.464538	-0.387904	50
0.474461	-0.370661	51
0.479283	-0.358216	52
0.484753	-0.345161	53
0.492609	-0.327516	54
0.498328	-0.311789	55
0.502880	-0.298239	56
0.510861	-0.280937	57
0.510912	-0.269286	58
0.513269	-0.256064	59
0.517841	-0.237799	60
0.522623	-0.216728	61
0.527544	-0.197741	62
0.529250	-0.179175	63
0.531063	-0.161497	64
0.530385	-0.152867	65
0.533865	-0.136333	66
0.536382	-0.121306	67
0.538125	-0.095772	68
0.540643	-0.078799	69
0.543302	-0.060185	70
0.545712	-0.041275	71
0.546716	-0.023920	72
0.545315	-0.003400	73
0.546592	0.023142	74
0.546999	0.049365	75
0.546045	0.074862	76
0.544238	0.097662	77
0.541484	0.112449	78
0.538718	0.127213	79
0.532976	0.151463	80
0.525402	0.180480	81
0.516119	0.206536	82
0.506684	0.228209	83
0.497697	0.245550	84
0.488602	0.261055	85
0.478048	0.276326	86
0.467672	0.289552	87
0.457913	0.299640	88
0.446990	0.309972	89
0.436879	0.317921	90
0.426930	0.324678	91
0.418906	0.327857	92
0.410757	0.330374	93
0.404450	0.330635	94
0.397724	0.331538	95
0.387076	0.329728	96
0.377760	0.325649	97
0.371471	0.318753	98
0.366254	0.309842	99
0.363174	0.298983	100
0.361016	0.287497	101
0.360771	0.276388	102
0.358141	0.262939	103
0.357126	0.249895	104
0.355536	0.236508	105
0.355699	0.224874	106
0.353619	0.215392	107
0.351492	0.206250	108
0.348905	0.194996	109
0.347362	0.185468	110
0.344929	0.178818	111
0.339741	0.171522	112
0.333612	0.165922	113
0.328093	0.161591	114
0.321842	0.156848	115
0.314587	0.157166	116
0.301022	0.162029	117
0.288981	0.169524	118
0.275713	0.178760	119
0.259828	0.191317	120
0.247379	0.202326	121
0.234451	0.213379	122
0.221437	0.225036	123
0.207768	0.237594	124
0.190462	0.254837	125
0.174710	0.270410	126
0.161302	0.287524	127
0.149518	0.305651	128
0.141451	0.321716	129
0.134160	0.338321	130
0.127464	0.360652	131
0.121070	0.388530	132
0.117132	0.413291	133
0.113413	0.441174	134
0.112246	0.462355	135
0.108191	0.489811	136
0.105646	0.510057	137
0.102510	0.529018	138
0.101558	0.546366	139
0.103643	0.568280	140
0.106905	0.590390	141
0.109184	0.606996	142
0.111608	0.624423	143
0.091056	0.636162	144
0.082152	0.645248	145
0.068002	0.644601	146
0.074602	0.661374	147
0.064051	0.672371	148
0.053500	0.683368	149
0.050343	0.702431	150
0.035251	0.718301	151
0.014183	0.724633	152
-0.010968	0.723818	153
-0.020787	0.726758	154
-0.029741	0.727760	155
-0.037912	0.724161	156
-0.062475	0.719660	157
-0.065831	0.716556	158
-0.090264	0.710787	159
-0.105102	0.707549	160
-0.120429	0.703504	161
-0.121898	0.701108	162
-0.148897	0.691352	163
-0.170040	0.684413	164
-0.194198	0.676159	165
-0.189467	0.676129	166
-0.204432	0.669606	167
-0.218439	0.663712	168
-0.237023	0.656672	169
-0.253343	0.650038	170
-0.268439	0.643460	171
-0.283092	0.636917	172
-0.301173	0.627254	173
-0.316078	0.619463	174
-0.329875	0.611947	175
-0.350284	0.599678	176
-0.375514	0.583845	177
-0.392455	0.572172	178
-0.409152	0.560190	179
-0.425801	0.547422	180
-0.441357	0.534727	181
-0.444172	0.531657	182
-0.449577	0.526534	183
-0.469806	0.509009	184
-0.487242	0.492831	185
-0.504100	0.476137	186
-0.519249	0.460157	187
-0.532397	0.444562	188
-0.545279	0.428314	189
-0.559033	0.410766	190
-0.572164	0.393137	191
-0.583925	0.376043	192
-0.595532	0.358410	193
-0.608525	0.336213	194
-0.619590	0.315764	195
-0.626413	0.302269	196
-0.633236	0.288667	197
-0.645226	0.262170	198
-0.653389	0.241612	199
-0.661352	0.220235	200
-0.668769	0.198297	201
-0.675412	0.176463	202
-0.680896	0.155973	203
-0.685879	0.135291	204
-0.690201	0.115051	205
-0.694122	0.094688	206
-0.696983	0.075541	207
-0.699550	0.056564	208
-0.702514	0.029171	209
-0.704649	0.001051	210
-0.704959	-0.014090	211
-0.705265	-0.029315	212
-0.705055	-0.047246	213
-0.704695	-0.065850	214
-0.703585	-0.081549	215
-0.702392	-0.097500	216
-0.700138	-0.120058	217
-0.697262	-0.143562	218
-0.694556	-0.158939	219
-0.691787	-0.174159	220
-0.688030	-0.191862	221
-0.683871	-0.210308	222
-0.679808	-0.225345	223
-0.675699	-0.240371	224
-0.670803	-0.255551	225
-0.665848	-0.270682	226
-0.656041	-0.297054	227
-0.645148	-0.323503	228
-0.633657	-0.348031	229
-0.626304	-0.362508	230
-0.618494	-0.377543	231
-0.605161	-0.400754	232
-0.590459	-0.424468	233
-0.577650	-0.443341	234
-0.564004	-0.462571	235
-0.550383	-0.480412	236
-0.536001	-0.498368	237
-0.525339	-0.510385	238
-0.514147	-0.522702	239
-0.499566	-0.538103	240
-0.484742	-0.553185	241
-0.472589	-0.564369	242
-0.460129	-0.575865	243
-0.447145	-0.587214	244
-0.433472	-0.598963	245
-0.411934	-0.615592	246
-0.399631	-0.624637	247
-0.386820	-0.634111	248
-0.366625	-0.647555	249
-0.353810	-0.655894	250
-0.340330	-0.664720	251
-0.317485	-0.678185	252
-0.304017	-0.685798	253
-0.289839	-0.693903	254
-0.267505	-0.705263	255
-0.241798	-0.718094	256
-0.221872	-0.727234	257
-0.207657	-0.733819	258
-0.193664	-0.740493	259
-0.179807	-0.746683	260
-0.165951	-0.752873	261
-0.147127	-0.761181	262
-0.126832	-0.770157	263
-0.110434	-0.776765	264
-0.093508	-0.783355	265
-0.073435	-0.790058	266
-0.051384	-0.796259	267
-0.030544	-0.800881	268
-0.009117	-0.804575	269
0.012602	-0.806848	270
0.033905	-0.808088	271
0.053471	-0.807946	272
0.072555	-0.807028	273
0.093242	-0.805309	274
0.113375	-0.803127	275
0.132399	-0.800209	276
0.150936	-0.796845	277
0.170673	-0.792567	278
0.189817	-0.788157	279
0.207367	-0.783773	280
0.225148	-0.779128	281
0.243129	-0.773776	282
0.260632	-0.768367	283
0.278340	-0.762704	284
0.296502	-0.756686	285
0.314013	-0.750089	286
0.331319	-0.743457	287
0.344029	-0.737714	288
0.357515	-0.732144	289
0.370855	-0.725795	290
0.383929	-0.719791	291
0.396511	-0.713356	292
0.409782	-0.707008	293
0.423005	-0.699953	294
0.436183	-0.693105	295
0.448975	-0.685714	296
0.462091	-0.678238	297
0.475872	-0.669674	298
0.489290	-0.661330	299
0.501370	-0.653183	300
0.513800	-0.644986	301
0.526091	-0.636196	302
0.538519	-0.627405	303
0.557896	-0.612334	304
0.577850	-0.596148	305
0.596241	-0.579921	306
0.616653	-0.561323	307
0.627386	-0.550914	308
0.638892	-0.540009	309
0.650086	-0.528616	310
0.661362	-0.517065	311
0.679421	-0.496997	312
0.688897	-0.485987	313
