time = 9.3	Re = 90
0.208975	0.030567	0
0.221852	0.006441	1
0.218882	-0.006914	2
0.208359	-0.006499	3
0.210352	-0.021418	4
0.212770	-0.037385	5
0.214250	-0.051243	6
0.215054	-0.060541	7
0.214681	-0.070101	8
0.213404	-0.079081	9
0.205613	-0.105442	10
0.200442	-0.121080	11
0.198929	-0.127270	12
0.196767	-0.134321	13
0.193259	-0.143112	14
0.181071	-0.166073	15
0.170058	-0.183407	16
0.160979	-0.196544	17
0.149774	-0.211246	18
0.138122	-0.228864	19
0.127568	-0.245134	20
0.122860	-0.258882	21
0.118269	-0.276369	22
0.115535	-0.292392	23
0.113241	-0.314386	24
0.112795	-0.335217	25
0.112502	-0.351241	26
0.112867	-0.366496	27
0.114307	-0.388480	28
0.115520	-0.409954	29
0.116253	-0.432014	30
0.118038	-0.453563	31
0.119780	-0.476319	32
0.120901	-0.497794	33
0.122696	-0.516351	34
0.124273	-0.534615	35
0.127169	-0.561287	36
0.131738	-0.585023	37
0.137760	-0.603310	38
0.145557	-0.616713	39
0.157054	-0.624144	40
0.175878	-0.623852	41
0.203653	-0.623298	42
0.218058	-0.618178	43
0.233929	-0.613045	44
0.250297	-0.607449	45
0.265873	-0.601686	46
0.281840	-0.594238	47
0.298043	-0.586821	48
0.318512	-0.576254	49
0.339338	-0.564938	50
0.356958	-0.553638	51
0.374826	-0.541810	52
0.389131	-0.531692	53
0.403397	-0.521397	54
0.417030	-0.509819	55
0.430467	-0.498027	56
0.443077	-0.486240	57
0.456174	-0.474002	58
0.473600	-0.455506	59
0.488766	-0.438192	60
0.505749	-0.417772	61
0.521830	-0.397031	62
0.531420	-0.383046	63
0.540484	-0.369259	64
0.555910	-0.344374	65
0.567764	-0.322189	66
0.579060	-0.299166	67
0.586302	-0.281869	68
0.592506	-0.265731	69
0.598137	-0.250235	70
0.604133	-0.233463	71
0.608174	-0.218753	72
0.612551	-0.203005	73
0.615624	-0.188381	74
0.619086	-0.172630	75
0.621137	-0.153286	76
0.622799	-0.134325	77
0.623817	-0.117378	78
0.624823	-0.092788	79
0.622922	-0.083607	80
0.621476	-0.072203	81
0.620192	-0.056115	82
0.617703	-0.045087	83
0.614507	-0.043262	84
0.611870	-0.038465	85
0.608766	-0.028870	86
0.604953	-0.025238	87
0.601761	-0.022198	88
0.599752	-0.008249	89
0.595267	-0.015106	90
0.591274	-0.015253	91
0.587394	-0.008692	92
0.583618	-0.000116	93
0.580624	0.010963	94
0.576186	0.012889	95
0.572373	0.018925	96
0.569528	0.016780	97
0.567687	0.030556	98
0.565965	0.043000	99
0.561608	0.059966	100
0.558932	0.077786	101
0.555828	0.098914	102
0.551744	0.122560	103
0.546868	0.141517	104
0.540731	0.155313	105
0.535999	0.171412	106
0.530648	0.188460	107
0.524652	0.203931	108
0.518498	0.219286	109
0.511933	0.232861	110
0.505057	0.246423	111
0.491646	0.268672	112
0.483688	0.278134	113
0.475285	0.288006	114
0.461046	0.302303	115
0.452504	0.309603	116
0.443529	0.317183	117
0.428598	0.325719	118
0.417169	0.328919	119
0.409149	0.328311	120
0.403355	0.325955	121
0.398809	0.320902	122
0.395389	0.314796	123
0.393829	0.307276	124
0.392307	0.298604	125
0.392215	0.289263	126
0.392713	0.279314	127
0.394721	0.269027	128
0.397429	0.256406	129
0.400248	0.245751	130
0.402039	0.235382	131
0.406830	0.215163	132
0.412084	0.193810	133
0.417617	0.173020	134
0.423099	0.150676	135
0.427642	0.128945	136
0.431196	0.107919	137
0.434116	0.089540	138
0.434965	0.063169	139
0.434704	0.039892	140
0.432204	0.015558	141
0.429914	-0.003468	142
0.425386	-0.022042	143
0.420102	-0.039399	144
0.411931	-0.060351	145
0.405451	-0.077271	146
0.399117	-0.089182	147
0.389041	-0.103675	148
0.378271	-0.115649	149
0.368756	-0.123930	150
0.357767	-0.132133	151
0.349425	-0.135200	152
0.337842	-0.131051	153
0.330188	-0.125356	154
0.323446	-0.114994	155
0.317767	-0.096788	156
0.314393	-0.081200	157
0.310703	-0.065117	158
0.306930	-0.045067	159
0.302384	-0.023015	160
0.299245	-0.008131	161
0.295908	0.006761	162
0.290855	0.021594	163
0.285767	0.038637	164
0.279261	0.056745	165
0.271983	0.074526	166
0.263034	0.092885	167
