time = 9.4	Re = 90
0.209164	0.030027	0
0.222036	0.005801	1
0.218850	-0.007252	2
0.208280	-0.006012	3
0.210060	-0.021011	4
0.212822	-0.038521	5
0.214305	-0.051816	6
0.215010	-0.061228	7
0.214545	-0.070826	8
0.213189	-0.079778	9
0.204623	-0.108316	10
0.200101	-0.122201	11
0.198540	-0.128422	12
0.196331	-0.135488	13
0.191794	-0.145756	14
0.179312	-0.169210	15
0.168122	-0.185905	16
0.159010	-0.199130	17
0.148007	-0.213547	18
0.136538	-0.230920	19
0.126582	-0.247423	20
0.122037	-0.261357	21
0.117628	-0.279147	22
0.114926	-0.295122	23
0.112843	-0.317463	24
0.112548	-0.338727	25
0.112061	-0.355089	26
0.112565	-0.370375	27
0.114097	-0.392797	28
0.115152	-0.414874	29
0.116070	-0.436927	30
0.117905	-0.458799	31
0.119428	-0.482123	32
0.120757	-0.503585	33
0.122616	-0.522268	34
0.123980	-0.540773	35
0.127176	-0.567439	36
0.132090	-0.590864	37
0.138577	-0.608217	38
0.146899	-0.620893	39
0.160951	-0.626153	40
0.181979	-0.624913	41
0.211605	-0.622282	42
0.227132	-0.616395	43
0.244667	-0.610486	44
0.261869	-0.603953	45
0.278411	-0.597096	46
0.295134	-0.588867	47
0.311738	-0.580853	48
0.333149	-0.568941	49
0.354621	-0.556519	50
0.372429	-0.544348	51
0.390635	-0.531462	52
0.405137	-0.520550	53
0.419616	-0.509349	54
0.433011	-0.497157	55
0.446366	-0.484665	56
0.459174	-0.472049	57
0.472141	-0.459047	58
0.488872	-0.439880	59
0.503973	-0.421645	60
0.520225	-0.400485	61
0.535766	-0.378744	62
0.544915	-0.364286	63
0.553591	-0.350136	64
0.568327	-0.324487	65
0.579256	-0.301903	66
0.589825	-0.278166	67
0.596334	-0.260733	68
0.601985	-0.244654	69
0.607063	-0.228899	70
0.612458	-0.211771	71
0.615815	-0.197224	72
0.619610	-0.181455	73
0.622172	-0.166898	74
0.625000	-0.151107	75
0.626178	-0.132117	76
0.627279	-0.113412	77
0.627798	-0.096706	78
0.627728	-0.072464	79
0.625550	-0.063890	80
0.623812	-0.052937	81
0.622106	-0.037307	82
0.619182	-0.026808	83
0.615934	-0.025555	84
0.613146	-0.021317	85
0.609756	-0.012466	86
0.605867	-0.009593	87
0.602621	-0.007165	88
0.600319	0.006407	89
0.595996	-0.001319	90
0.592020	-0.002235	91
0.588052	0.003686	92
0.584281	0.012044	93
0.581038	0.022673	94
0.576609	0.023820	95
0.572670	0.028959	96
0.569880	0.026284	97
0.567945	0.039889	98
0.566114	0.052157	99
0.561287	0.068670	100
0.558398	0.086491	101
0.555017	0.107639	102
0.550351	0.131380	103
0.545102	0.150218	104
0.538842	0.163618	105
0.533738	0.179767	106
0.527964	0.196744	107
0.521637	0.211786	108
0.515290	0.227232	109
0.508287	0.240557	110
0.501171	0.253839	111
0.487322	0.275356	112
0.479315	0.284293	113
0.470869	0.293604	114
0.456538	0.306981	115
0.448058	0.313603	116
0.439159	0.320461	117
0.424631	0.327550	118
0.413737	0.329439	119
0.406447	0.328019	120
0.401346	0.324571	121
0.397291	0.318829	122
0.394356	0.312099	123
0.393255	0.304076	124
0.392248	0.294851	125
0.392632	0.285071	126
0.393617	0.274660	127
0.396054	0.263775	128
0.399213	0.250977	129
0.402216	0.240161	130
0.404225	0.229552	131
0.409506	0.208861	132
0.414865	0.187193	133
0.420589	0.166061	134
0.425996	0.143198	135
0.430478	0.121477	136
0.433949	0.100133	137
0.436606	0.081496	138
0.437106	0.054807	139
0.436572	0.031098	140
0.433637	0.006292	141
0.430961	-0.012701	142
0.426138	-0.031610	143
0.420382	-0.049564	144
0.411717	-0.070529	145
0.404871	-0.087619	146
0.398186	-0.099770	147
0.387771	-0.114704	148
0.376637	-0.126759	149
0.366837	-0.135263	150
0.355505	-0.143369	151
0.346985	-0.146700	152
0.335259	-0.142625	153
0.327555	-0.136881	154
0.320865	-0.126615	155
0.315516	-0.108677	156
0.312414	-0.092817	157
0.309117	-0.076897	158
0.306027	-0.056929	159
0.302285	-0.034912	160
0.299605	-0.020033	161
0.296667	-0.004952	162
0.292048	0.010116	163
0.287616	0.026372	164
0.281772	0.045287	165
0.275143	0.063388	166
0.266816	0.082072	167
0.257925	0.100670	168
0.249589	0.115811	169
0.239476	0.132193	170
0.228274	0.147856	171
0.217021	0.163370	172
0.204794	0.179140	173
0.191093	0.194850	174
0.175734	0.212257	175
0.160048	0.227890	176
0.142535	0.250491	177
0.135002	0.264211	178
0.126744	0.277787	179
0.121324	0.294968	180
0.116414	0.319017	181
0.113557	0.338168	182
0.110245	0.362349	183
0.109367	0.382938	184
0.109174	0.395548	185
0.108524	0.412248	186
0.107991	0.427094	187
0.107485	0.445655	188
0.107708	0.458549	189
0.106714	0.477899	190
0.103848	0.506962	191
0.103080	0.527490	192
0.102737	0.545924	193
0.105688	0.575193	194
0.109856	0.598383	195
0.097918	0.609304	196
0.086727	0.619022	197
0.076124	0.620900	198
0.068080	0.621381	199
0.063596	0.623305	200
0.060551	0.624601	201
0.056619	0.626284	202
0.060766	0.631873	203
0.071994	0.650111	204
0.064493	0.670566	205
0.046563	0.693604	206
0.039186	0.708601	207
0.026764	0.723023	208
0.013047	0.724480	209
-0.012035	0.728171	210
-0.022864	0.726426	211
-0.034338	0.726773	212
-0.036120	0.723394	213
-0.061715	0.717880	214
-0.085759	0.713553	215
-0.078211	0.712056	216
-0.082280	0.710193	217
-0.064799	0.709539	218
-0.044781	0.708299	219
-0.072014	0.707863	220
-0.090156	0.706451	221
-0.109751	0.702932	222
-0.129633	0.696732	223
-0.152949	0.689822	224
-0.177036	0.681752	225
-0.202047	0.672859	226
-0.187870	0.676073	227
-0.210300	0.667388	228
-0.232626	0.658997	229
-0.248747	0.652702	230
-0.263424	0.646400	231
-0.247517	0.651395	232
-0.270218	0.641226	233
-0.295211	0.629745	234
-0.312807	0.621168	235
-0.328094	0.612998	236
-0.300875	0.625396	237
-0.317408	0.616585	238
-0.334292	0.607355	239
-0.313728	0.617080	240
-0.331307	0.607406	241
-0.350037	0.597030	242
-0.365080	0.587911	243
-0.379052	0.579095	244
-0.397796	0.566675	245
-0.413875	0.555028	246
-0.429862	0.542661	247
-0.446169	0.529808	248
-0.462141	0.516318	249
-0.476653	0.503361	250
-0.479608	0.499139	251
-0.493682	0.485407	252
-0.507387	0.471564	253
-0.519277	0.458571	254
-0.531071	0.445300	255
-0.524239	0.451794	256
-0.542429	0.429615	257
-0.559426	0.407321	258
-0.569273	0.393470	259
-0.579238	0.379221	260
-0.590579	0.361858	261
-0.601378	0.344527	262
-0.595470	0.352623	263
-0.608887	0.328767	264
-0.620527	0.306371	265
-0.630990	0.284974	266
-0.641042	0.262730	267
-0.650139	0.240292	268
-0.657888	0.219466	269
-0.651627	0.234015	270
-0.659829	0.209709	271
-0.666597	0.186918	272
-0.670819	0.171444	273
-0.674965	0.155769	274
-0.681244	0.128192	275
-0.686196	0.101264	276
-0.689804	0.076135	277
-0.692028	0.049995	278
-0.693642	0.025800	279
-0.694451	0.003011	280
-0.694265	-0.012197	281
-0.694077	-0.027460	282
-0.693213	-0.047261	283
-0.692026	-0.066850	284
-0.689360	-0.092853	285
-0.685828	-0.117894	286
-0.681411	-0.143642	287
-0.676316	-0.167100	288
-0.675267	-0.169521	289
-0.673258	-0.176279	290
-0.669104	-0.191761	291
-0.664652	-0.207884	292
-0.655764	-0.235630	293
-0.645644	-0.263078	294
-0.635301	-0.287771	295
-0.625444	-0.308314	296
-0.614765	-0.328652	297
-0.602003	-0.351461	298
-0.588537	-0.373502	299
-0.575484	-0.393276	300
-0.561317	-0.413359	301
-0.544073	-0.435119	302
-0.527682	-0.454102	303
-0.516858	-0.465842	304
-0.505254	-0.478263	305
-0.494250	-0.489064	306
-0.482876	-0.500104	307
-0.466241	-0.514840	308
-0.448126	-0.529984	309
-0.429361	-0.544500	310
-0.410766	-0.557874	311
-0.393278	-0.569605	312
-0.375590	-0.580809	313
-0.358648	-0.590865	314
-0.341365	-0.600793	315
-0.325753	-0.608954	316
-0.310032	-0.616781	317
-0.299113	-0.621861	318
-0.287956	-0.627286	319
-0.276569	-0.632382	320
-0.264620	-0.637908	321
-0.253537	-0.642265	322
-0.241958	-0.647084	323
-0.228651	-0.652509	324
-0.214072	-0.658670	325
-0.203612	-0.662629	326
-0.192297	-0.667500	327
-0.174765	-0.675826	328
-0.156068	-0.686357	329
-0.144503	-0.692540	330
-0.130665	-0.700286	331
-0.114422	-0.709248	332
-0.094605	-0.720434	333
-0.078692	-0.728909	334
-0.058918	-0.738928	335
-0.035749	-0.748339	336
-0.007847	-0.756571	337
0.016360	-0.759720	338
0.040112	-0.759417	339
0.063821	-0.755654	340
0.084259	-0.751823	341
0.102989	-0.747295	342
0.121140	-0.743142	343
0.142648	-0.737590	344
0.153781	-0.733793	345
0.165939	-0.730993	346
0.182919	-0.725731	347
0.199710	-0.720446	348
0.217681	-0.714060	349
0.235606	-0.707591	350
0.249803	-0.701709	351
0.264714	-0.695948	352
0.280003	-0.689488	353
0.296547	-0.682809	354
0.310355	-0.676030	355
0.323985	-0.669509	356
0.338392	-0.662008	357
0.353812	-0.654144	358
0.371757	-0.643892	359
0.391428	-0.632277	360
0.403515	-0.624429	361
0.416666	-0.616384	362
0.428542	-0.608049	363
0.441838	-0.599287	364
0.458988	-0.586456	365
0.478389	-0.571395	366
0.497449	-0.555767	367
0.506633	-0.547484	368
0.517767	-0.538167	369
0.531927	-0.524788	370
0.544809	-0.511960	371
0.559868	-0.496146	372
0.575679	-0.478740	373
0.587140	-0.465221	374
0.597861	-0.452013	375
0.612359	-0.433761	376
0.627824	-0.413352	377
0.639273	-0.396899	378
0.649717	-0.381007	379
0.663206	-0.359852	380
0.677924	-0.335646	381
0.686576	-0.319299	382
0.694804	-0.302925	383
0.704225	-0.283011	384
0.712408	-0.264017	385
0.717393	-0.251036	386
0.723235	-0.236433	387
0.730774	-0.215535	388
0.737736	-0.194436	389
0.743820	-0.173766	390
0.750237	-0.151100	391
0.754031	-0.135968	392
0.757818	-0.120785	393
0.760747	-0.106596	394
0.764585	-0.089416	395
0.768620	-0.065888	396
0.771748	-0.043594	397
0.774633	-0.016514	398
0.776513	0.011478	399
0.777209	0.034227	400
0.777363	0.057515	401
0.776801	0.079967	402
0.775768	0.102926	403
0.774060	0.122892	404
0.771925	0.142638	405
0.769023	0.163737	406
0.765499	0.185991	407
0.761364	0.206639	408
0.756551	0.228433	409
0.750324	0.251598	410
0.743532	0.274908	411
0.736625	0.296502	412
0.729119	0.317814	413
0.721147	0.338201	414
0.712647	0.358916	415
0.703178	0.380248	416
0.692719	0.402543	417
0.682255	0.422434	418
0.670583	0.443495	419
0.662290	0.456734	420
0.652492	0.472808	421
0.643079	0.486927	422
0.632788	0.502362	423
0.622993	0.515820	424
0.611587	0.531702	425
0.600266	0.546119	426
0.587751	0.561795	427
0.575829	0.575609	428
0.562787	0.590497	429
0.549107	0.604966	430
0.534764	0.619745	431
0.521907	0.632119	432
0.507710	0.645696	433
0.493628	0.658236	434
0.477960	0.671830	435
0.465687	0.681566	436
0.453460	0.691201	437
0.440363	0.700965	438
0.426975	0.710792	439
0.414508	0.719109	440
0.402067	0.727403	441
0.387317	0.736658	442
0.371954	0.746032	443
0.355551	0.755165	444
0.336645	0.765700	445
0.318058	0.775291	446
0.298527	0.785007	447
0.283085	0.792153	448
0.266843	0.799679	449
0.248836	0.807473	450
0.227486	0.816216	451
0.209599	0.822687	452
0.191237	0.829157	453
0.173119	0.834811	454
0.154156	0.840268	455
0.138683	0.844247	456
0.123248	0.848179	457
0.107065	0.851791	458
0.090557	0.855448	459
0.075558	0.858216	460
0.060495	0.860891	461
0.043881	0.863312	462
0.027342	0.865564	463
0.010247	0.867318	464
-0.007194	0.868820	465
-0.025667	0.869693	466
-0.044375	0.870301	467
-0.064022	0.869951	468
-0.083692	0.869263	469
-0.104190	0.867863	470
-0.124994	0.866165	471
-0.146344	0.863711	472
-0.167970	0.860860	473
-0.191795	0.857140	474
-0.216083	0.852718	475
-0.236219	0.848145	476
-0.256597	0.843200	477
-0.275761	0.838063	478
-0.295267	0.832646	479
-0.313913	0.826780	480
-0.332548	0.820593	481
-0.350319	0.814072	482
-0.368663	0.807227	483
-0.385354	0.800487	484
-0.402013	0.793693	485
-0.419984	0.785814	486
-0.439112	0.777065	487
-0.460503	0.766737	488
-0.482796	0.755514	489
-0.504135	0.743978	490
-0.526013	0.731626	491
-0.544728	0.719788	492
-0.563318	0.707680	493
-0.579775	0.696264	494
-0.596184	0.684570	495
-0.610373	0.673969	496
-0.624527	0.663046	497
-0.638498	0.651672	498
-0.652645	0.639808	499
-0.672315	0.622029	500
-0.692440	0.603101	501
-0.711049	0.584219	502
-0.729530	0.564407	503
-0.746264	0.545204	504
-0.762994	0.525173	505
-0.778255	0.505358	506
-0.794110	0.483745	507
-0.807155	0.464256	508
-0.820534	0.443724	509
-0.833617	0.422496	510
-0.846989	0.399615	511
-0.859342	0.376117	512
-0.872234	0.349941	513
-0.878933	0.335354	514
-0.885837	0.320090	515
-0.893036	0.303136	516
-0.900437	0.284587	517
-0.908113	0.261817	518
-0.916628	0.236402	519
-0.921332	0.220304	520
-0.926121	0.203537	521
-0.930061	0.187803	522
-0.933896	0.171659	523
-0.938551	0.149114	524
-0.943081	0.125079	525
-0.947009	0.100899	526
-0.950625	0.075376	527
-0.953328	0.053834	528
-0.955235	0.034720	529
-0.956624	0.017496	530
-0.958005	0.000014	531
-0.958928	-0.017689	532
-0.959686	-0.034962	533
-0.960005	-0.051626	534
-0.960340	-0.068561	535
-0.960917	-0.091092	536
-0.961308	-0.112483	537
-0.961719	-0.130135	538
-0.962249	-0.146942	539
-0.969483	-0.171080	540
