time = 4.5	Re = 90
0.203391	0.034270	0
0.214973	0.006613	1
0.216944	-0.017036	2
0.217912	-0.046334	3
0.218632	-0.055648	4
0.219117	-0.063647	5
0.219416	-0.073795	6
0.216178	-0.089762	7
0.213328	-0.104810	8
0.204289	-0.129014	9
0.202257	-0.136438	10
0.194568	-0.151915	11
0.187675	-0.165993	12
0.175990	-0.185493	13
0.168159	-0.198804	14
0.161868	-0.213596	15
0.159177	-0.228879	16
0.156491	-0.244209	17
0.156173	-0.273678	18
0.159179	-0.294604	19
0.162542	-0.314438	20
0.165983	-0.332358	21
0.170048	-0.349564	22
0.175647	-0.365532	23
0.180786	-0.381102	24
0.193008	-0.407894	25
0.206489	-0.424581	26
0.221402	-0.437559	27
0.237965	-0.441524	28
0.254938	-0.444145	29
0.274713	-0.437232	30
0.294344	-0.429928	31
0.314649	-0.417158	32
0.336172	-0.402012	33
0.356270	-0.383589	34
0.367509	-0.372037	35
0.378447	-0.361277	36
0.388673	-0.349376	37
0.399286	-0.336966	38
0.408841	-0.322986	39
0.418200	-0.309658	40
0.429573	-0.293514	41
0.441242	-0.275323	42
0.451617	-0.258967	43
0.461255	-0.240196	44
0.469989	-0.221888	45
0.475275	-0.205246	46
0.486164	-0.182050	47
0.495587	-0.158088	48
0.504908	-0.132477	49
0.513021	-0.107250	50
0.516678	-0.084085	51
0.521389	-0.068016	52
0.525241	-0.051698	53
0.531097	-0.025123	54
0.532977	-0.000635	55
0.533946	0.017455	56
0.535723	0.035512	57
0.536940	0.054687	58
0.537083	0.072078	59
0.535986	0.101075	60
0.534468	0.118159	61
0.532367	0.134402	62
0.529100	0.150097	63
0.526199	0.166603	64
0.522316	0.182618	65
0.518065	0.198049	66
0.513213	0.212193	67
0.507770	0.226588	68
0.501495	0.240782	69
0.495307	0.255037	70
0.482481	0.279302	71
0.468385	0.301832	72
0.454838	0.320664	73
0.439656	0.339205	74
0.424937	0.354672	75
0.409815	0.368959	76
0.395143	0.380433	77
0.379968	0.391014	78
0.365297	0.399604	79
0.349046	0.408569	80
0.337748	0.412596	81
0.325809	0.417855	82
0.313772	0.422649	83
0.301573	0.426987	84
0.291226	0.428888	85
0.282500	0.430438	86
0.270505	0.434307	87
0.258269	0.437754	88
0.247583	0.439829	89
0.237420	0.442299	90
0.228771	0.444271	91
0.216018	0.450473	92
0.206008	0.456378	93
0.196155	0.463177	94
0.186516	0.471699	95
0.174378	0.484102	96
0.161909	0.497330	97
0.147039	0.515205	98
0.136036	0.536482	99
0.127658	0.556169	100
0.121849	0.580648	101
0.120052	0.602127	102
0.120154	0.626629	103
0.111842	0.639834	104
0.103529	0.653040	105
0.087600	0.670584	106
0.073951	0.678799	107
0.063367	0.687865	108
0.050388	0.702183	109
0.040100	0.714344	110
0.027812	0.722569	111
0.016526	0.726352	112
-0.004906	0.727803	113
-0.017506	0.727644	114
-0.022312	0.727130	115
-0.032772	0.728157	116
-0.043858	0.725632	117
-0.055158	0.722466	118
-0.083912	0.717884	119
-0.106819	0.712247	120
-0.134199	0.704601	121
-0.157580	0.696262	122
-0.182712	0.688421	123
-0.205263	0.680883	124
-0.225427	0.674410	125
-0.246872	0.666762	126
-0.261030	0.661839	127
-0.275339	0.656866	128
-0.292748	0.649444	129
-0.313503	0.640495	130
-0.332321	0.631143	131
-0.358303	0.618620	132
-0.376458	0.608615	133
-0.397173	0.597123	134
-0.414671	0.586734	135
-0.432329	0.575650	136
-0.447974	0.565172	137
-0.463513	0.554432	138
-0.478482	0.543233	139
-0.496374	0.529210	140
-0.510891	0.517074	141
-0.525526	0.504540	142
-0.537547	0.493278	143
-0.549532	0.481882	144
-0.561007	0.470564	145
-0.572454	0.459127	146
-0.589075	0.440224	147
-0.607606	0.418865	148
-0.623046	0.399277	149
-0.638243	0.379110	150
-0.650504	0.361048	151
-0.663588	0.341808	152
-0.673796	0.324741	153
-0.685844	0.304869	154
-0.695797	0.286596	155
-0.707195	0.265360	156
-0.715899	0.247122	157
-0.725166	0.227037	158
-0.731712	0.210376	159
-0.740008	0.189532	160
-0.747159	0.169019	161
-0.756025	0.144352	162
-0.762392	0.123401	163
-0.768793	0.100086	164
-0.774077	0.078062	165
-0.778688	0.056722	166
-0.782224	0.036838	167
-0.785658	0.016376	168
-0.788400	-0.003575	169
-0.790875	-0.025247	170
-0.792605	-0.045845	171
-0.793896	-0.066767	172
-0.794698	-0.087939	173
-0.795149	-0.109599	174
-0.794864	-0.127120	175
-0.794457	-0.145110	176
-0.793384	-0.162904	177
-0.792112	-0.180796	178
-0.790174	-0.199686	179
-0.787847	-0.218882	180
-0.785102	-0.236928	181
-0.781955	-0.255395	182
-0.778685	-0.271358	183
-0.775416	-0.287271	184
-0.771538	-0.303348	185
-0.767636	-0.319404	186
-0.762592	-0.337566	187
-0.757267	-0.356067	188
-0.751817	-0.373158	189
-0.745929	-0.390898	190
-0.738941	-0.408221	191
-0.732504	-0.424852	192
-0.725774	-0.440056	193
-0.718949	-0.455195	194
-0.712369	-0.468766	195
-0.705771	-0.482400	196
-0.698780	-0.496089	197
-0.691832	-0.509743	198
-0.684137	-0.524093	199
-0.676287	-0.538510	200
-0.667730	-0.553361	201
-0.658954	-0.568302	202
-0.650078	-0.582541	203
-0.641095	-0.596610	204
-0.631873	-0.610337	205
-0.622555	-0.624003	206
-0.612682	-0.637526	207
-0.602743	-0.650891	208
-0.590677	-0.666290	209
-0.578216	-0.681789	210
-0.565771	-0.696285	211
-0.553095	-0.710588	212
-0.541223	-0.723584	213
-0.529601	-0.736306	214
-0.510078	-0.756344	215
-0.489870	-0.775126	216
-0.469207	-0.792744	217
-0.446903	-0.810304	218
-0.425075	-0.826150	219
-0.402026	-0.842411	220
-0.388801	-0.850770	221
-0.375954	-0.858978	222
-0.361180	-0.867646	223
-0.345568	-0.876584	224
-0.323145	-0.887390	225
-0.296898	-0.898970	226
-0.272173	-0.909003	227
-0.246394	-0.919163	228
-0.225979	-0.926975	229
-0.206989	-0.933852	230
-0.188747	-0.940221	231
-0.170900	-0.946360	232
-0.150302	-0.955108	233
-0.131858	-0.963151	234
-0.114726	-0.975784	235
