time = 7.7	Re = 90
0.206357	0.036567	0
0.217931	0.014625	1
0.218667	-0.001260	2
0.210451	-0.013353	3
0.213409	-0.036491	4
0.214870	-0.050090	5
0.215984	-0.058273	6
0.216050	-0.066938	7
0.215262	-0.075431	8
0.211457	-0.090576	9
0.206275	-0.106804	10
0.201531	-0.121845	11
0.199059	-0.131178	12
0.197397	-0.138362	13
0.189288	-0.154082	14
0.180364	-0.170615	15
0.167483	-0.190581	16
0.152491	-0.210419	17
0.143189	-0.223503	18
0.133021	-0.237405	19
0.128549	-0.249821	20
0.124021	-0.268548	21
0.121134	-0.285314	22
0.119592	-0.307748	23
0.120696	-0.323778	24
0.121678	-0.339805	25
0.121644	-0.356548	26
0.122734	-0.373077	27
0.124532	-0.390263	28
0.125710	-0.407360	29
0.126747	-0.422523	30
0.127972	-0.437763	31
0.131129	-0.461024	32
0.133563	-0.482898	33
0.136248	-0.502742	34
0.139360	-0.522487	35
0.142751	-0.537540	36
0.146370	-0.551810	37
0.154972	-0.573539	38
0.168620	-0.588886	39
0.189304	-0.596011	40
0.214822	-0.595945	41
0.232016	-0.590844	42
0.248645	-0.585961	43
0.271729	-0.575662	44
0.285923	-0.569500	45
0.299942	-0.563379	46
0.318681	-0.553072	47
0.334840	-0.543868	48
0.350660	-0.533255	49
0.366568	-0.522232	50
0.389652	-0.503231	51
0.412132	-0.483985	52
0.433197	-0.463339	53
0.443291	-0.451953	54
0.453545	-0.440626	55
0.466859	-0.422290	56
0.479177	-0.404518	57
0.489709	-0.387926	58
0.504877	-0.363709	59
0.511331	-0.349400	60
0.518235	-0.334171	61
0.527009	-0.314751	62
0.532952	-0.297271	63
0.534359	-0.287036	64
0.536821	-0.275623	65
0.541373	-0.258423	66
0.543247	-0.244858	67
0.544434	-0.233471	68
0.549284	-0.215803	69
0.546147	-0.209462	70
0.545876	-0.199200	71
0.547474	-0.182846	72
0.548658	-0.164202	73
0.550567	-0.146987	74
0.549367	-0.132740	75
0.549118	-0.117361	76
0.547045	-0.111338	77
0.548582	-0.095550	78
0.549672	-0.081451	79
0.549488	-0.057649	80
0.550481	-0.040100	81
0.551726	-0.020926	82
0.552941	-0.000250	83
0.552583	0.018074	84
0.549758	0.036699	85
0.548949	0.066239	86
0.546514	0.095242	87
0.542659	0.123109	88
0.537685	0.147963	89
0.533178	0.162236	90
0.528601	0.177044	91
0.519526	0.201551	92
0.513520	0.215522	93
0.507283	0.229682	94
0.494350	0.253482	95
0.482286	0.271991	96
0.471589	0.285869	97
0.461182	0.297666	98
0.449899	0.307902	99
0.439156	0.316241	100
0.429869	0.321031	101
0.419899	0.325442	102
0.411668	0.326881	103
0.404521	0.327178	104
0.399985	0.324564	105
0.394901	0.321067	106
0.391457	0.317063	107
0.387189	0.313946	108
0.381783	0.304789	109
0.377895	0.293499	110
0.376686	0.280598	111
0.376426	0.266344	112
0.377638	0.251407	113
0.379247	0.235953	114
0.381810	0.221462	115
0.382796	0.203096	116
0.384210	0.186554	117
0.384465	0.169907	118
0.385709	0.155376	119
0.384761	0.142696	120
0.383401	0.130941	121
0.381214	0.116958	122
0.379812	0.104268	123
0.377400	0.095810	124
0.372232	0.086477	125
0.366134	0.078434	126
0.360477	0.072255	127
0.353739	0.066351	128
0.347049	0.065920	129
0.335138	0.070787	130
0.324953	0.078802	131
0.313589	0.089777	132
0.299856	0.105490	133
0.288908	0.119141	134
0.277042	0.133416	135
0.264081	0.148922	136
0.249527	0.165990	137
0.230435	0.189047	138
0.219769	0.199757	139
0.209130	0.210406	140
0.189368	0.230900	141
0.169797	0.250194	142
0.157146	0.266864	143
0.145305	0.284401	144
0.135316	0.306933	145
0.124822	0.335007	146
0.119586	0.358983	147
0.115033	0.387338	148
0.112968	0.409140	149
0.110323	0.434846	150
0.109856	0.455819	151
0.106718	0.483994	152
0.103905	0.506884	153
0.102217	0.530354	154
0.101149	0.555668	155
0.104837	0.577186	156
0.109122	0.596473	157
0.114375	0.621421	158
0.090218	0.629883	159
0.079076	0.634224	160
0.072889	0.641481	161
0.063065	0.637595	162
0.075676	0.659462	163
0.059697	0.676116	164
0.045883	0.692816	165
0.039390	0.707393	166
0.029446	0.721768	167
0.014994	0.724407	168
-0.002728	0.727688	169
-0.019183	0.726229	170
-0.031778	0.727377	171
