Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_eps	Time: 1.7100	Mesh (Number of cells): 259
0.4215789458 	 0.7319939205 	 0.7688186313 	 0.8447152817 	 167
-0.4215789458 	 -0.7319939205 	 0.7688186478 	 0.8447152817 	 168
0.7641154881 	 0.4966567190 	 0.8077008694 	 0.9113398794 	 169
-0.7641154881 	 -0.4966567190 	 0.8077008839 	 0.9113398794 	 170
0.7538979330 	 -0.3532009735 	 0.6418876916 	 0.8325340961 	 171
-0.7538979330 	 0.3532009734 	 0.6418877091 	 0.8325340961 	 172
-0.1111568567 	 -0.3104721436 	 -0.0915217210 	 0.3297708277 	 173
0.1111568567 	 0.3104721436 	 -0.0915213521 	 0.3297708277 	 174
0.1093676696 	 -0.3168123411 	 -0.0998420536 	 0.3351586887 	 175
-0.1093676696 	 0.3168123411 	 -0.0998423713 	 0.3351586887 	 176
-0.2824791210 	 -0.4039061390 	 0.0420432913 	 0.4928839852 	 177
0.2824791210 	 0.4039061390 	 0.0420433021 	 0.4928839852 	 178
-0.5625419213 	 0.4253327705 	 0.4002849315 	 0.7052385262 	 179
0.5625419213 	 -0.4253327705 	 0.4002848941 	 0.7052385262 	 180
-0.5784276189 	 -0.7045242440 	 0.8340063089 	 0.9115552209 	 181
0.5784276189 	 0.7045242440 	 0.8340062881 	 0.9115552209 	 182
-0.5915169002 	 0.6878594522 	 0.8083679436 	 0.9072171015 	 183
0.5915169002 	 -0.6878594522 	 0.8083679162 	 0.9072171015 	 184
0.3285655057 	 0.8621764246 	 0.9701075122 	 0.9226610855 	 185
-0.3285655057 	 -0.8621764246 	 0.9701075115 	 0.9226610855 	 186
-0.3285655049 	 0.8621764251 	 0.9759568473 	 0.9226610856 	 187
0.3285655049 	 -0.8621764251 	 0.9759568764 	 0.9226610856 	 188
-0.3658935329 	 -0.5105034730 	 0.2890554560 	 0.6280858806 	 189
0.3658935329 	 0.5105034730 	 0.2890554309 	 0.6280858806 	 190
-0.4978372374 	 -0.4673935380 	 0.3603934552 	 0.6828606258 	 191
0.4978372374 	 0.4673935380 	 0.3603934219 	 0.6828606258 	 192
0.6373236867 	 -0.5404142537 	 0.6569584128 	 0.8356010096 	 193
-0.6373236867 	 0.5404142537 	 0.6569584476 	 0.8356010096 	 194
-0.4406077081 	 0.4237567103 	 0.2419245974 	 0.6113140780 	 195
0.4406077081 	 -0.4237567103 	 0.2419245487 	 0.6113140780 	 196
-0.4095731252 	 0.3060604838 	 0.0914521057 	 0.5112955746 	 197
0.4095731252 	 -0.3060604838 	 0.0914520792 	 0.5112955746 	 198
-0.2959739226 	 0.3072897965 	 -0.0238192163 	 0.4266469055 	 199
0.2959739226 	 -0.3072897965 	 -0.0238192336 	 0.4266469055 	 200
0.2300662569 	 0.0000000005 	 -0.0536034636 	 0.2300662569 	 201
-0.2300662569 	 -0.0000000005 	 -0.0536034798 	 0.2300662569 	 202
-0.6283848229 	 0.0813999815 	 0.2740327434 	 0.6336351021 	 203
0.6283848229 	 -0.0813999815 	 0.2740327357 	 0.6336351021 	 204
0.6726077128 	 0.1714882114 	 0.3774137971 	 0.6941248750 	 205
-0.6726077128 	 -0.1714882114 	 0.3774138079 	 0.6941248750 	 206
-0.2868969450 	 -0.0839094987 	 -0.0664892971 	 0.2989158092 	 207
0.2868969450 	 0.0839094987 	 -0.0664892733 	 0.2989158092 	 208
0.2812615654 	 -0.0885557221 	 -0.0670337910 	 0.2948731661 	 209
-0.2812615654 	 0.0885557221 	 -0.0670338098 	 0.2948731661 	 210
0.7754891441 	 0.3518925872 	 0.6805205283 	 0.8515936857 	 211
-0.7754891441 	 -0.3518925872 	 0.6805205427 	 0.8515936857 	 212
0.7734426907 	 -0.4943691947 	 0.8211348710 	 0.9179403556 	 213
-0.7734426907 	 0.4943691947 	 0.8211348864 	 0.9179403556 	 214
-0.3558117428 	 0.4988745246 	 0.2594869398 	 0.6127624234 	 215
0.3558117428 	 -0.4988745246 	 0.2594868877 	 0.6127624234 	 216
0.4496884662 	 -0.1941625927 	 0.0675818538 	 0.4898150968 	 217
-0.4496884662 	 0.1941625927 	 0.0675818634 	 0.4898150968 	 218
-0.4347899041 	 -0.2597716659 	 0.0825481464 	 0.5064815684 	 219
0.4347899041 	 0.2597716659 	 0.0825481371 	 0.5064815684 	 220
0.3914395124 	 -0.0957652833 	 -0.0125306390 	 0.4029837235 	 221
-0.3914395124 	 0.0957652833 	 -0.0125306468 	 0.4029837235 	 222
0.5714636199 	 -0.1994828249 	 0.2329551511 	 0.6052801552 	 223
-0.5714636199 	 0.1994828249 	 0.2329551668 	 0.6052801552 	 224
-0.2991200797 	 -0.6369050965 	 0.4691870169 	 0.7036482957 	 225
0.2991200797 	 0.6369050965 	 0.4691870277 	 0.7036482957 	 226
-0.3188010880 	 -0.2853823891 	 -0.0162085858 	 0.4278752642 	 227
0.3188010880 	 0.2853823891 	 -0.0162085901 	 0.4278752642 	 228
-0.1692309049 	 0.6787502585 	 0.6626508027 	 0.6995291364 	 229
0.1692309049 	 -0.6787502585 	 0.6626508029 	 0.6995291364 	 230
0.1691572246 	 0.6786886166 	 0.6576179181 	 0.6994515029 	 231
-0.1691572246 	 -0.6786886166 	 0.6576176515 	 0.6994515029 	 232
-0.2704551690 	 0.4233471451 	 0.0425596352 	 0.5023632189 	 233
0.2704551690 	 -0.4233471451 	 0.0425596159 	 0.5023632189 	 234
-0.5469280076 	 -0.0095848688 	 0.1466740750 	 0.5470119882 	 235
0.5469280076 	 0.0095848688 	 0.1466740757 	 0.5470119882 	 236
0.8814553432 	 0.2696506817 	 0.8263852760 	 0.9217781795 	 237
-0.8814553432 	 -0.2696506817 	 0.8263852826 	 0.9217781795 	 238
0.5656187796 	 0.1170826349 	 0.1848537419 	 0.5776096841 	 239
-0.5656187796 	 -0.1170826349 	 0.1848537463 	 0.5776096841 	 240
-0.1541178734 	 0.4366664243 	 -0.0888643745 	 0.4630657459 	 241
0.1541178734 	 -0.4366664243 	 -0.0888642629 	 0.4630657459 	 242
-0.1562988781 	 -0.4356794115 	 -0.0797442672 	 0.4628670316 	 243
0.1562988781 	 0.4356794115 	 -0.0797440698 	 0.4628670316 	 244
-0.6541273870 	 -0.2971307270 	 0.4178949907 	 0.7184492379 	 245
0.6541273870 	 0.2971307270 	 0.4178949737 	 0.7184492379 	 246
-0.5330361516 	 -0.3378436845 	 0.2690809551 	 0.6310831119 	 247
0.5330361516 	 0.3378436845 	 0.2690809294 	 0.6310831119 	 248
0.6259157954 	 -0.3129548071 	 0.3859457620 	 0.6997937512 	 249
-0.6259157954 	 0.3129548071 	 0.3859457888 	 0.6997937512 	 250
-0.4657687583 	 -0.1523635954 	 0.0686993092 	 0.4900563247 	 251
0.4657687583 	 0.1523635954 	 0.0686993091 	 0.4900563247 	 252
-0.3900117971 	 -0.0836444221 	 -0.0184893865 	 0.3988804222 	 253
0.3900117971 	 0.0836444221 	 -0.0184893740 	 0.3988804222 	 254
-0.4431523757 	 0.0026236803 	 0.0221392105 	 0.4431601424 	 255
0.4431523757 	 -0.0026236803 	 0.0221392221 	 0.4431601424 	 256
0.0000000000 	 0.7336929713 	 -1939369.5912651524 	 0.7336929713 	 257
-0.0000000000 	 -0.7336929713 	 -1944849.1527754171 	 0.7336929713 	 258
