Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.01	-0.02093804947	0.02060380794	0.2501574558	1
0.02	-0.1207347954	0.1385725277	0.4850636397	0.9226224822
0.03	-0.2007045061	0.231909417	0.7417338925	0.9256564981
0.04	-0.2597108402	0.300058805	1.005969132	0.7677980616
0.05	-0.3032303536	0.3500529978	1.271398319	0.6521841935
0.06	-0.3359632164	0.3875763411	1.536761919	0.5277564611
0.07	-0.3610455559	0.4163829144	1.803156532	0.7935023869
0.08	-0.3805198093	0.4389240014	2.07238065	0.614397362
0.09	-0.3957446033	0.4568239639	2.346228643	0.459063042
0.1	-0.4076630108	0.4711895199	2.626212165	0.3543953475
0.11	-0.41696242	0.4827997961	2.913450598	0.278104831
0.12	-0.4241668283	0.4922211065	3.208634641	0.2195541475
0.13	-0.4296896794	0.4998765075	3.512032534	0.172925357
0.14	-0.4338645162	0.5060889397	3.823525893	0.134650018
0.15	-0.4369634624	0.5111090371	4.142665264	0.1023536511
0.16	-0.4392080309	0.5151348231	4.468736681	0.1242191361
0.17	-0.440780408	0.5183219996	4.80083251	0.1547927795
0.18	-0.4418281587	0.5207960069	5.137914482	0.1694611872
0.19	-0.4424696903	0.5226588631	5.478873284	0.1725925426
0.2	-0.4427989147	0.5239944735	5.822580264	0.1690216788
0.21	-0.442889341	0.5248727398	6.167929524	0.1620079817
0.22	-0.4427976923	0.5253527258	6.513870623	0.1534127538
0.23	-0.4425670837	0.5254850793	6.859432578	0.1442467733
0.24	-0.4422297809	0.525313872	7.203740145	0.1350957097
0.25	-0.4418095634	0.5248779825	7.546023519	0.1724261122
0.26	-0.4413237178	0.524212126	7.885622559	0.2404648521
0.27	-0.4407846913	0.5233476134	8.221986643	0.3579835595
0.28	-0.4402014354	0.5223129046	8.554671124	0.6252710238
0.29	-0.4395804779	0.5211340097	8.883331302	1.939600027
0.3	-0.4389267553	0.5198347771	9.207714646	0.2269925925
