time = 310	Re = 1	rotation = 49.3379
0.188097	-0.890553	7290	
-0.342876	0.514504	6811	
-0.765524	-0.532303	9806	
-0.236221	-0.171603	8329	
-0.194931	0.781058	4795	
-0.366675	-0.698959	2512	
-0.380253	-0.422039	8879	
-0.315247	0.660683	7567	
0.178802	-0.748487	588	
0.202807	0.621368	9024	
0.120064	0.720573	9221	
0.773060	-0.088765	3402	
-0.074735	-0.092018	9526	
0.625927	-0.239561	6693	
-0.488639	-0.521712	6255	
0.535064	-0.522508	3772	
-0.074080	-0.348420	3224	
-0.909651	0.055647	7951	
0.233355	-0.919377	974	
-0.553717	0.740938	6524	
-0.460180	0.447441	5993	
0.452979	0.534082	1554	
-0.556592	0.033860	7383	
-0.443980	0.215283	9575	
-0.375365	0.120510	4081	
0.283668	-0.171355	927	
-0.396282	0.506479	2778	
0.096957	-0.396782	4282	
0.188096	-0.856602	5413	
0.037546	-0.036939	726	
-0.408472	-0.316514	4100	
-0.162985	0.566103	2465	
-0.087560	0.024872	4039	
0.459120	-0.727496	7470	
0.208502	-0.229909	8809	
-0.671482	0.272197	4941	
-0.860111	-0.396433	7572	
-0.366347	-0.238977	4413	
0.022788	-0.860922	9783	
0.303779	-0.709369	1433	
0.342003	-0.599877	5022	
-0.313732	-0.249748	8232	
0.775158	-0.248225	6659	
-0.064611	0.939185	5260	
-0.842312	0.470755	417	
0.622999	-0.243111	1197	
0.404928	-0.209077	9559	
0.017531	0.440147	2464	
0.563345	0.798593	5467	
-0.648133	-0.133190	5395	
-0.392763	-0.237906	4678	
-0.343657	-0.511502	1561	
0.648375	0.137437	5396	
-0.244894	-0.104021	6147	
-0.766144	-0.204225	3309	
-0.090152	-0.194084	2724	
-0.453226	0.821429	1514	
-0.279396	-0.555449	815	
0.303221	0.727040	5497	
0.503012	0.180629	2427	
0.490718	0.240148	4570	
0.823095	0.154121	6666	
0.570088	-0.614779	9237	
0.360539	-0.734224	2530	
-0.098096	-0.960865	9365	
-0.329312	-0.250024	3567	
-0.025271	0.471090	2079	
-0.579785	0.573428	8420	
-0.027215	-0.549140	343	
0.258444	0.556596	7702	
0.145628	0.870549	5732	
-0.762735	-0.594016	9266	
-0.669453	-0.488907	4536	
-0.552155	-0.200148	5776	
-0.472446	-0.844778	5255	
-0.144794	0.481419	1886	
-0.466679	-0.134817	807	
-0.599592	0.295067	4731	
-0.377746	0.412938	5761	
-0.195426	-0.726659	433	
-0.269786	-0.071265	5145	
-0.769209	-0.223884	6325	
0.702309	-0.645952	2167	
-0.281531	-0.325876	4688	
0.485675	-0.167750	5053	
0.385867	0.793459	5486	
0.705310	-0.198275	2051	
-0.296247	-0.703450	5804	
0.543956	0.576606	3751	
-0.119520	-0.958917	1221	
-0.473464	-0.462846	5474	
-0.618035	0.244009	1198	
-0.735611	-0.449347	6318	
0.657241	0.094432	8676	
-0.822144	0.201614	8706	
-0.305880	-0.592694	2814	
0.722838	-0.225174	6960	
0.679154	-0.340748	9344	
-0.443811	-0.433553	2294	
-0.086390	0.285052	6012	
-0.570617	-0.762865	8525	
-0.534677	-0.029655	4549	
-0.748107	-0.322313	9367	
-0.367355	-0.183012	2930	
0.279779	-0.831357	5289	
0.154538	-0.675915	6133	
0.683506	0.185372	5518	
-0.203488	-0.150996	5147	
-0.138139	-0.226245	736	
0.284743	-0.923677	8523	
-0.146827	-0.050551	4447	
-0.242368	0.626349	3448	
-0.002771	-0.277429	4929	
-0.286204	0.125416	5471	
-0.849842	-0.455106	7948	
-0.664193	-0.494776	4536	
-0.340408	0.174739	8348	
0.720067	0.402896	2767	
0.875883	-0.171942	384	
0.262508	0.450624	5441	
-0.068070	-0.349502	3224	
