1	0.02981099555	4766
500	0.0009484633539	1909
1000	0.0006098774473	1909
1500	0.000505004405	3854
2000	0.0004631617079	4766
2500	0.0004432359518	1275
3000	0.000432305491	664
3500	0.0004255719643	664
4000	0.0004210433304	1851
4500	0.0004177994002	3332
5000	0.0004153792349	3332
5500	0.0004135293918	3870
6000	0.0004120961156	2575
6500	0.000410974589	2575
7000	0.0004100945105	3873
7500	0.0004094007779	3873
8000	0.0004088538025	3589
8500	0.0004084219534	3589
9000	0.0004080793881	1849
9500	0.0004078085267	1849
10000	0.0004075934871	2391
10500	0.0004074237451	1812
11000	0.0004072887057	1917
11500	0.0004071813058	2519
12000	0.0004070957988	2439
12500	0.0004070274912	1845
13000	0.0004069726573	829
13500	0.0004069287915	1987
14000	0.0004068934233	2763
14500	0.0004068649754	2021
15000	0.0004068418465	3841
15500	0.0004068229867	1928
16000	0.000406807463	4323
16500	0.0004067947339	1846
17000	0.0004067842069	922
17500	0.0004067754602	4068
18000	0.0004067681659	1932
18500	0.0004067620522	2542
19000	0.0004067569092	2446
19500	0.0004067525704	1850
20000	0.0004067489266	2925
20500	0.0004067459874	2405
21000	0.0004067434551	1716
21500	0.0004067412701	2876
22000	0.0004067393809	2194
22500	0.0004067377463	1476
23000	0.0004067363319	2031
23500	0.0004067351022	2031
24000	0.0004067340338	3579
24500	0.0004067331074	3579
25000	0.0004067323037	3579
25500	0.0004067316072	3579
26000	0.0004067310039	3579
26500	0.0004067304819	3579
27000	0.0004067300303	3579
27500	0.0004067296399	3579
28000	0.0004067293027	3579
28500	0.0004067290115	3909
29000	0.0004067287601	3909
29500	0.0004067285432	3909
30000	0.0004067283561	3909
30500	0.0004067281948	3909
31000	0.0004067280557	3909
31500	0.0004067279358	3909
32000	0.0004067278326	3909
32500	0.0004067277436	3909
33000	0.000406727667	3909
33500	0.000406727601	3909
34000	0.0004067275442	3909
34500	0.0004067274953	3909
35000	0.0004067274532	3909
35500	0.000406727417	3909
36000	0.0004067273858	3909
36500	0.000406727359	3909
37000	0.0004067273359	3909
37500	0.0004067273161	3909
38000	0.000406727299	3909
38500	0.0004067272843	3909
39000	0.0004067272717	3909
39500	0.0004067272609	3909
40000	0.0004067272515	2813
40500	0.0004067272435	3909
41000	0.0004067272366	2813
41500	0.0004067272307	2813
42000	0.0004067272256	2813
42500	0.0004067272212	2813
43000	0.0004067272174	3909
43500	0.0004067272142	2813
44000	0.0004067272114	2813
44500	0.000406727209	2813
45000	0.0004067272069	2813
45500	0.0004067272051	3909
46000	0.0004067272036	2813
46500	0.0004067272023	2813
47000	0.0004067272012	3909
47500	0.0004067272002	3579
48000	0.0004067271994	2813
48500	0.0004067271987	2813
49000	0.0004067271981	2813
49500	0.0004067271975	3579
50000	0.0004067271971	2482
50500	0.0004067271967	3909
51000	0.0004067271964	3579
51500	0.0004067271961	325
52000	0.0004067271958	4447
52500	0.0004067271956	2482
53000	0.0004067271954	342
53500	0.0004067271953	325
54000	0.0004067271951	395
54500	0.000406727195	325
55000	0.0004067271949	355
55500	0.0004067271948	2813
56000	0.0004067271948	3947
56500	0.0004067271947	2482
57000	0.0004067271947	342
57500	0.0004067271946	2261
58000	0.0004067271946	2813
58500	0.0004067271945	1352
59000	0.0004067271945	1110
59500	0.0004067271945	334
60000	0.0004067271945	1475
60500	0.0004067271944	2261
61000	0.0004067271944	4220
61500	0.0004067271944	382
62000	0.0004067271944	1460
62500	0.0004067271944	334
63000	0.0004067271944	839
63500	0.0004067271944	1982
64000	0.0004067271944	795
64500	0.0004067271944	1423
65000	0.0004067271944	2825
65500	0.0004067271943	321
66000	0.0004067271943	4909
66500	0.0004067271943	383
67000	0.0004067271943	818
67500	0.0004067271943	939
68000	0.0004067271943	2829
68500	0.0004067271943	2623
69000	0.0004067271943	332
69500	0.0004067271943	1016
70000	0.0004067271943	593
70500	0.0004067271943	1055
71000	0.0004067271943	258
71500	0.0004067271943	363
72000	0.0004067271943	3872
72500	0.0004067271943	1139
73000	0.0004067271943	1509
73500	0.0004067271943	512
74000	0.0004067271943	1269
74500	0.0004067271943	2353
75000	0.0004067271943	926
75500	0.0004067271943	459
76000	0.0004067271943	305
76500	0.0004067271943	1476
77000	0.0004067271943	1718
77500	0.0004067271943	2034
78000	0.0004067271943	2249
78500	0.0004067271943	1112
79000	0.0004067271943	2123
79500	0.0004067271943	1058
80000	0.0004067271943	532
80500	0.0004067271943	1962
81000	0.0004067271943	1270
81500	0.0004067271943	1205
82000	0.0004067271943	1010
82500	0.0004067271943	1023
83000	0.0004067271943	2074
83500	0.0004067271943	579
84000	0.0004067271943	2030
84500	0.0004067271943	1659
85000	0.0004067271943	2001
85500	0.0004067271943	649
86000	0.0004067271943	589
86500	0.0004067271943	1490
87000	0.0004067271943	3735
87500	0.0004067271943	325
88000	0.0004067271943	1821
88500	0.0004067271943	1376
89000	0.0004067271943	777
