time	gamma	N1	N2			Re = 1
0	-nan(ind)	0	0
0.199	-nan(ind)	0	0
0.399	-nan(ind)	0	0
0.599	-nan(ind)	0	0
0.799	-nan(ind)	0	0
0.999	-nan(ind)	0	0
1.199	-nan(ind)	0	0
1.399	-nan(ind)	0	0
1.599	-nan(ind)	0	0
1.799	-nan(ind)	0	0
