Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	-6.937653327e-05	-6.02161969e-07	0.00542097773	1
0.002	-0.0002321601924	1.684205473e-05	0.0149493696	22.48841297
0.003	-0.0003872835991	3.09461353e-05	0.008594725129	5.030478576
0.004	-0.0004898016246	2.757992388e-05	0.0177767972	7.329857754
0.005	-0.0005503498547	9.91099355e-06	0.04572842315	34.61520196
0.006	-0.0005873232568	-1.334048493e-05	0.08191816575	42.87913579
0.007	-0.000614446491	-3.603036544e-05	0.1159285241	18.19679073
0.008	-0.0006382082276	-5.481204306e-05	0.1414066803	20.61501335
0.009	-0.0006590865451	-6.851848597e-05	0.1557792563	3.13294137
0.01	-0.0006742749477	-7.729756789e-05	0.1590583444	25.0804066
0.011	-0.0006802430593	-8.190012107e-05	0.1527355659	8.34828703
0.012	-0.0006744498783	-8.324751848e-05	0.1390034393	2.926024226
0.013	-0.0006561244922	-8.221468271e-05	0.1202729099	2.799072717
0.014	-0.0006263111599	-7.954865619e-05	0.09888606079	50.77467373
0.015	-0.0005874596308	-7.585635697e-05	0.07693990971	6.960037928
0.016	-0.0005428203308	-7.161892161e-05	0.05617297807	5.367753543
0.017	-0.0004958364734	-6.721045362e-05	0.03789564213	1.188004219
0.018	-0.0004496490938	-6.291290263e-05	0.02296028318	3.503007591
0.019	-0.0004067657822	-5.892655007e-05	0.01177101456	3.199463364
0.02	-0.0003688962374	-5.537812526e-05	0.004329780418	3.290956228
0.021	-0.0003360338803	-5.269072727e-05	0.001771143178	1.232411526
0.022	-0.00030786794	-5.022675965e-05	0.0005756458619	1.903226246
0.023	-0.0002869479865	-4.808260085e-05	0.0009045559162	2.728370627
0.024	-0.0002723202746	-4.633253747e-05	0.002826893756	35.75007621
0.025	-0.0002608272135	-4.481327337e-05	0.005410552838	2.59797014
0.026	-0.0002506154265	-4.338478334e-05	0.007769212948	3.54629401
0.027	-0.0002413783776	-4.205236082e-05	0.009709878617	1.865390367
0.028	-0.000232910868	-4.083331617e-05	0.01122880181	12.6031863
0.029	-0.00022497333	-3.973001071e-05	0.01236019859	2.338099789
0.03	-0.0002173998091	-3.873307982e-05	0.01316959381	0.7387401238
