time = 37.45	Re = 1	rotation = 5.9602
-0.908571	0.038362	8742	
0.197861	-0.684884	9736	
-0.568876	0.742360	8658	
0.246784	0.172404	3922	
-0.737509	0.332367	2650	
-0.269202	0.768078	3943	
0.556997	0.111097	2980	
-0.285454	-0.661507	8419	
0.482918	0.598985	4413	
0.274978	0.544616	5276	
-0.701481	-0.235550	894	
0.474184	-0.576180	7927	
0.165902	-0.107040	6381	
0.050491	0.307564	1669	
-0.708710	-0.267424	3854	
0.435327	-0.643594	2482	
0.283248	0.445722	2478	
-0.429968	0.803647	7145	
0.538002	-0.774252	1906	
-0.661566	0.650499	836	
0.225271	-0.483926	3630	
0.618869	-0.315145	1240	
0.632281	-0.151709	6786	
0.192897	0.473106	1205	
0.527019	-0.107151	5805	
0.424461	-0.250869	4981	
-0.360036	0.532678	508	
0.066595	0.591183	9261	
0.741209	0.471213	5453	
-0.018210	-0.100005	9115	
0.096529	-0.115791	1064	
0.087356	0.502745	6147	
0.513099	0.265211	9384	
0.850628	-0.155253	7762	
0.035988	-0.563716	5049	
-0.110399	-0.935510	904	
0.199847	0.222421	2994	
0.633028	-0.595074	2115	
0.458782	0.654033	6447	
0.464536	0.524755	8734	
0.253891	0.089594	402	
0.696840	0.359790	1891	
-0.644857	-0.682451	7735	
0.366289	-0.890659	7815	
0.655271	0.043108	3841	
0.268134	-0.160877	4929	
0.593308	0.152358	3586	
0.838149	-0.509892	3404	
0.064085	-0.534109	319	
0.222560	0.413110	7207	
0.555485	-0.207623	6021	
0.067893	-0.597965	2950	
0.208434	0.143537	3496	
0.745430	0.290329	3017	
0.316907	0.182291	8757	
0.278595	-0.896857	7009	
0.269763	0.591334	4329	
0.703955	0.381664	1516	
0.433642	-0.162117	4024	
0.170528	-0.262204	5066	
0.299807	-0.795712	6955	
-0.711781	-0.448234	4047	
-0.825076	0.108177	6912	
0.961450	0.075176	4438	
0.389955	-0.056684	1018	
-0.015023	-0.588449	5417	
-0.711572	0.391543	6134	
0.334479	0.465315	6870	
-0.660829	0.176260	7571	
-0.218505	0.867116	7827	
0.481225	-0.840288	7613	
-0.215753	-0.794192	6337	
0.242747	-0.153387	2322	
0.461282	-0.853868	1464	
0.123271	-0.249592	7250	
0.523959	0.247082	9481	
0.050649	0.049209	3893	
0.071518	-0.024511	3914	
0.056504	-0.768474	8546	
0.479810	0.045327	2071	
-0.662590	0.420371	6434	
-0.194705	-0.930329	7826	
0.303619	0.128398	5426	
-0.221242	0.865681	7827	
-0.666110	0.134780	7257	
0.758895	-0.067376	5008	
-0.574754	0.528935	1740	
0.962100	-0.093971	5246	
0.224215	-0.477669	5830	
0.038429	0.353875	1916	
0.485961	-0.716921	7531	
-0.297487	0.584714	7971	
-0.487303	-0.663010	3230	
0.697431	0.184776	6519	
0.691068	-0.128466	3337	
-0.753374	-0.015528	6776	
0.048383	0.388174	6907	
0.375388	-0.381936	4619	
-0.915767	-0.250607	7684	
0.540393	0.000727	4650	
-0.812105	-0.077447	4300	
0.236299	0.385548	7065	
0.746528	0.463647	5453	
0.456765	0.538894	8734	
0.700511	-0.075413	5765	
0.437629	-0.036213	3907	
0.242859	0.074101	7594	
0.957839	0.135766	5694	
0.351690	0.230454	8124	
0.661223	-0.198986	7912	
0.278018	-0.060689	1634	
0.604788	0.120799	4943	
0.916923	-0.291781	487	
0.002140	-0.832136	7919	
0.181678	-0.077896	8260	
-0.820377	-0.020138	3782	
0.884249	0.117024	5205	
0.444299	0.329245	4242	
0.462960	0.121788	741	
0.415113	0.179765	3911	
0.514953	-0.657893	4087	
-0.508891	0.599486	4332	
-0.560268	-0.793082	5988	
0.874167	0.136897	6180	
-0.915855	-0.107196	8076	
0.279304	-0.838590	5788	
0.315003	-0.695997	1223	
0.463499	-0.401486	6586	
0.490650	0.064811	2957	
0.637563	0.609662	8751	
0.640402	-0.431605	5624	
0.387238	-0.648893	1983	
0.858674	-0.193084	8551	
-0.013807	0.149980	1781	
0.200953	-0.405061	2831	
-0.688544	0.055706	5766	
0.107630	0.322784	2091	
-0.700456	-0.395470	2299	
0.079254	-0.560150	351	
0.435203	0.065569	5414	
-0.730863	0.009339	6761	
-0.458055	0.418579	6255	
-0.215914	-0.954969	4053	
0.571947	-0.766604	5474	
0.260953	0.962714	5566	
0.715892	-0.318755	1621	
-0.780459	-0.529160	7006	
0.499450	0.717302	4608	
-0.386981	0.733499	3849	
0.400252	-0.127040	8415	
0.317391	0.811705	7392	
0.024690	-0.284139	1511	
0.689196	-0.548590	6556	
0.045189	-0.561807	5049	
-0.107130	-0.833598	2028	
0.131980	0.400903	8424	
-0.676049	0.415838	6490	
0.380341	0.053523	2679	
-0.292251	-0.937890	4493	
0.015171	-0.754426	8071	
0.749883	-0.404291	6121	
0.164185	0.374073	6798	
-0.065472	0.746067	582	
0.549156	-0.651592	7101	
0.040281	0.784918	9357	
-0.617236	-0.416672	7696	
0.262034	-0.508295	4038	
0.890121	0.416759	5452	
0.191414	0.305943	5646	
0.148057	-0.261394	1803	
0.244037	0.360212	6928	
-0.933228	-0.080829	9398	
-0.711002	-0.581037	311	
-0.067391	0.163451	5869	
0.298476	-0.373438	8257	
0.362722	-0.254207	5403	
0.061486	0.794876	8756	
0.148373	-0.833970	9361	
0.050209	0.505697	5673	
-0.610436	0.539226	6054	
0.503814	-0.103313	5517	
0.102618	0.717324	7099	
-0.506919	-0.645827	5385	
0.623550	0.334152	6286	
0.290406	0.507740	5201	
0.865953	-0.183426	9131	
0.938214	-0.192052	4096	
0.296180	-0.454699	5705	
0.578077	0.099156	3049	
0.614474	-0.560396	5348	
0.144570	0.587784	4834	
-0.628844	-0.505038	7804	
0.831854	-0.146422	7501	
0.500428	0.111516	1325	
0.357816	0.130812	1013	
-0.733004	0.014500	6761	
0.332855	0.625197	502	
-0.477709	0.508145	8640	
-0.353953	-0.657046	4155	
0.465797	0.414088	949	
-0.018579	-0.863241	4829	
-0.762374	-0.510134	9554	
0.246060	-0.905224	8057	
0.267815	0.245119	7820	
-0.047723	-0.758529	8224	
0.223821	0.350240	5924	
0.752182	-0.617897	4652	
0.125475	0.371443	4444	
-0.917136	0.108751	4935	
-0.654696	0.468636	6070	
-0.524435	-0.640862	4646	
0.301075	-0.014978	5248	
0.121820	0.216235	7744	
0.342397	0.154936	422	
0.028914	0.308875	1358	
-0.951449	-0.112262	7769	
-0.133972	-0.753626	6414	
0.365143	-0.453650	8965	
0.426297	0.421234	2513	
0.474551	0.306938	4302	
0.344419	-0.414710	3315	
-0.647066	-0.241456	4510	
0.401420	0.146417	4247	
0.612449	0.506788	2255	
0.213189	-0.777292	7642	
0.358152	0.603335	7719	
0.111738	0.625156	4176	
0.404048	-0.848362	9601	
0.757189	0.211349	6151	
0.208543	0.841548	4565	
