time = 0.1602	Re = 25	rotation = -0.212335
-0.698639	0.596301	6464	
-0.698497	0.596493	6464	
-0.698066	0.597060	1336	
-0.697320	0.598044	1336	
-0.696221	0.599477	1336	
-0.694757	0.601354	1336	
-0.692933	0.603702	1336	
-0.690670	0.606441	1336	
-0.687985	0.609582	2292	
-0.684939	0.613132	2292	
-0.681407	0.617122	2292	
-0.677306	0.621620	2188	
-0.672733	0.626420	2188	
-0.667727	0.631744	7244	
-0.662339	0.637437	7244	
-0.656376	0.643589	6594	
-0.650000	0.650000	6594	
