time = 0.1152	Re = 25	rotation = -0.119564
-0.674575	0.623289	6312	
-0.674430	0.623469	6312	
-0.673983	0.624011	6312	
-0.673208	0.624952	6312	
-0.672061	0.626323	6312	
-0.670543	0.628121	2984	
-0.668655	0.630382	2984	
-0.666313	0.633023	2984	
-0.663518	0.636066	988	
-0.660317	0.639516	988	
-0.656620	0.643386	988	
-0.652333	0.647754	988	
