time = 0.1352	Re = 25	rotation = -0.159184
-0.684480	0.612534	6721	
-0.684335	0.612720	6721	
-0.683894	0.613273	6721	
-0.683133	0.614230	6721	
-0.682006	0.615630	8522	
-0.680511	0.617460	8522	
-0.678640	0.619757	8522	
-0.676313	0.622444	10640	
-0.673540	0.625536	10640	
-0.670387	0.629029	10640	
-0.666740	0.632948	10640	
-0.662509	0.637368	10640	
-0.657824	0.642060	9646	
-0.652689	0.647265	9330	
