time = 0.0752	Re = 25	rotation = -0.0535557
-0.659950	0.639047	9895	
-0.659799	0.639223	9895	
-0.659340	0.639755	9895	
-0.658540	0.640677	9895	
-0.657357	0.642023	9895	
-0.655790	0.643786	9895	
-0.653829	0.645994	9895	
-0.651394	0.648580	9895	
