time = 0.0552	Re = 25	rotation = -0.029318
-0.655164	0.644275	7872	
-0.655011	0.644448	7872	
-0.654545	0.644975	7872	
-0.653733	0.645886	7872	
-0.652532	0.647219	7872	
-0.650942	0.648962	7872	
