time = 0.1552	Re = 25	rotation = -0.201502
-0.695601	0.599820	5964	
-0.695461	0.600008	5964	
-0.695028	0.600572	5964	
-0.694280	0.601548	5964	
-0.693173	0.602975	5964	
-0.691696	0.604847	6672	
-0.689851	0.607194	6672	
-0.687567	0.609933	6672	
-0.684870	0.613064	6464	
-0.681819	0.616592	6464	
-0.678283	0.620558	6464	
-0.674182	0.625027	1336	
-0.669594	0.629801	1336	
-0.664576	0.635078	1336	
-0.659175	0.640702	2292	
-0.653174	0.646799	2188	
