time = 0.0852	Re = 25	rotation = -0.0680459
-0.662986	0.635797	8779	
-0.662835	0.635973	8779	
-0.662377	0.636507	8779	
-0.661578	0.637431	8779	
-0.660397	0.638780	8779	
-0.658833	0.640548	8779	
-0.656877	0.642761	8779	
-0.654451	0.645352	8779	
-0.651567	0.648335	7764	
