time = 0.003	Re = 40	rotation = 7.95775e-11
0.592845	0.688531	3498	
0.623564	-0.231237	1812	
0.297535	-0.886574	3417	
0.272656	-0.044670	522	
0.812169	-0.040046	2246	
0.392785	0.672158	2174	
0.337396	0.296344	800	
0.368242	0.914310	3071	
0.140351	0.740175	2744	
0.473608	0.601822	2522	
0.520477	0.357759	2204	
0.720633	0.164040	2343	
0.537373	0.517231	2751	
0.186332	0.473836	1764	
0.216550	-0.729564	704	
0.324141	-0.700650	1618	
0.222321	-0.227022	2914	
0.902598	-0.100100	3366	
0.099280	0.939618	2998	
0.653140	-0.658181	580	
0.358152	0.501372	1815	
0.607831	-0.349906	2132	
0.581850	-0.171263	2347	
0.474698	0.247020	856	
0.338008	0.349505	1694	
0.317202	0.556691	1293	
0.878193	0.019249	1849	
0.480894	0.377322	1408	
0.216822	0.130378	215	
0.865103	0.017938	1849	
0.083112	-0.444563	356	
0.647174	0.682772	328	
0.264730	-0.204358	1171	
0.552821	-0.670119	1877	
0.369808	-0.707116	1910	
0.569618	0.407475	2500	
0.288476	-0.133424	817	
0.756107	-0.207803	3153	
0.896038	0.277842	442	
0.891554	0.360111	2826	
0.116202	0.534047	195	
0.411820	0.350878	1310	
0.249796	-0.373563	859	
0.965416	0.176930	3194	
0.659668	0.066413	1398	
0.230533	-0.210261	2626	
0.618809	-0.050265	2111	
0.470132	0.432149	2060	
0.287991	-0.233076	2219	
0.102863	-0.815252	3008	
0.354047	0.103633	903	
0.033625	0.937924	499	
0.320997	-0.557475	1074	
0.141264	-0.805480	1546	
0.537023	-0.104148	1710	
0.099569	-0.295377	3294	
0.469249	0.682280	2168	
0.508315	-0.666305	2496	
0.411397	-0.720055	2216	
0.033222	0.965150	1019	
0.373291	-0.159849	1571	
0.050588	-0.269008	3414	
0.016628	-0.538515	287	
0.749999	-0.321192	2052	
0.489549	-0.322030	1629	
0.179490	-0.658027	2910	
0.463451	0.749146	2121	
0.944120	0.216506	3013	
0.596655	0.567288	2902	
0.267263	0.358181	1215	
0.964490	0.108485	3157	
0.212391	-0.555114	793	
0.218749	0.139147	215	
0.617658	0.084998	2303	
0.854614	0.487669	2812	
0.478596	0.354163	1593	
0.607045	0.429394	2624	
0.469497	-0.087971	700	
0.229219	0.763171	234	
0.904425	0.291569	276	
0.324683	0.039422	1053	
0.000055	-0.376280	1354	
0.425452	0.770675	1342	
0.679879	-0.087740	1061	
0.483409	0.577479	2647	
0.229442	0.760595	337	
0.313692	0.914902	2536	
0.471752	0.423168	2060	
0.153694	0.460884	3080	
0.646264	-0.570239	2408	
0.186458	0.615161	542	
0.747079	0.349695	1925	
0.276894	-0.650182	978	
0.704474	-0.073700	1096	
0.164959	-0.750334	1218	
0.217450	0.498509	990	
0.209157	-0.426170	1100	
0.703495	-0.636738	257	
0.512393	0.160894	1556	
0.787542	0.212951	3065	
