time = 0.102	Re = 40	rotation = 4.01532e-05
0.528265	0.740924	3379	
0.641283	-0.177474	3002	
0.362723	-0.862250	3428	
0.273670	-0.040718	848	
0.812742	0.033305	2043	
0.325856	0.719121	465	
0.322638	0.320184	937	
0.333787	0.927566	2536	
0.023269	0.789383	723	
0.416404	0.650774	2448	
0.491015	0.403705	2126	
0.704058	0.227647	2415	
0.489578	0.568776	2647	
0.170245	0.496124	2293	
0.280075	-0.707705	1451	
0.384722	-0.669374	1399	
0.230479	-0.219024	2626	
0.907999	-0.023765	3345	
-0.006669	0.945757	508	
0.702980	-0.605330	257	
0.320556	0.540138	1092	
0.635946	-0.296170	2484	
0.594448	-0.123053	2634	
0.457154	0.284785	1549	
0.318756	0.376469	1391	
0.274392	0.597334	2372	
0.873124	0.097301	2381	
0.451031	0.420062	2060	
0.218633	0.129266	215	
0.860160	0.095776	2381	
0.113177	-0.437995	359	
0.593117	0.731229	3406	
0.273345	-0.193254	1006	
0.610245	-0.618176	2346	
0.431233	-0.671451	2115	
0.533335	0.459317	2557	
0.293409	-0.123254	817	
0.771900	-0.139602	1870	
0.872551	0.344937	2454	
0.869004	0.410984	2827	
0.106608	0.557591	3469	
0.387995	0.385717	1114	
0.274535	-0.355989	300	
0.958715	0.210415	1329	
0.652517	0.122932	898	
0.237540	-0.202540	1024	
0.621562	0.001429	1540	
0.434887	0.475928	1758	
0.300000	-0.217933	1434	
0.175369	-0.802842	2193	
0.350628	0.121227	987	
-0.078971	0.933929	2672	
0.366534	-0.528746	1462	
0.212674	-0.789642	1931	
0.544241	-0.061941	1681	
0.109732	-0.291857	3294	
0.400469	0.731597	1090	
0.565722	-0.618212	1883	
0.473964	-0.680459	2189	
-0.049028	0.964093	2402	
0.382749	-0.137333	2588	
0.055182	-0.268166	3414	
0.058067	-0.535689	231	
0.775856	-0.252698	1886	
0.514155	-0.281581	1243	
0.235083	-0.640314	765	
0.387246	0.796148	981	
0.931465	0.263047	3009	
0.541525	0.623895	2361	
0.252461	0.377697	1481	
0.956703	0.157514	2802	
0.256692	-0.536098	618	
0.220375	0.138718	215	
0.609560	0.136713	2091	
0.838739	0.515289	1272	
0.451182	0.395847	1408	
0.567331	0.485109	2314	
0.475385	-0.054424	2011	
0.132734	0.810224	3159	
0.884318	0.350164	2454	
0.324528	0.051052	1053	
0.020414	-0.375680	1158	
0.345332	0.815757	901	
0.685429	-0.028838	1124	
0.429330	0.626609	2447	
0.133665	0.808053	3159	
0.250510	0.935055	2719	
0.437468	0.466728	1758	
0.143189	0.477309	3080	
0.694433	-0.510265	1789	
0.145325	0.666363	443	
0.712481	0.417495	2083	
0.332011	-0.623924	1258	
0.708702	-0.012098	761	
0.230633	-0.732830	1644	
0.194442	0.527460	906	
0.238942	-0.410324	958	
0.744574	-0.588422	536	
0.500435	0.201040	1550	
0.765472	0.283930	2779	
0.218411	-0.090059	323	
0.876806	0.062455	1945	
0.715790	0.034983	1568	
0.706795	0.058230	1239	
0.035720	-0.459689	2982	
0.419621	-0.116668	2763	
0.307429	-0.183121	1212	
0.399016	0.164393	1346	
0.295359	0.620600	2372	
0.431206	-0.250675	2699	
0.429602	-0.363663	1179	
0.259248	0.928216	2784	
0.217065	0.810257	738	
0.237337	0.372186	1889	
0.819577	-0.062219	1948	
0.447544	-0.771224	1775	
0.254039	0.190563	2923	
0.478122	0.009753	1186	
0.455604	0.080946	1023	
0.369905	0.753294	870	
0.369201	0.701670	696	
0.708582	-0.526755	2183	
0.815014	0.430590	2925	
0.253431	-0.841201	477	
-0.121862	0.753138	2631	
0.117951	0.591402	3480	
0.494911	-0.024916	1208	
0.881343	0.054680	1945	
0.470575	-0.612630	1350	
0.422808	0.615724	2447	
0.614082	-0.628456	1867	
0.141313	0.299354	3418	
0.566713	-0.302320	2125	
0.204975	-0.665112	1233	
0.132637	0.155014	448	
-0.045992	0.832501	2625	
0.075078	0.629831	2534	
0.429860	-0.026202	1132	
0.540952	0.485820	2314	
0.351250	-0.507135	749	
0.587547	-0.784762	1317	
0.571546	0.766223	3090	
0.157151	-0.800224	1716	
0.941722	-0.037023	587	
0.681293	0.549591	2596	
0.373531	-0.730205	2237	
0.458936	-0.183572	2526	
0.463010	0.742535	2121	
0.505972	0.408120	2126	
0.168155	-0.876955	1964	
0.126492	-0.517563	1692	
0.832405	0.120457	2453	
0.489492	0.343203	2204	
0.528212	0.597404	1862	
0.377807	0.001740	2344	
0.246099	0.710005	2976	
0.778465	0.352542	2027	
0.395621	-0.345554	380	
0.702073	-0.177889	2929	
0.851034	0.072370	1945	
0.364969	0.692802	696	
0.745056	-0.040168	1254	
0.360558	0.517406	1815	
0.416705	0.891635	930	
0.268128	-0.224337	1455	
0.160213	-0.506208	1648	
0.228366	-0.022629	451	
0.910329	-0.215906	744	
0.302254	0.872005	233	
0.114554	0.258740	3276	
0.138428	-0.248573	338	
0.305046	0.386401	1391	
0.792033	0.079243	2248	
0.206740	0.816047	738	
0.318073	0.513474	1089	
0.606402	-0.544964	2104	
0.544998	0.082440	1601	
0.212942	-0.720407	704	
0.667285	0.482846	2384	
0.580716	0.398379	2587	
0.417608	0.432387	1312	
0.447074	-0.763885	1775	
-0.072711	0.955726	783	
0.183742	-0.470372	1117	
0.217119	0.160130	215	
0.872097	0.449474	2991	
0.183066	0.832298	3436	
0.302188	0.943372	2735	
0.048880	0.839371	2535	
0.242284	0.821933	615	
0.510650	0.059859	1131	
0.384533	0.081821	1525	
0.650822	0.338253	2483	
0.585736	-0.405388	2016	
0.048428	0.772590	555	
0.667996	-0.343256	1736	
0.579454	-0.230542	2009	
0.562543	-0.645126	1742	
0.346113	0.853059	3151	
-0.104600	0.929986	796	
0.289478	0.084612	434	
0.741240	-0.157350	1982	
0.227580	-0.090296	3259	
0.413411	0.408813	1120	
0.910088	0.158479	2853	
0.810694	-0.005069	2140	
0.816784	0.152914	2079	
0.338553	-0.173102	1936	
0.525017	0.288908	1844	
0.376107	0.105175	1127	
0.117868	0.362591	209	
0.340162	-0.895943	298	
0.185735	-0.773658	1521	
0.356728	-0.479585	749	
0.563564	0.244474	2357	
0.237787	0.164720	2923	
0.162317	-0.321116	1388	
0.647260	-0.222756	3123	
0.432442	0.063401	752	
0.528776	-0.586689	1691	
0.488202	-0.584195	1374	
0.709097	0.108680	1230	
0.571107	0.350400	2466	
-0.105834	0.932625	796	
0.698050	-0.353068	1800	
0.085068	0.882009	427	
0.318989	-0.177788	1212	
0.373199	0.885704	518	
0.601886	-0.087460	2764	
0.615548	-0.239795	1615	
0.628632	0.363094	1453	
