time = 5.702	Re = 10	rotation = 2.71486
0.873950	-0.051126	9028	
0.339168	0.440923	6845	
-0.251070	0.052581	8343	
-0.467122	0.204549	7399	
-0.691598	-0.375254	7951	
0.790343	0.347711	8004	
-0.703216	-0.170210	2798	
0.150183	-0.788260	1212	
-0.554368	0.310609	8900	
-0.673015	0.234287	7639	
-0.589640	-0.474308	6659	
-0.902394	0.180367	8858	
-0.134930	-0.959126	6387	
-0.288042	0.146533	7142	
-0.118411	0.146788	2363	
-0.503826	0.122364	3107	
0.500938	0.773944	2646	
-0.460095	0.807932	10452	
0.565275	0.164654	3903	
0.375355	-0.708298	7869	
0.407181	0.340632	3886	
0.275893	0.445161	1603	
-0.386790	0.448242	2954	
-0.482794	-0.566182	7115	
0.761576	0.395724	793	
0.685032	0.601564	9333	
-0.585999	0.235908	3185	
0.614033	-0.508623	10142	
0.897606	-0.026979	10723	
-0.201664	0.852978	7517	
0.686194	0.567617	6136	
-0.367144	0.270973	2905	
0.334178	0.167301	11053	
-0.076387	0.138767	732	
-0.668315	0.157861	2784	
-0.355000	0.309236	4403	
-0.131287	0.664013	6773	
-0.605565	0.157871	1613	
-0.305357	0.264049	2055	
-0.161870	0.616780	6154	
-0.473623	0.151185	3865	
0.146200	0.559473	6426	
-0.695057	0.086110	4598	
-0.283329	0.329159	9958	
0.719370	-0.293366	8161	
-0.406836	0.347286	3097	
-0.087780	0.244402	7989	
-0.241992	-0.680475	1268	
0.180394	0.466342	755	
-0.028304	0.872655	9232	
0.781797	-0.308414	10712	
-0.820029	0.030241	1299	
0.207873	0.158944	4681	
-0.017389	0.148390	2233	
-0.103815	0.420739	4499	
0.408411	-0.880727	1433	
0.128811	0.648154	3797	
0.215645	0.334182	6998	
-0.457010	0.096430	6896	
0.694047	0.533842	6255	
-0.000061	-0.807670	3830	
0.769598	-0.283664	4179	
-0.335587	0.184082	3252	
0.615100	-0.507993	10142	
0.574550	0.073557	10592	
-0.081962	0.603655	10510	
-0.554041	0.283078	7008	
-0.750586	-0.126547	1630	
0.060677	0.464662	2051	
-0.608807	-0.547310	934	
-0.411299	0.315308	5584	
0.171674	0.880632	7690	
0.077422	0.618747	3700	
-0.116697	-0.780357	3757	
-0.667465	0.114022	5912	
0.535685	0.219774	9863	
0.262153	-0.793420	5828	
-0.167334	0.192743	9749	
-0.058992	0.645219	3518	
-0.318047	0.650978	3307	
-0.547544	0.056598	3600	
