time = 13.152	Re = 10	rotation = 4.59345
-0.210021	0.839901	7450	
0.286341	0.418430	6099	
-0.639530	-0.102716	4788	
-0.229344	0.641934	352	
-0.340131	-0.710835	5337	
-0.577494	0.647231	394	
-0.483267	0.548278	594	
0.725710	-0.291416	7982	
0.245690	0.637602	3679	
-0.112106	0.753782	6615	
-0.609559	-0.423926	5848	
0.334433	-0.848237	5314	
0.855246	0.454676	4612	
0.210301	0.680553	6536	
-0.228122	0.679747	3569	
0.533013	0.225087	8978	
-0.923439	-0.053729	2005	
-0.398513	-0.839223	549	
-0.109270	0.096546	3447	
0.783812	-0.122508	9252	
0.292726	0.297598	10079	
0.235226	0.417794	5110	
-0.234858	0.541432	6810	
-0.667214	-0.308820	8086	
-0.592043	0.627796	458	
-0.884053	0.229405	1285	
0.468480	0.446508	5892	
0.768671	0.221409	7837	
-0.401340	0.793112	6286	
-0.712692	-0.504230	6508	
-0.830809	0.322192	9116	
-0.386035	0.406113	4056	
-0.360258	0.113141	4338	
-0.142059	0.710448	1716	
0.710371	0.102872	5017	
-0.344057	0.384018	3081	
0.429795	0.448027	8770	
0.417986	0.151479	4836	
-0.400301	0.361882	2558	
0.038084	0.632402	2461	
0.271529	0.643878	3935	
0.126035	0.538990	4351	
0.655509	0.169543	797	
-0.297782	0.338728	5649	
0.762617	0.191101	9938	
-0.316270	0.452014	10364	
-0.424842	0.255658	10308	
-0.613956	0.196824	1542	
0.164590	0.425382	6863	
-0.806086	-0.315789	8963	
0.317340	0.773260	8867	
-0.577164	-0.539449	6510	
-0.479461	0.155230	5637	
-0.327865	0.633878	7582	
-0.074610	0.356174	8952	
0.495092	0.834144	3813	
0.378994	0.479398	6957	
0.087439	0.264342	4462	
-0.555562	-0.159940	8493	
-0.771891	0.415878	6842	
0.714966	-0.341842	1589	
0.471513	0.671896	5346	
-0.297468	0.621156	389	
0.766368	0.230070	7837	
-0.592804	0.061934	3223	
-0.016719	0.592570	1118	
0.148766	0.672667	4917	
-0.671877	0.183773	2667	
0.077634	0.404183	4816	
0.436776	-0.705808	6693	
-0.341061	0.444016	10500	
-0.846520	-0.283424	9831	
0.142886	0.590219	2495	
0.504268	-0.616317	2309	
-0.243843	0.026528	1188	
0.116228	0.166497	886	
0.798272	0.230910	10318	
-0.464175	0.444385	5800	
0.171381	0.613839	3351	
0.707475	0.140331	8653	
-0.517139	-0.076134	3781	
0.694210	0.047174	9771	
-0.261756	0.058844	10838	
0.652794	-0.669439	10727	
-0.631489	0.097356	2243	
0.036580	0.708776	11029	
-0.603247	0.131497	3875	
-0.069917	0.730964	537	
0.120224	0.144469	8839	
-0.127373	0.525601	1632	
0.824741	0.137244	8225	
-0.696787	0.098087	2182	
-0.762954	0.487448	7756	
0.285977	0.587501	4821	
0.260569	0.601668	2069	
0.660293	0.218902	4609	
-0.001469	0.365741	2928	
-0.276569	0.344629	9958	
-0.240460	0.458218	936	
-0.182969	0.831936	6192	
-0.019015	0.291409	2467	
-0.142278	0.228921	3608	
0.964191	0.078321	3468	
-0.179034	0.827211	5874	
-0.728164	0.128093	8598	
0.748517	-0.611765	7137	
0.157279	-0.722207	1392	
0.307221	-0.725550	6445	
0.042750	0.442242	8159	
-0.052787	0.463524	849	
-0.406752	0.763657	6117	
0.400682	0.731351	6371	
0.116016	0.160376	6116	
0.677422	-0.696008	5565	
-0.602885	-0.123294	2344	
0.089097	0.427227	7733	
-0.831767	0.367594	7782	
-0.513675	0.276116	2841	
0.390660	-0.696305	7996	
-0.368315	0.111216	3799	
0.868786	0.420838	10327	
0.163846	0.257845	3173	
-0.728499	-0.117530	2082	
0.866613	-0.368712	9573	
-0.297913	0.710976	1955	
-0.014083	0.412277	5319	
-0.519056	0.516944	3719	
-0.398597	0.256853	1225	
0.608915	-0.725555	2148	
-0.526719	0.147958	9076	
-0.890646	0.118248	696	
-0.388822	0.738900	2510	
0.963630	0.212898	3871	
-0.092620	0.862498	7121	
0.413720	0.138647	3401	
0.061325	0.324866	7987	
0.288408	0.789727	6862	
0.375266	0.553570	1510	
-0.532670	0.088435	3291	
0.470970	0.636976	6647	
-0.852945	0.093582	1935	
0.519648	0.699363	6650	
-0.163533	0.625619	6154	
0.289586	-0.749946	5849	
-0.149659	0.405587	2762	
-0.653794	-0.110332	5683	
-0.261517	-0.884932	5901	
-0.487986	0.741588	7795	
-0.157540	0.250091	7539	
-0.217228	0.034660	4543	
0.283787	0.499583	4184	
0.732442	-0.621305	1035	
0.325431	0.816157	386	
0.440915	0.710229	9653	
0.389998	0.505058	2624	
-0.222202	-0.746107	4939	
0.382249	-0.855890	2983	
-0.395440	0.414884	5694	
0.714484	0.350827	10881	
-0.726186	-0.152938	893	
0.577061	0.653157	4169	
0.547574	-0.762214	7366	
0.067715	0.823621	4825	
-0.107851	-0.774836	3757	
-0.591015	-0.488487	5807	
0.857328	0.466227	4612	
0.717816	-0.283252	7982	
-0.196294	0.119133	2591	
0.035797	0.514206	3501	
-0.399201	-0.024870	9272	
-0.606541	0.237051	2610	
0.792218	-0.170901	3810	
-0.431769	-0.095831	3725	
-0.427732	-0.120456	4014	
0.109038	-0.731341	8024	
-0.865057	0.323660	10946	
0.058933	-0.774841	2865	
0.585816	0.575982	4078	
-0.903975	-0.261926	781	
0.827163	-0.470323	9851	
0.036572	0.481922	4175	
-0.198873	0.427998	4637	
-0.235568	0.722134	1743	
0.051569	0.204974	2604	
0.316098	0.278778	10466	
0.233842	0.315094	7019	
-0.522911	0.199969	1612	
-0.419636	-0.818052	2851	
-0.465961	0.060280	4037	
0.450410	0.488607	516	
0.275670	0.555165	10695	
-0.285810	0.691301	2101	
0.521985	0.234622	4762	
0.576667	0.027991	8072	
-0.715087	-0.294191	2203	
0.728937	0.430945	7577	
-0.180744	0.341312	916	
-0.162085	0.591963	4727	
-0.240452	0.432072	1659	
-0.571435	-0.052828	5783	
0.543146	-0.531345	4044	
-0.360986	0.244733	367	
-0.728574	-0.545944	8486	
